E- (meV)	EVR84_360K_0.35A-1	E+ (meV)	EVR84_360K_0.35A-1	E- (meV)	EVR84_360K_0.45A-1	E+ (meV)	EVR84_360K_0.45A-1	E- (meV)	EVR84_360K_0.55A-1	E+ (meV)	EVR84_360K_0.55A-1	E- (meV)	EVR84_360K_0.65A-1	E+ (meV)	EVR84_360K_0.65A-1	E- (meV)	EVR84_360K_0.75A-1	E+ (meV)	EVR84_360K_0.75A-1	E- (meV)	EVR84_360K_0.85A-1	E+ (meV)	EVR84_360K_0.85A-1	E- (meV)	EVR84_360K_0.95A-1	E+ (meV)	EVR84_360K_0.95A-1	E- (meV)	EVR84_360K_1.05A-1	E+ (meV)	EVR84_360K_1.05A-1	E- (meV)	EVR84_360K_1.15A-1	E+ (meV)	EVR84_360K_1.15A-1	E- (meV)	EVR84_360K_1.25A-1	E+ (meV)	EVR84_360K_1.25A-1	E- (meV)	EVR84_360K_1.35A-1	E+ (meV)	EVR84_360K_1.35A-1	E- (meV)	EVR84_360K_1.45A-1	E+ (meV)	EVR84_360K_1.45A-1	E- (meV)	EVR84_360K_1.55A-1	E+ (meV)	EVR84_360K_1.55A-1	E- (meV)	EVR84_360K_1.65A-1	E+ (meV)	EVR84_360K_1.65A-1	E- (meV)	EVR84_360K_1.75A-1	E+ (meV)	EVR84_360K_1.75A-1	E- (meV)	EVR84_360K_1.85A-1	E+ (meV)	EVR84_360K_1.85A-1
0.15039997	0.1656337944069905	0.15050004	0.13678766803921233	0.15039997	0.16782893232388402	0.15050004	0.2142707610261395	0.15039997	0.20526623572626593	0.15050004	0.2260222272523215	0.15039997	0.2525989428625721	0.15050004	0.27540085996608293	0.15039997	0.2942874022407763	0.15050004	0.29536744671605586	0.15039997	0.31654335801710165	0.15050004	0.360668719485022	0.15039997	0.35360281481666195	0.15050004	0.3608052666758367	0.15039997	0.3687923459637753	0.15050004	0.396020834319382	0.15039997	0.3864948135180736	0.15050004	0.3802949949364751	0.15039997	0.37048619741265354	0.15050004	0.39330039647222786	0.15039997	0.40318029536791294	0.15050004	0.38617184554411293	0.15039997	0.3648730195525935	0.15050004	0.3821152795231697	0.15039997	0.33483068777498354	0.15050004	0.32004730618030924	0.15039997	0.3225491922102539	0.15050004	0.33385333554382207	0.15039997	0.2918017951296578	0.15050004	-0.016749192236049922	0.15039997	-0.01689889311659148	0.15050004	-0.016749192236049922
0.15629997	0.16276173550606604	0.15640004	0.12575006098036332	0.15629997	0.18028444250409023	0.15640004	0.2185013152469274	0.15629997	0.19873924805550872	0.15640004	0.2008222077800217	0.15629997	0.24588448821659303	0.15640004	0.24409206478601267	0.15629997	0.2547022928665023	0.15640004	0.26260242842429365	0.15629997	0.3275798003845743	0.15640004	0.32777680818096966	0.15629997	0.35100995569132737	0.15640004	0.37361879447746654	0.15629997	0.3561072208907499	0.15640004	0.3745971192914473	0.15629997	0.37347792632181864	0.15640004	0.3285041731294666	0.15629997	0.3778444446625016	0.15640004	0.41380223220232565	0.15629997	0.3836538115759542	0.15640004	0.30309490146100215	0.15629997	0.36037945033793156	0.15640004	0.38537256336653836	0.15629997	0.33225708171588847	0.15640004	0.3368037484403591	0.15629997	0.3111945741594981	0.15640004	0.3285017085566611	0.15629997	0.28560435900288467	0.15640004	-0.017402636113176176	0.15629997	-0.01756519412564955	0.15640004	-0.017402636113176176
0.16219997	0.15726366560020225	0.16230004	0.1993459016855585	0.16219997	0.15662371399566474	0.16230004	0.20529559782348691	0.16219997	0.1780353647613474	0.16230004	0.1918448079604088	0.16219997	0.2418781891150965	0.16230004	0.26917354678059086	0.16219997	0.25877906420645047	0.16230004	0.2950388123277559	0.16219997	0.3265787569999028	0.16230004	0.3038374749429806	0.16219997	0.3595172473242361	0.16230004	0.356773479240188	0.16219997	0.3814391202716937	0.16230004	0.3813447331710626	0.16219997	0.3715316743905164	0.16230004	0.3651607439618719	0.16219997	0.36433255027341654	0.16230004	0.3569434415194448	0.16219997	0.3864335704744778	0.16230004	0.2931052455067079	0.16219997	0.36638765484068053	0.16230004	0.36331668273927514	0.16219997	0.3380101732255116	0.16230004	0.32012760861187306	0.16219997	0.3191780057614691	0.16230004	0.30740104362681275	0.16219997	0.28887894834647665	0.16230004	-0.01805584470691092	0.16219997	-0.018231752429805192	0.16230004	-0.01805584470691092
0.16809997	0.16011127729825173	0.16820004	0.15472313434327797	0.16809997	0.15172382164405085	0.16820004	0.1630646296127071	0.16809997	0.18011148510679365	0.16820004	0.17841566985848129	0.16809997	0.24548940750822532	0.16820004	0.2617074138338964	0.16809997	0.2949613931226981	0.16820004	0.3213862144809857	0.16809997	0.3248176891074723	0.16820004	0.3429487425336326	0.16809997	0.35578638349933833	0.16820004	0.3575148058130966	0.16809997	0.40804179752689784	0.16820004	0.3586443408116113	0.16809997	0.37735259816361466	0.16820004	0.3916416334303808	0.16809997	0.37164007072708793	0.16820004	0.38245851542131126	0.16809997	0.3984295685070626	0.16820004	0.32879883356204487	0.16809997	0.3827903417373023	0.16820004	0.355827867299832	0.16809997	0.34641527740449174	0.16820004	0.3410335289942745	0.16809997	0.3318967618596394	0.16820004	0.29375659557073697	0.16809997	0.2877394832874003	0.16820004	-0.018708820128775512	0.16809997	-0.018898571684063985	0.16820004	-0.018708820128775512
0.17399997	0.16696036828691213	0.17410004	0.15346009185061	0.17399997	0.17483004150127296	0.17410004	0.18990231692016452	0.17399997	0.18539849760813448	0.17410004	0.1763508508858762	0.17399997	0.23456774718044623	0.17410004	0.20625096028903062	0.17399997	0.2806469861576608	0.17410004	0.3150179925693866	0.17399997	0.31259050145397776	0.17410004	0.28390993042044343	0.17399997	0.3141882788900871	0.17410004	0.3461923017119858	0.17399997	0.39081363612304887	0.17410004	0.33055335211857617	0.17399997	0.3746938991431051	0.17410004	0.3507255792683151	0.17399997	0.4186801171792907	0.17410004	0.36818443996955863	0.17399997	0.391871499715621	0.17410004	0.34314914197607005	0.17399997	0.38125796508785464	0.17410004	0.345953334318734	0.17399997	0.34288185034968177	0.17410004	0.3535539637190658	0.17399997	0.3269250152098155	0.17410004	0.30033579162267937	0.17399997	0.28115590641973626	0.17410004	-0.019361562969673517	0.17399997	-0.01956564895605347	0.17410004	-0.019361562969673517
0.17989997	0.1980110245668755	0.18000004	0.13122359171650788	0.17989997	0.16994549127618463	0.18000004	0.19732763439370363	0.17989997	0.2233840892873641	0.18000004	0.18386499860543093	0.17989997	0.24693232480539976	0.18000004	0.24468728593348346	0.17989997	0.2732771396248367	0.18000004	0.24522117477329003	0.17989997	0.31506599329240775	0.18000004	0.28495587076022955	0.17989997	0.3735984199960926	0.18000004	0.35348112313592905	0.17989997	0.35515121016903894	0.18000004	0.3762696558940931	0.17989997	0.39535900806313456	0.18000004	0.3694116543609069	0.17989997	0.3941328872792646	0.18000004	0.38144781783303133	0.17989997	0.42768429291900195	0.18000004	0.37847602322716994	0.17989997	0.3484594632763152	0.18000004	0.3681201173871268	0.17989997	0.3327170751310911	0.18000004	0.3628918817859817	0.17989997	0.3222789059240127	0.18000004	0.2955821743761903	0.17989997	0.31127959374356035	0.18000004	-0.020014072002737228	0.17989997	-0.0202329881413524	0.18000004	-0.020014072002737228
0.18579997	0.14317519103924545	0.18590004	0.15664832732055714	0.18579997	0.1521851032884805	0.18590004	0.13960862433220095	0.18579997	0.19462905887298726	0.18590004	0.20332298823678233	0.18579997	0.23144965619678456	0.18590004	0.22624643931731056	0.18579997	0.27207552006652064	0.18590004	0.2845486508091768	0.18579997	0.3582233999536726	0.18590004	0.3326929245581695	0.18579997	0.3466637379370924	0.18590004	0.3451862421853344	0.18579997	0.32404335573388876	0.18590004	0.349192748320333	0.18579997	0.3511407963099838	0.18590004	0.3209307551661738	0.18579997	0.3483140694729903	0.18590004	0.3604346263666674	0.18579997	0.33220803168653584	0.18590004	0.36029137732084904	0.18579997	0.3568063659025286	0.18590004	0.4022684155184947	0.18579997	0.34267831787315794	0.18590004	0.38457567556712324	0.18579997	0.30724484224705567	0.18590004	0.3191058313943141	0.18579997	0.29491527210978097	0.18590004	-0.02066634951719938	0.18579997	-0.02090058606757395	0.18590004	-0.02066634951719938
0.19169997	0.09377055939842649	0.19180004	0.18660065414011806	0.19169997	0.14556585866248806	0.19180004	0.16910699173103172	0.19169997	0.21173295114803004	0.19180004	0.22768752531772668	0.19169997	0.2213126355026481	0.19180004	0.25968561949078567	0.19169997	0.25571118786377073	0.19180004	0.2741333591296997	0.19169997	0.3347325034942161	0.19180004	0.32050410172609206	0.19169997	0.35456093508725095	0.19180004	0.32075121727360123	0.19169997	0.31618847089491536	0.19180004	0.3755140906113784	0.19169997	0.37370980769967205	0.19180004	0.3582283948535503	0.19169997	0.30238956982675086	0.19180004	0.3658378574841124	0.19169997	0.35171031982129347	0.19180004	0.35384508552858635	0.19169997	0.3853601246452468	0.19180004	0.35140880351385106	0.19169997	0.3884205839543912	0.19180004	0.407688662695423	0.19169997	0.3116691904414407	0.19180004	0.3078426926469931	0.19169997	0.30391654744390545	0.19180004	-0.021318396103350082	0.19169997	-0.02156844492363228	0.19180004	-0.021318396103350082
0.19759997	0.12422434187251859	0.19770005	0.17188008713200417	0.19759997	0.14977672436219833	0.19770005	0.19099615909500886	0.19759997	0.19265173791288853	0.19770005	0.18339713329139046	0.19759997	0.19003087644988678	0.19770005	0.2543411123953518	0.19759997	0.2959783849620024	0.19770005	0.2605323141104343	0.19759997	0.35308556479532704	0.19770005	0.3333675688814536	0.19759997	0.347472928923677	0.19770005	0.32578589380963024	0.19759997	0.3445579877441684	0.19770005	0.3724624756508972	0.19759997	0.38709550038521046	0.19770005	0.3337233047846573	0.19759997	0.3322325919941508	0.19770005	0.33664129713333113	0.19759997	0.40106074376598505	0.19770005	0.37731100134377865	0.19759997	0.3719589487393368	0.19770005	0.37681694254884407	0.19759997	0.38652263372378026	0.19770005	0.3785127001755039	0.19759997	0.3217606167245575	0.19770005	0.3075937892268309	0.19759997	0.3110287366063278	0.19770005	-0.021970211463302677	0.19759997	-0.022236565131569148	0.19770005	-0.021970211463302677
0.20349997	0.16702746458828746	0.20360005	0.1583602939143937	0.20349997	0.1652873161703059	0.20360005	0.19080717862811464	0.20349997	0.19253793470078698	0.20360005	0.21095284970634645	0.20349997	0.21406222702968303	0.20360005	0.23356341867112632	0.20349997	0.27913969065377897	0.20360005	0.27037018943323343	0.20349997	0.3324064079986357	0.20360005	0.3302333574715844	0.20349997	0.31107419048121737	0.20360005	0.33277419249253315	0.20349997	0.3383454518125961	0.20360005	0.35307088909294243	0.20349997	0.39607809770863395	0.20360005	0.3424406972643549	0.20349997	0.3537659383565847	0.20360005	0.33617928996570906	0.20349997	0.4033820392173664	0.20360005	0.3710200511747367	0.20349997	0.39288793312358905	0.20360005	0.3912239816186996	0.20349997	0.3421251478299286	0.20360005	0.35895132629672716	0.20349997	0.3396623814604104	0.20360005	0.3326502713752599	0.20349997	0.28876359021291875	0.20360005	-0.02262179584809104	0.20349997	-0.022904947113576064	0.20360005	-0.02262179584809104
0.20939997	0.14614632650628415	0.20950005	0.1558350644567872	0.20939997	0.14592689526108574	0.20950005	0.18276192462313312	0.20939997	0.20763428110397503	0.20950005	0.19669811237691753	0.20939997	0.22939351607416394	0.20950005	0.23914806003996875	0.20939997	0.2510048415037778	0.20950005	0.2781762449566596	0.20939997	0.31655463060482203	0.20950005	0.3445943350829357	0.20939997	0.2925357723382562	0.20950005	0.3492562059230238	0.20939997	0.3551443925126378	0.20950005	0.3734069123728754	0.20939997	0.3766259473477084	0.20950005	0.34318037444805266	0.20939997	0.3623013078253704	0.20950005	0.27476237325750796	0.20939997	0.3994716998658649	0.20950005	0.3864443094267063	0.20939997	0.3916456542601013	0.20950005	0.36732562567234206	0.20939997	0.3380329725591292	0.20950005	0.39446943254735667	0.20939997	0.34774544727484713	0.20950005	0.3175892770069117	0.20939997	0.29710482922152087	0.20950005	-0.023273150955449243	0.20939997	-0.02357358916426261	0.20950005	-0.023273150955449243
0.21529997	0.12088290821925425	0.21540005	0.16444893722960308	0.21529997	0.14882872391813096	0.21540005	0.21284742297187348	0.21529997	0.20972117964383935	0.21540005	0.19842469714524655	0.21529997	0.22118881820368982	0.21540005	0.21886868748124125	0.21529997	0.2506135476988407	0.21540005	0.29655011113791385	0.21529997	0.3052745016132167	0.21540005	0.28930130831136064	0.21529997	0.2951431064424653	0.21540005	0.3976002272032276	0.21529997	0.3637886439048471	0.21540005	0.32483769536734614	0.21529997	0.3449083402888854	0.21540005	0.3740152012871334	0.21529997	0.38262923723710207	0.21540005	0.41044770294432925	0.21529997	0.3993560838921201	0.21540005	0.37662976736525255	0.21529997	0.3742673673146307	0.21540005	0.3897405300278044	0.21529997	0.36543006793488875	0.21540005	0.3834060797257688	0.21529997	0.3406741082196004	0.21540005	0.3380168882832603	0.21529997	0.3156600207207466	0.21540005	-0.023924275201068705	0.21529997	-0.024242495901436203	0.21540005	-0.023924275201068705
0.22119997	0.14563099876295638	0.22130005	0.14984803757737367	0.22119997	0.19849450488357304	0.22130005	0.1767244123817416	0.22119997	0.19789154920884003	0.22130005	0.19404529155797004	0.22119997	0.21523143406865003	0.22130005	0.2684123253270825	0.22119997	0.26216552573097995	0.22130005	0.2815587773868866	0.22119997	0.29282294572961143	0.22130005	0.2532858071264672	0.22119997	0.3047054962246428	0.22130005	0.35642713507801643	0.22119997	0.34318170764599076	0.22130005	0.4124725265620297	0.22119997	0.3297671909970598	0.22130005	0.3760209892307165	0.22119997	0.39394183902956886	0.22130005	0.31145230725482004	0.22119997	0.38459533029518983	0.22130005	0.3819883644623319	0.22119997	0.37910018348256597	0.22130005	0.41248094534351015	0.22119997	0.37838779426748476	0.22130005	0.38368554168061325	0.22119997	0.3334497232616702	0.22130005	0.3136161350741517	0.22119997	0.3097704758615723	0.22130005	-0.0245751734624024	0.22119997	-0.024911663432090413	0.22130005	-0.0245751734624024
0.22709997	0.1589731474493531	0.22720005	0.19302246996446631	0.22709997	0.18526397211905177	0.22720005	0.15819084992085786	0.22709997	0.22418375515449998	0.22720005	0.24075388054644523	0.22709997	0.22987896068754046	0.22720005	0.27921556523643737	0.22709997	0.22542629341215414	0.22720005	0.2346428021616945	0.22709997	0.309979784163812	0.22720005	0.33805848424316653	0.22709997	0.3136089937772358	0.22720005	0.3481411973510994	0.22709997	0.3742156032662824	0.22720005	0.3835379668647289	0.22709997	0.3182143838659013	0.22720005	0.4036024121283599	0.22709997	0.32787552599382325	0.22720005	0.4008780583654818	0.22709997	0.34339054251073164	0.22720005	0.42249286499111827	0.22709997	0.40024701335867024	0.22720005	0.3406734668089705	0.22709997	0.3796653267971429	0.22720005	0.36517460935605295	0.22709997	0.35329952105213797	0.22720005	0.33601399247811464	0.22709997	0.31080798296383266	0.22720005	-0.025225841921634275	0.22709997	-0.025581094306724464	0.22720005	-0.025225841921634275
0.23299997	0.17470378493532152	0.23310005	0.16128691217650443	0.23299997	0.15944619567367643	0.23310005	0.14323941971078383	0.23299997	0.21374373757744528	0.23310005	0.17598484496179553	0.23299997	0.2576500779108195	0.23310005	0.22312082098726463	0.23299997	0.2616622144658265	0.23310005	0.26316497746674744	0.23299997	0.24886896995065652	0.23310005	0.3489682182348341	0.23299997	0.2924360123745873	0.23310005	0.3409502523747932	0.23299997	0.3155094686471408	0.23310005	0.3539768012085016	0.23299997	0.3366915127995862	0.23310005	0.36670077730578926	0.23299997	0.31918758417596554	0.23310005	0.4155285055594627	0.23299997	0.36886908481469455	0.23310005	0.44615547012463086	0.23299997	0.40184617096018876	0.23310005	0.38975100636073196	0.23299997	0.38542589815674394	0.23310005	0.39086941547203	0.23299997	0.37815533355670633	0.23310005	0.2983295688716206	0.23299997	0.31982234965300654	0.23310005	-0.025876283341380757	0.23299997	-0.026250788948255065	0.23310005	-0.025876283341380757
0.23889997	0.10366338837747177	0.23900005	0.14306921397469324	0.23889997	0.1858897349681671	0.23900005	0.15389603203231764	0.23889997	0.19972101381694451	0.23900005	0.24102539896033123	0.23889997	0.23082192685838065	0.23900005	0.23354382630817186	0.23889997	0.30597586261799015	0.23900005	0.2464669674850599	0.23889997	0.2643747188597866	0.23900005	0.354515769446343	0.23889997	0.3361099931506973	0.23900005	0.3500511168710461	0.23889997	0.33922968367073175	0.23900005	0.3697645722767698	0.23889997	0.3905634001685085	0.23900005	0.34506505733595755	0.23889997	0.366132163189396	0.23900005	0.4160923015489409	0.23889997	0.4237973063394525	0.23900005	0.43397167072335396	0.23889997	0.38588568587154803	0.23900005	0.42439828596840085	0.23889997	0.3729623847713819	0.23900005	0.3722454625638621	0.23889997	0.3334131538586847	0.23900005	0.3205389187683933	0.23889997	0.355460579486625	0.23900005	-0.026526495899254553	0.23889997	-0.02692074535110325	0.23900005	-0.026526495899254553
0.24479997	0.12610134596787095	0.24490005	0.1363289023936955	0.24479997	0.16476363335013722	0.24490005	0.1896824024296066	0.24479997	0.22777367818066369	0.24490005	0.2683415526819258	0.24479997	0.22557550692340742	0.24490005	0.22456987708841986	0.24479997	0.2628817736862942	0.24490005	0.26070614189624786	0.24479997	0.30447182177366183	0.24490005	0.29399775127534666	0.24479997	0.3054588788283346	0.24490005	0.3071378128129301	0.24479997	0.3788120839523187	0.24490005	0.3565576860075705	0.24479997	0.3326551267852936	0.24490005	0.3251314519883954	0.24479997	0.4220728292057526	0.24490005	0.3778206973723544	0.24479997	0.3945594009087763	0.24490005	0.46388635764461106	0.24479997	0.3823366832815376	0.24490005	0.3901787103197208	0.24479997	0.3673206681087218	0.24490005	0.3706977262845558	0.24479997	0.36222781309801855	0.24490005	0.3429163752456491	0.24479997	0.3373967538488589	0.24490005	-0.02717648494642585	0.24479997	-0.027590968735561095	0.24490005	-0.02717648494642585
0.25069997	0.13343917491249932	0.25080005	0.128915879005078	0.25069997	0.16872083480920305	0.25080005	0.15696353899864074	0.25069997	0.21445510262391754	0.25080005	0.2172922286862175	0.25069997	0.23211273233456436	0.25080005	0.23741370959202518	0.25069997	0.2520343852418621	0.25080005	0.24908858146423726	0.25069997	0.3033399543645911	0.25080005	0.3175618057857244	0.25069997	0.30810922092418885	0.25080005	0.35200241561817813	0.25069997	0.3841305095877633	0.25080005	0.33358300305350275	0.25069997	0.3514915067230808	0.25080005	0.3420415010951836	0.25069997	0.42640891297077815	0.25080005	0.36769421147470843	0.25069997	0.4121191098509416	0.25080005	0.4261034410435254	0.25069997	0.3969389868802946	0.25080005	0.43232495897455514	0.25069997	0.3863276702148068	0.25080005	0.38812959507845807	0.25069997	0.35896989267754276	0.25080005	0.2931719863182376	0.25069997	0.3273565662189947	0.25080005	-0.02782624618979572	0.25069997	-0.028261454607469868	0.25080005	-0.02782624618979572
0.25659997	0.12907006765544504	0.25670005	0.10127861850857894	0.25659997	0.17809768937775258	0.25670005	0.15343624106127704	0.25659997	0.18603317351764087	0.25670005	0.2140544266166396	0.25659997	0.22809188135339917	0.25670005	0.25638535640950105	0.25659997	0.24995077673676844	0.25670005	0.31605112921400974	0.25659997	0.2921818018936875	0.25670005	0.27707097114116774	0.25659997	0.33236352715044715	0.25670005	0.35102865912907005	0.25659997	0.37015847524766543	0.25670005	0.39556347956610327	0.25659997	0.384164557786689	0.25670005	0.32852868065825935	0.25659997	0.4586287121941757	0.25670005	0.4666664818956084	0.25659997	0.42904223598862623	0.25670005	0.3652729629947373	0.25659997	0.39807406914722465	0.25670005	0.4016157424620855	0.25659997	0.3866566473689207	0.25670005	0.3288382280053601	0.25659997	0.36775580728896196	0.25670005	0.388683228646175	0.25659997	0.3315627248084336	0.25670005	-0.028475782628402974	0.25659997	-0.02893220581896255	0.25670005	-0.028475782628402974
0.26249997	0.1257378555241551	0.26260005	0.16597956033489666	0.26249997	0.17172063399095272	0.26260005	0.16885599861987946	0.26249997	0.1791982741210058	0.26260005	0.2368694198948459	0.26249997	0.22838934493770036	0.26260005	0.1979067536861886	0.26249997	0.24583920078637617	0.26260005	0.2884788766728734	0.26249997	0.29135886636708525	0.26260005	0.25603520546949604	0.26249997	0.34884676639451173	0.26260005	0.328089034903839	0.26249997	0.3619525209667019	0.26260005	0.34261281961186196	0.26249997	0.38054396270668533	0.26260005	0.33502077684506554	0.26249997	0.49765862788757237	0.26260005	0.4197035963990114	0.26249997	0.41516170299855487	0.26260005	0.421128876981913	0.26249997	0.3848013507816934	0.26260005	0.40725721050651426	0.26249997	0.37077307047110647	0.26260005	0.34074226297594423	0.26249997	0.3905726026056673	0.26260005	0.3577199252176452	0.26249997	0.34186510164393397	0.26260005	-0.029125097498140098	0.26249997	-0.029603220124100417	0.26260005	-0.029125097498140098
0.26839997	0.12068300095151824	0.26850005	0.15596646522570015	0.26839997	0.15410201108430252	0.26850005	0.1607770234138734	0.26839997	0.22202974755730154	0.26850005	0.20606885275008452	0.26839997	0.28046476948158905	0.26850005	0.23412588665135273	0.26839997	0.2778359073069251	0.26850005	0.26253811109149977	0.26839997	0.2884910691613106	0.26850005	0.26089788213940746	0.26839997	0.33396576316571175	0.26850005	0.3572905045286564	0.26839997	0.38187405396710294	0.26850005	0.36237394508500975	0.26839997	0.35433988861818116	0.26850005	0.34979112612984326	0.26839997	0.39409461464957884	0.26850005	0.33702166401672745	0.26839997	0.39995271247174063	0.26850005	0.4263671264563662	0.26839997	0.3960767779850013	0.26850005	0.4052394675144306	0.26839997	0.4155136951407702	0.26850005	0.3684727688207781	0.26839997	0.36846041718631356	0.26850005	0.36194120585717965	0.26839997	0.31982088443444706	0.26850005	-0.029774186149658856	0.26839997	-0.030274500495727642	0.26850005	-0.029774186149658856
0.27429997	0.137675572411992	0.27440005	0.1533290988128368	0.27429997	0.16178460315148344	0.27440005	0.1769861160446427	0.27429997	0.17381334904446624	0.27440005	0.2165730782637595	0.27429997	0.21806180900762318	0.27440005	0.2443327754336281	0.27429997	0.2238823430905495	0.27440005	0.2616474146001052	0.27429997	0.2978530485852117	0.27440005	0.2255042605498758	0.27429997	0.28782647329396904	0.27440005	0.32068623813418645	0.27429997	0.33346400459253006	0.27440005	0.30904202775646045	0.27429997	0.3955500009491259	0.27440005	0.3657679501072435	0.27429997	0.40974570147347383	0.27440005	0.3295398240742866	0.27429997	0.3984925928360889	0.27440005	0.4195092571553603	0.27429997	0.3703030006066069	0.27440005	0.43186118007139207	0.27429997	0.40181932737795834	0.27440005	0.3284971370074711	0.27429997	0.36471359663255476	0.27440005	0.3393887336526584	0.27429997	0.31474662025086725	0.27440005	-0.030423051759170802	0.27429997	-0.030946047357752526	0.27440005	-0.030423051759170802
0.28019997	0.13598782289321437	0.28030005	0.14594075279550028	0.28019997	0.16418346882194332	0.28030005	0.10503890054893147	0.28019997	0.19686534327041172	0.28030005	0.18291925509450416	0.28019997	0.18932591194761608	0.28030005	0.25803673362773183	0.28019997	0.2745390848166898	0.28030005	0.28536005322489744	0.28019997	0.3027837974802848	0.28030005	0.27711488273616647	0.28019997	0.3994080389809673	0.28030005	0.28357758447564957	0.28019997	0.37554585454193545	0.28030005	0.44017695445249266	0.28019997	0.3255767694808585	0.28030005	0.3233309412347038	0.28019997	0.4380367338557555	0.28030005	0.4085198302149115	0.28019997	0.42418659756848853	0.28030005	0.397053751497037	0.28019997	0.36529790753008484	0.28030005	0.41369480785237417	0.28019997	0.368714535957367	0.28030005	0.3557697022780832	0.28019997	0.3900120756481844	0.28030005	0.3492474530442629	0.28019997	0.3594248069227403	0.28030005	-0.031071694913835633	0.28019997	-0.0316178611342345	0.28030005	-0.031071694913835633
0.28609997	0.105748783202253	0.28620005	0.1546004068973928	0.28609997	0.13088332440391415	0.28620005	0.17091978946620195	0.28609997	0.17036357564600668	0.28620005	0.2186018308775374	0.28609997	0.2251981008958171	0.28620005	0.17906013697696213	0.28609997	0.2969324579311464	0.28620005	0.23662881716018225	0.28609997	0.3031733336913516	0.28620005	0.2874182215979211	0.28609997	0.37588792491588874	0.28620005	0.33247117442558943	0.28609997	0.38518249635838037	0.28620005	0.3253063906865197	0.28609997	0.3155929128024575	0.28620005	0.35563425428581286	0.28609997	0.3620568050794916	0.28620005	0.35624272487482794	0.28609997	0.3890137255471048	0.28620005	0.39719235411399745	0.28609997	0.38825927383869047	0.28620005	0.35304599678766246	0.28609997	0.3691105792699666	0.28620005	0.38659785151080117	0.28609997	0.34589491846057213	0.28620005	0.3682209780508524	0.28609997	0.3653261540298198	0.28620005	-0.031720113315619754	0.28609997	-0.03228994224938646	0.28620005	-0.031720113315619754
0.29199997	0.14311755057189143	0.29210005	0.1452726491482927	0.29199997	0.12256545171829882	0.29210005	0.13670278110551135	0.29199997	0.1668193651067247	0.29210005	0.19435030772237527	0.29199997	0.2445138918795406	0.29210005	0.2229182961276223	0.29199997	0.2743840304713082	0.29210005	0.2433867096205634	0.29199997	0.31027700022735605	0.29210005	0.2775286536503641	0.29199997	0.32313564134254746	0.29210005	0.3823724543390574	0.29199997	0.3635498715907742	0.29210005	0.35143088955311186	0.29199997	0.3379616199362009	0.29210005	0.4584059789691777	0.29199997	0.3387743669847498	0.29210005	0.3674375847720097	0.29199997	0.36947199770330114	0.29210005	0.3676965541013236	0.29199997	0.41260558521697877	0.29210005	0.35318078735405584	0.29199997	0.34740515475893036	0.29210005	0.368454943250232	0.29199997	0.34432220638439404	0.29210005	0.38837612063347654	0.29199997	0.36387284911544066	0.29210005	-0.03236831326201274	0.29199997	-0.03296228815657064	0.29210005	-0.03236831326201274
0.29789997	0.20180303488616125	0.29800005	0.13635184579339005	0.29789997	0.14507717798421932	0.29800005	0.17329976950037732	0.29789997	0.1813313226994407	0.29800005	0.22221958347259663	0.29789997	0.24339126654888082	0.29800005	0.241998939806028	0.29789997	0.2473920697181449	0.29800005	0.2157694654106253	0.29789997	0.31077710671847436	0.29800005	0.35548753990576715	0.29789997	0.292398930400079	0.29800005	0.36897980926475593	0.29789997	0.34634170792000823	0.29800005	0.32924485976101636	0.29789997	0.36364275611616886	0.29800005	0.3953608839807965	0.29789997	0.38713182023993864	0.29800005	0.40554345677812437	0.29789997	0.3660148248466587	0.29800005	0.43159194002661655	0.29789997	0.41735741769251133	0.29800005	0.4178841199215022	0.29789997	0.33134585752938406	0.29800005	0.3839982331680351	0.29789997	0.3818457433427312	0.29800005	0.3795050948339995	0.29789997	0.36013621577807053	0.29800005	-0.03301629251375758	0.29789997	-0.03363489909934474	0.29800005	-0.03301629251375758
0.30379997	0.1541334414048416	0.30390005	0.09265615514326696	0.30379997	0.16933078549743033	0.30390005	0.18957168372700117	0.30379997	0.16761046724852194	0.30390005	0.2328263234971647	0.30379997	0.2594482583036112	0.30390005	0.26632009258248446	0.30379997	0.2916855673572222	0.30390005	0.2448619313221868	0.30379997	0.2766653130304617	0.30390005	0.33651293173749125	0.30379997	0.3000087152431784	0.30390005	0.3591159050373728	0.30379997	0.3855150215892479	0.30390005	0.37520537549420574	0.30379997	0.3683511339836081	0.30390005	0.43502710502937325	0.30379997	0.4358916804947504	0.30390005	0.43596898490721064	0.30379997	0.334040517435044	0.30390005	0.3712987560509709	0.30379997	0.3897886415997585	0.30390005	0.3853539742234446	0.30379997	0.3959234045594827	0.30390005	0.39957205752972874	0.30379997	0.38587575542089664	0.30390005	0.4027068897903468	0.30379997	0.3387243686087486	0.30390005	-0.03366405165715367	0.30379997	-0.034307781504652336	0.30390005	-0.03366405165715367
