E- (meV)	EVR84_40K_0.35A-1	E+ (meV)	EVR84_40K_0.35A-1	E- (meV)	EVR84_40K_0.45A-1	E+ (meV)	EVR84_40K_0.45A-1	E- (meV)	EVR84_40K_0.55A-1	E+ (meV)	EVR84_40K_0.55A-1	E- (meV)	EVR84_40K_0.65A-1	E+ (meV)	EVR84_40K_0.65A-1	E- (meV)	EVR84_40K_0.75A-1	E+ (meV)	EVR84_40K_0.75A-1	E- (meV)	EVR84_40K_0.85A-1	E+ (meV)	EVR84_40K_0.85A-1	E- (meV)	EVR84_40K_0.95A-1	E+ (meV)	EVR84_40K_0.95A-1	E- (meV)	EVR84_40K_1.05A-1	E+ (meV)	EVR84_40K_1.05A-1	E- (meV)	EVR84_40K_1.15A-1	E+ (meV)	EVR84_40K_1.15A-1	E- (meV)	EVR84_40K_1.25A-1	E+ (meV)	EVR84_40K_1.25A-1	E- (meV)	EVR84_40K_1.35A-1	E+ (meV)	EVR84_40K_1.35A-1	E- (meV)	EVR84_40K_1.45A-1	E+ (meV)	EVR84_40K_1.45A-1	E- (meV)	EVR84_40K_1.55A-1	E+ (meV)	EVR84_40K_1.55A-1	E- (meV)	EVR84_40K_1.65A-1	E+ (meV)	EVR84_40K_1.65A-1	E- (meV)	EVR84_40K_1.75A-1	E+ (meV)	EVR84_40K_1.75A-1	E- (meV)	EVR84_40K_1.85A-1	E+ (meV)	EVR84_40K_1.85A-1
0.28019997	0.1908265897412653	0.28030005	0.4100495231744335	0.28019997	0.08907407035284941	0.28030005	0.5755713407120562	0.28019997	-0.058070333389726426	0.28030005	0.25950617545703136	0.28019997	0.13962928721242027	0.28030005	0.3383381777504563	0.28019997	0.29725780455369794	0.28030005	0.3654432871256697	0.28019997	0.3096873331210767	0.28030005	0.053789033322133833	0.28019997	0.4372441811514588	0.28030005	0.30990013197283084	0.28019997	0.6622423662075462	0.28030005	0.5517252591232285	0.28019997	0.05057223847233942	0.28030005	0.3614056130791039	0.28019997	0.3483807738751729	0.28030005	-0.024018003051764783	0.28019997	0.1717473598319555	0.28030005	0.24100174706757493	0.28019997	0.24145350861486017	0.28030005	0.12735991409273267	0.28019997	0.15786194063935335	0.28030005	0.32614914344393864	0.28019997	0.25609446340379016	0.28030005	0.30146616740770316	0.28019997	0.23406173359604615	0.28030005	-0.39428762259676686	0.28019997	-0.43128797351623976	0.28030005	-0.39428762259676686
0.28609997	0.026879450077030166	0.28620005	0.06963500313118988	0.28609997	-0.02093787637879303	0.28620005	0.3317648250686373	0.28609997	0.2595041520451118	0.28620005	0.17022427908485388	0.28609997	0.3451062793266966	0.28620005	-0.013797490709609785	0.28609997	0.22746014705472	0.28620005	0.13854576609477795	0.28609997	0.46376162711222363	0.28620005	0.4144763888674599	0.28609997	0.29046398865828205	0.28620005	0.27868153891830405	0.28609997	0.4145311517952612	0.28620005	-0.01860540212215285	0.28609997	0.16134254794496003	0.28620005	-0.39261884639137096	0.28609997	0.21915494127144147	0.28620005	0.3260667231538023	0.28609997	0.20771189453498304	0.28620005	0.3025716647351435	0.28609997	0.22536961794147467	0.28620005	0.3610500000860133	0.28609997	0.12400517368211474	0.28620005	0.36912816843236373	0.28609997	0.26681606109809564	0.28620005	0.04644214386297743	0.28609997	0.216710852039774	0.28620005	-0.4022143809298465	0.28609997	-0.44079589350282045	0.28620005	-0.4022143809298465
0.29199997	0.10234204636074276	0.29210005	0.2342329895524686	0.29199997	0.05301967915525636	0.29210005	0.20039522544842522	0.29199997	0.302085985075228	0.29210005	0.18433194711279136	0.29199997	0.3152410340736543	0.29210005	-0.022984611804622294	0.29199997	0.265158810668127	0.29210005	0.48222918821975835	0.29199997	0.39720370959835577	0.29210005	0.6322696116829083	0.29199997	0.16257225521676386	0.29210005	0.3784463758033041	0.29199997	0.31680971605829966	0.29210005	-0.17965219922555709	0.29199997	0.3419995570434908	0.29210005	0.2603011647997242	0.29199997	0.22047103192784945	0.29210005	0.3412620922949858	0.29199997	0.26496770097646344	0.29210005	0.19407592322408304	0.29199997	0.18801297089419863	0.29210005	0.10439875693560291	0.29199997	0.17152653483337701	0.29210005	0.28543480714396907	0.29199997	0.30150955374150545	0.29210005	0.1864793192499254	0.29199997	0.19878150529699454	0.29210005	-0.4101263558512498	0.29199997	-0.4503219611501262	0.29210005	-0.4101263558512498
0.29789997	0.19902100702151648	0.29800005	0.08811409295213403	0.29789997	0.17105488000236296	0.29800005	0.19775470472023904	0.29789997	0.18680236235170394	0.29800005	0.18564735007144212	0.29789997	0.13649175671473623	0.29800005	0.10555966867730268	0.29789997	0.4283319010457764	0.29800005	0.1910307094075636	0.29789997	0.2889096767402431	0.29800005	0.49132004402711066	0.29789997	0.16782089270836004	0.29800005	0.32448093878994605	0.29789997	0.3481773238499874	0.29800005	-0.022747606574721232	0.29789997	0.33065180329609306	0.29800005	0.6873330670866671	0.29789997	0.26230319763625337	0.29800005	0.07174634018746343	0.29789997	0.2270079239549373	0.29800005	0.474667726122133	0.29789997	0.20458927261748572	0.29800005	0.13080538182968	0.29789997	0.280205846270754	0.29800005	0.1439119083370777	0.29789997	0.31287275411915993	0.29800005	0.15125328930074528	0.29789997	0.24790444785901045	0.29800005	-0.41802355535723856	0.29789997	-0.45986626760898297	0.29800005	-0.41802355535723856
0.30379997	-0.15754439775171972	0.30390005	-0.23847232143257022	0.30379997	0.06900648765602069	0.30390005	0.300435967268218	0.30379997	0.36440993914373776	0.30390005	0.3962991139674337	0.30379997	0.15785620935725975	0.30390005	-0.09067692281335553	0.30379997	0.6056156660821636	0.30390005	0.07803412760669856	0.30379997	0.41590057926317114	0.30390005	-0.00030237604065273414	0.30379997	0.33090250070085137	0.30390005	0.6090671319896598	0.30379997	0.21454669869346	0.30390005	0.6024060021567026	0.30379997	-0.22771727205807127	0.30390005	0.41170728988773064	0.30379997	0.05424936365183057	0.30390005	0.17973404329047005	0.30379997	-0.04381001252403208	0.30390005	0.34990681785887584	0.30379997	0.4062068429370646	0.30390005	0.37586515192295566	0.30379997	0.4586537906067733	0.30390005	0.14530271040190246	0.30379997	0.20402707539124346	0.30390005	0.35040235486681537	0.30379997	0.3567621417445808	0.30390005	-0.42590603842435715	0.30379997	-0.4694288508978789	0.30390005	-0.42590603842435715
0.30969997	0.3421865899639021	0.30980005	0.13473618785233143	0.30969997	0.06843030379379572	0.30980005	0.0626788817347129	0.30969997	0.3628013355466952	0.30980005	0.27794145118989516	0.30969997	0.007569628741860628	0.30980005	0.24916782238448837	0.30969997	0.14629455164798347	0.30980005	0.41562148009987415	0.30969997	-0.2572467991556958	0.30980005	-0.3044865721966828	0.30969997	0.3895185819135316	0.30980005	-0.12427410375189177	0.30969997	0.055864152195037195	0.30980005	0.3553887881080065	0.30969997	0.1550478378388994	0.30980005	0.21862352779849653	0.30969997	0.30205506459054554	0.30980005	0.2171228804144957	0.30969997	0.2989864189850418	0.30980005	0.13915938363999683	0.30969997	0.26869557556612905	0.30980005	0.3109299426235339	0.30969997	0.4385506384962381	0.30980005	0.41418300402502367	0.30969997	0.2688533787998768	0.30980005	0.2663009287327972	0.30969997	0.28965290053402915	0.30980005	-0.4337738119213685	0.30969997	-0.4790097195788132	0.30980005	-0.4337738119213685
0.31559997	0.1837022502777198	0.31570005	-0.003173072101040112	0.31559997	0.07953460875594431	0.31570005	0.13658846800091273	0.31559997	0.1803774696293505	0.31570005	0.3031742095900428	0.31559997	0.32388879262480075	0.31570005	0.19541805081128932	0.31559997	0.34187711377783225	0.31570005	0.4312799270590319	0.31559997	-0.021047509011093028	0.31570005	0.01588472887398081	0.31559997	0.22083533435963618	0.31570005	0.11261508347011379	0.31559997	-0.0045202668982705745	0.31570005	0.3399785644776779	0.31559997	0.2537804964677275	0.31570005	0.0973838629297862	0.31559997	0.2355368951814897	0.31570005	0.33455823671679213	0.31559997	0.19839879875542768	0.31570005	0.17005777526649032	0.31559997	0.2993235771162382	0.31570005	0.12937297458125335	0.31559997	0.33863957322029603	0.31570005	0.21516960496340756	0.31559997	0.1759110071127683	0.31570005	0.2177871406230424	0.31559997	0.3969228036988109	0.31570005	-0.4416269081753274	0.31559997	-0.48860891005802476	0.31570005	-0.4416269081753274
0.32149997	0.06600109276874855	0.32160005	-0.21377744889888076	0.32149997	0.14208559372808635	0.32160005	0.36204965684766655	0.32149997	0.0857386927519176	0.32160005	0.6138674652497706	0.32149997	0.33054017616870734	0.32160005	0.2568750713037297	0.32149997	0.20750754303430807	0.32160005	0.19510148891954648	0.32149997	0.1995424807721552	0.32160005	0.23482023324851226	0.32149997	0.32006939061978584	0.32160005	0.2008780368155646	0.32149997	-0.13921108002184807	0.32160005	0.17300926244028328	0.32149997	0.23574784753514239	0.32160005	0.06953944071049122	0.32149997	0.13392800984505682	0.32160005	0.5683765835155276	0.32149997	0.16011939610085354	0.32160005	0.18998706034891022	0.32149997	0.31601628931666936	0.32160005	0.183806876989678	0.32149997	0.29307687412998273	0.32160005	0.29157172191707154	0.32149997	0.17811083732891936	0.32160005	0.11935398864533803	0.32149997	0.2101932604925779	0.32160005	-0.44946538743140124	0.32149997	-0.4982264895250582	0.32160005	-0.44946538743140124
0.32739997	-0.046539260859527455	0.32750005	0.06716615055042137	0.32739997	0.036673945259311946	0.32750005	-0.006235850864138566	0.32739997	0.08778322799093925	0.32750005	0.21750005238953418	0.32739997	0.1884573473914996	0.32750005	-0.022419028614647413	0.32739997	-0.006487262896365546	0.32750005	0.10634737270551797	0.32739997	0.2048669193372689	0.32750005	-0.04354174479853592	0.32739997	0.3347380586276555	0.32750005	0.36027813039921874	0.32739997	0.04865591713278288	0.32750005	0.5927034944482885	0.32739997	0.2342296127990388	0.32750005	0.3408783600284429	0.32739997	0.17227004147709227	0.32750005	0.4502824985046935	0.32739997	0.16441525602857365	0.32750005	0.5632396893899448	0.32739997	0.17881774113839138	0.32750005	-0.12119586515036995	0.32739997	0.2142661414576206	0.32750005	0.3921926159052391	0.32739997	0.2406803392980879	0.32750005	0.17961346948814302	0.32739997	0.045075360212690915	0.32750005	-0.4572892833505637	0.32739997	-0.5078624649983435	0.32750005	-0.4572892833505637
0.33329997	-0.14438197300640515	0.33340005	0.2945698346032033	0.33329997	-0.20432248233353104	0.33340005	0.28503528522627714	0.33329997	0.12447308893206281	0.33340005	-0.27172249698369033	0.33329997	0.07010024793287228	0.33340005	-0.08743347075324494	0.33329997	-0.13559549547950842	0.33340005	0.3607690259816832	0.33329997	0.07288919322134699	0.33340005	0.40012893196733856	0.33329997	0.20449921720478326	0.33340005	0.15548504156653997	0.33329997	0.44154725537374534	0.33340005	0.30525452693888755	0.33329997	0.3165659978711202	0.33340005	0.44738053739265454	0.33329997	0.34106130367319437	0.33340005	-0.09895728610705919	0.33329997	0.1968046736196756	0.33340005	0.21424886832028156	0.33329997	-0.004574573168336466	0.33340005	0.004244207756688484	0.33329997	0.14846813285789778	0.33340005	0.25388239678070995	0.33329997	0.31194119725964886	0.33340005	0.1786698252789784	0.33329997	0.05587393600642731	0.33340005	-0.46509860055847513	0.33329997	-0.5175168731013177	0.33340005	-0.46509860055847513
0.33919998	-0.14296813916704748	0.33930005	0.21895189952884034	0.33919998	-0.15766883740554435	0.33930005	0.047314980169496736	0.33919998	-0.11740869523310075	0.33930005	0.39722632153839293	0.33919998	0.34512649807698487	0.33930005	0.16926798315458946	0.33919998	0.11764171204120806	0.33930005	0.4233439843401257	0.33919998	0.3827828589429026	0.33930005	0.34876155928036057	0.33919998	0.3134660909556274	0.33930005	0.15380131066738592	0.33919998	0.0803934205406824	0.33930005	0.00866308398453277	0.33919998	0.4709850081570069	0.33930005	0.007413619696490834	0.33919998	0.4046418985015156	0.33930005	0.1732554772924257	0.33919998	0.19166024753749294	0.33930005	0.2571517751798031	0.33919998	0.21650946208808403	0.33930005	0.21526225598101334	0.33919998	0.4911271467362048	0.33930005	0.3884849748330266	0.33919998	0.2220861870007364	0.33930005	0.20586150245645182	0.33919998	0.348566895004382	0.33930005	-0.4728933711090902	0.33919998	-0.527189799336035	0.33930005	-0.4728933711090902
0.34509998	0.4485959077924468	0.34520005	0.4850271499566863	0.34509998	0.012165732690995112	0.34520005	0.2690838515223938	0.34509998	0.39301789642404983	0.34520005	0.6155167394319236	0.34509998	0.4909282331869634	0.34520005	0.29168550888530487	0.34509998	-0.09972654762203034	0.34520005	-0.0421864542584824	0.34509998	0.13800304931067975	0.34520005	0.5550355582800663	0.34509998	0.2849522536587966	0.34520005	0.05592355891604307	0.34509998	-0.1327075140595293	0.34520005	0.08343522964095261	0.34509998	0.22424116970459818	0.34520005	0.33494991049520967	0.34509998	-0.022671147225824008	0.34520005	0.14843051516298988	0.34509998	-0.1167973146646757	0.34520005	0.5339319082387994	0.34509998	0.283069721245721	0.34520005	0.23162635462976477	0.34509998	0.05127404421867262	0.34520005	0.13215560581597416	0.34509998	-0.0373680207854091	0.34520005	0.04800005909843909	0.34509998	0.3381114371034199	0.34520005	-0.480673656927697	0.34509998	-0.536881216560394	0.34520005	-0.480673656927697
0.35099998	0.24509629205063474	0.35110005	0.493022451332671	0.35099998	0.058099604805560943	0.35110005	0.38159083315786657	0.35099998	0.1369644067997612	0.35110005	-0.2770098085074533	0.35099998	0.4057133516635473	0.35110005	-0.18113394034991315	0.35099998	-0.014625815622880982	0.35110005	0.03225460225265706	0.35099998	0.0647799997181313	0.35110005	0.3338096514845482	0.35099998	0.20173498727054728	0.35110005	0.1426775195730716	0.35099998	-0.13186624675131034	0.35110005	-0.3435995081542078	0.35099998	0.25013251137101233	0.35110005	0.07536275961747263	0.35099998	-0.07295819303122192	0.35110005	0.47375339815387724	0.35099998	0.17416190698673176	0.35110005	0.317247518926892	0.35099998	0.1694737485563672	0.35110005	0.45227832621300906	0.35099998	0.20409596522837464	0.35110005	0.2852320924440866	0.35099998	0.11640862874426836	0.35110005	0.02131916167362463	0.35099998	0.29440107118543746	0.35110005	-0.48843949139329984	0.35099998	-0.5465912115824346	0.35110005	-0.48843949139329984
0.35689998	-0.12784396523867905	0.35700005	0.23575602968059295	0.35689998	0.07855294211473067	0.35700005	-0.48067835826073185	0.35689998	0.1056992522466344	0.35700005	0.12659672834462432	0.35689998	0.4009321040189373	0.35700005	-0.0013921614149004584	0.35689998	0.24657059901931905	0.35700005	-0.0707506164932842	0.35689998	-0.008619970749645328	0.35700005	0.31983436167722046	0.35689998	0.06431253592014416	0.35700005	0.31176876195277464	0.35689998	0.03146271365019708	0.35700005	0.22365651735866277	0.35689998	0.2813960274321622	0.35700005	-0.008407065721425433	0.35689998	-0.10480677147491421	0.35700005	0.5586807909996113	0.35689998	0.31322299668546577	0.35700005	0.2693107994932031	0.35689998	0.15610147407897837	0.35700005	0.1258134121754202	0.35689998	0.2312807216658913	0.35700005	0.27948795037734475	0.35689998	0.25748672082888535	0.35700005	0.5510847964648365	0.35689998	0.1585907383605272	0.35700005	-0.4961908769042227	0.35689998	-0.5563197545595928	0.35700005	-0.4961908769042227
0.36279998	-0.3035384595162459	0.36290005	0.42754791068983006	0.36279998	0.16099412583271905	0.36290005	-0.3524560607777953	0.36279998	0.3429654918934509	0.36290005	0.18673375609380638	0.36279998	0.47265803593022643	0.36290005	-0.2748287058775081	0.36279998	0.44335422742561226	0.36290005	0.0006960684143208002	0.36279998	0.002301925222929293	0.36290005	-0.06501158456050807	0.36279998	-0.04817025439585481	0.36290005	0.4243218912457807	0.36279998	0.25122625735259185	0.36290005	0.3523797112323697	0.36279998	0.294787730191551	0.36290005	0.06438162860517399	0.36279998	-0.11688804030608425	0.36290005	0.03950949901558459	0.36279998	0.24482565304976656	0.36290005	-0.002764423277772202	0.36279998	0.2687336018972924	0.36290005	0.24962005122534095	0.36279998	0.1334423858723533	0.36290005	0.3785372161850511	0.36279998	0.2522588763153396	0.36290005	0.28854578073757753	0.36279998	0.054864790826118254	0.36290005	-0.5039278766373727	0.36279998	-0.5660669504286026	0.36290005	-0.5039278766373727
0.36869998	0.4376112085599459	0.36880005	0.8322550458453923	0.36869998	0.5081111230271881	0.36880005	-0.09445578024742861	0.36869998	0.6391382047466856	0.36880005	0.6500011579806056	0.36869998	0.45372304168908073	0.36880005	0.14787115421575234	0.36869998	-0.024437256178912157	0.36880005	0.06622348422270981	0.36869998	0.37967178307927046	0.36880005	0.2943790719168641	0.36869998	0.15702955245895686	0.36880005	-0.15287733334520678	0.36869998	0.30083705035933306	0.36880005	-0.0276492421030578	0.36869998	0.2300188623098178	0.36880005	-0.186108891122274	0.36869998	0.0745644055119477	0.36880005	0.23903262765451086	0.36869998	0.1394929433687227	0.36880005	0.054614002409691914	0.36869998	0.492450429879612	0.36880005	0.14231977101201299	0.36869998	0.14885409798606822	0.36880005	0.28932512144487	0.36869998	-0.06928094984254136	0.36880005	0.2675137548034322	0.36869998	0.26015361213224947	0.36880005	-0.5116505237605982	0.36869998	-0.5758328380419566	0.36880005	-0.5116505237605982
0.37459998	0.09255143750052931	0.37470005	0.3863533202152077	0.37459998	0.14822980534974725	0.37470005	0.1994863015917469	0.37459998	0.21340472356797938	0.37470005	0.23152047317446028	0.37459998	0.034344724937994855	0.37470005	0.012713357260439623	0.37459998	0.07541513375399576	0.37470005	0.32296504016633054	0.37459998	0.4437298096993755	0.37470005	0.5019254444614126	0.37459998	0.28864199455371864	0.37470005	0.2228895886336495	0.37459998	0.15457374211866812	0.37470005	-0.1779163615481489	0.37459998	0.10301829137592386	0.37470005	0.3111605741310598	0.37459998	-0.12619088946027524	0.37470005	0.27932422614731345	0.37459998	0.2566095505217423	0.37470005	-0.06722587729962896	0.37459998	0.46784984188031087	0.37470005	0.5175207668578278	0.37459998	0.27142638181468853	0.37470005	0.567068116166201	0.37459998	0.09715521451385069	0.37470005	0.5746214749924264	0.37459998	0.33017969887816895	0.37470005	-0.5193588513708365	0.37459998	-0.5856173841989581	0.37470005	-0.5193588513708365
0.38049998	0.39010765480092824	0.38060005	0.947481319940959	0.38049998	0.20169034017309662	0.38060005	0.6493079523458113	0.38049998	0.3489875650736051	0.38060005	0.6200256578552495	0.38049998	-0.002610283531054197	0.38060005	0.6328861279149293	0.38049998	0.09740709864763374	0.38060005	0.6992238615823673	0.38049998	0.39672999619636556	0.38060005	0.6478451036806439	0.38049998	0.18510925686652654	0.38060005	1.470372309128379	0.38049998	0.03527550577835974	0.38060005	0.4915370537523542	0.38049998	-0.09570496408294508	0.38060005	1.3329838167711978	0.38049998	0.0006990281313047531	0.38060005	2.183073183763358	0.38049998	0.03091490665011989	0.38060005	0.39253508710609	0.38049998	0.2957701057864849	0.38060005	1.3127944230086586	0.38049998	0.2852922111464899	0.38060005	1.241838446350429	0.38049998	0.43909618080367013	0.38060005	0.9006834636683395	0.38049998	0.4040061642364157	0.38060005	-0.5270528596522547	0.38049998	-0.5954206976415704	0.38060005	-0.5270528596522547
0.38639998	0.504251977757689	0.38650005	0.8553115547478826	0.38639998	0.19763727984941348	0.38650005	1.4700965568292308	0.38639998	0.1351024436324396	0.38650005	2.132390125743533	0.38639998	0.07754761676666319	0.38650005	2.1375731032685117	0.38639998	-0.02468705732058538	0.38650005	2.103077579867391	0.38639998	0.40535017295730896	0.38650005	1.8523936082121017	0.38639998	0.26984143037320185	0.38650005	2.319814859845434	0.38639998	0.08133517760138889	0.38650005	1.4105101931438178	0.38639998	-0.16169652193710138	0.38650005	2.100837200118782	0.38639998	0.10038559497689481	0.38650005	4.5382408729756465	0.38639998	-0.05058276607243253	0.38650005	1.6121430709170825	0.38639998	0.16724226560970376	0.38650005	2.573314301588776	0.38639998	0.2187182118630608	0.38650005	1.4000638960606928	0.38639998	0.5532255653489419	0.38650005	1.6335267478468265	0.38639998	0.25954154101761917	0.38650005	-0.5347326134402095	0.38639998	-0.6052427801857222	0.38650005	-0.5347326134402095
0.39229998	0.43816053636984065	0.39240005	1.6577022107607504	0.39229998	0.11681341075713768	0.39240005	2.637353186452683	0.39229998	-0.3282174083029138	0.39240005	2.299787436477223	0.39229998	0.22495545287811453	0.39240005	2.2766835204996716	0.39229998	-0.2148064636525883	0.39240005	2.833194924846488	0.39229998	0.4437893796449192	0.39240005	3.634098711983642	0.39229998	0.5238965217379346	0.39240005	2.5156147269355267	0.39229998	0.2707104279276298	0.39240005	2.2362241262164835	0.39229998	-0.03623563314055749	0.39240005	2.5459412807867503	0.39229998	0.10053493915030633	0.39240005	8.161023717170444	0.39229998	0.10524704668206254	0.39240005	2.53503309170358	0.39229998	0.06539502563934221	0.39240005	3.312798145358246	0.39229998	0.12888108043226099	0.39240005	2.110002862233576	0.39229998	0.391306588746455	0.39240005	2.1574661187671813	0.39229998	0.0057536306103434	0.39240005	-0.54239814562228	0.39229998	-0.6150837070562725	0.39240005	-0.54239814562228
0.39819998	0.9182398699197961	0.39830005	2.100141451354754	0.39819998	0.3393075210675627	0.39830005	1.5596393639966448	0.39819998	0.1372678546528639	0.39830005	2.135510983537242	0.39819998	0.35043958224192845	0.39830005	1.7825308366240418	0.39819998	0.04546648152483631	0.39830005	1.6807387960005515	0.39819998	0.210961909113633	0.39830005	2.6336787340758447	0.39819998	0.3951981628782605	0.39830005	1.9720436517859472	0.39819998	0.41741641886325676	0.39830005	2.123831736008942	0.39819998	0.6774435377995855	0.39830005	2.1670183792125792	0.39819998	-0.10032844259396421	0.39830005	4.7537708262653995	0.39819998	0.5372271553747342	0.39830005	1.9825969127939789	0.39819998	-0.20598645124058473	0.39830005	2.560000016618873	0.39819998	0.15050677543449448	0.39830005	2.1256460882380304	0.39819998	0.025034540358191568	0.39830005	1.8471387528558783	0.39819998	0.38524040680380284	0.39830005	-0.5500494890157362	0.39819998	-0.624943440547374	0.39830005	-0.5500494890157362
0.40409998	-0.11612794822916911	0.40420005	1.6756827157652943	0.40409998	0.021648169023158532	0.40420005	0.6384859557141694	0.40409998	0.02305068756931477	0.40420005	0.991585065964009	0.40409998	0.04870361643193812	0.40420005	0.8905776327080721	0.40409998	0.04291576377597728	0.40420005	0.9197853686265662	0.40409998	0.08674440093701466	0.40420005	0.947444826738681	0.40409998	0.17384277701447062	0.40420005	0.7748908294858057	0.40409998	-0.14891186623463198	0.40420005	1.4244460677162394	0.40409998	0.26667995346676276	0.40420005	1.60103111434633	0.40409998	0.0749758353259686	0.40420005	3.0027719000772475	0.40409998	0.45599634348520957	0.40420005	1.2057267992755163	0.40409998	0.1425597814406615	0.40420005	1.3055946805995104	0.40409998	0.14804022990228508	0.40420005	0.6525205691301461	0.40409998	0.25112020101523524	0.40420005	0.8860939884265223	0.40409998	0.03796390805699988	0.40420005	-0.5576866763676882	0.40409998	-0.6348220945043851	0.40420005	-0.5576866763676882
0.40999998	-0.27128536312324103	0.41010005	0.20589019651833007	0.40999998	0.07861735547571257	0.41010005	0.6019231327911851	0.40999998	0.07542970261932554	0.41010005	-0.169943384391608	0.40999998	0.20860884327647225	0.41010005	0.285272430739632	0.40999998	0.08463420033658843	0.41010005	1.1484566832004706	0.40999998	0.07258216199050307	0.41010005	0.7259482016643449	0.40999998	0.036819797160962585	0.41010005	1.2040865978817654	0.40999998	-0.2834852856673509	0.41010005	0.4989197398536808	0.40999998	0.026375142352723813	0.41010005	0.29688005088046765	0.40999998	0.09838922434676552	0.41010005	1.1575548817422203	0.40999998	0.48349692545534256	0.41010005	0.5056579597897864	0.40999998	0.16610012418630132	0.41010005	1.002259973006588	0.40999998	0.06876226728397011	0.41010005	0.005483938351724921	0.40999998	0.22616868707453106	0.41010005	0.3048890683748661	0.40999998	-0.03476660514504595	0.41010005	-0.5653097051159004	0.40999998	-0.6447196686371467	0.41010005	-0.5653097051159004
0.41589998	-0.16561337855526714	0.41600005	0.7436542582103212	0.41589998	0.19015852761731125	0.41600005	0.050685193159230486	0.41589998	0.20951624764970123	0.41600005	0.24657323052112434	0.41589998	0.3504426612668685	0.41600005	-0.17420543442000766	0.41589998	0.09371249169901996	0.41600005	0.05939855380872641	0.41589998	0.06736561505941015	0.41600005	0.5754890406849205	0.41589998	-0.06071200462090506	0.41600005	0.21394942033518155	0.41589998	-0.2686657717541914	0.41600005	0.43750303136842267	0.41589998	-0.0531532478369782	0.41600005	0.3999967569035703	0.41589998	0.06555866622746623	0.41600005	0.6913999529504591	0.41589998	0.4703645567172664	0.41600005	-0.0651323815698869	0.41589998	0.08738167242046307	0.41600005	0.4478209847402471	0.41589998	0.017428356554875832	0.41600005	0.34551356570337416	0.41589998	0.11995294499321661	0.41600005	0.06300091554473376	0.41589998	0.08135958397949326	0.41600005	-0.5729186778692883	0.41589998	-0.6546362408854884	0.41600005	-0.5729186778692883
0.42179998	-0.05425036306335709	0.42190005	0.49007457933262244	0.42179998	0.1951864764285327	0.42190005	-0.07124204653533477	0.42179998	0.40549791633825566	0.42190005	0.2706058086868509	0.42179998	0.17977844821565647	0.42190005	0.24792548357878091	0.42179998	0.020801039902582853	0.42190005	0.4685462773560433	0.42179998	0.02001295788553308	0.42190005	0.6357636451705888	0.42179998	-0.09672430825112618	0.42190005	0.4075007488170357	0.42179998	-0.23983021514403557	0.42190005	0.5333620193271955	0.42179998	0.1285000726300498	0.42190005	0.2195901640553842	0.42179998	0.023345615093673003	0.42190005	0.19290812715021183	0.42179998	0.27529971704398254	0.42190005	0.25816200157400604	0.42179998	0.0644574683979755	0.42190005	-0.03002505599512275	0.42179998	-0.005901931144549079	0.42190005	0.3594818576317833	0.42179998	0.02247884477809276	0.42190005	0.21269197749189625	0.42179998	0.4257093098881309	0.42190005	-0.5805135924038772	0.42179998	-0.6645717690078006	0.42190005	-0.5805135924038772
0.42769998	0.7980481245027733	0.42780005	0.7405262625684238	0.42769998	0.42257813428544866	0.42780005	-0.05216244109961459	0.42769998	-0.27178271383871827	0.42780005	0.23452936087519113	0.42769998	-0.1337820890382574	0.42780005	0.09213272823725088	0.42769998	0.34645626650020894	0.42780005	0.08058758710464256	0.42769998	0.1649497149571938	0.42780005	-0.337835670517686	0.42769998	-0.05890440424002713	0.42780005	0.7596283068876615	0.42769998	0.2295343381753243	0.42780005	0.04319678199095467	0.42769998	-0.056529088083486036	0.42780005	0.33501108909813093	0.42769998	-0.14411752095451605	0.42780005	0.35917890960655247	0.42769998	0.27343457590796405	0.42780005	0.29651174301260763	0.42769998	0.5769957432652715	0.42780005	0.31224858139379996	0.42769998	0.008214939984112931	0.42780005	0.031978834599336606	0.42769998	0.2809075012816808	0.42780005	0.23939347815677384	0.42769998	0.24221196691395339	0.42780005	-0.5880944445197256	0.42769998	-0.6745263304853077	0.42780005	-0.5880944445197256
0.43359998	0.4040076216098017	0.43370005	0.688828221848267	0.43359998	0.37581904400679417	0.43370005	0.6408076634766452	0.43359998	-0.06872561659681924	0.43370005	-0.15260666871429096	0.43359998	0.12489696937701529	0.43370005	0.3149044182409871	0.43359998	0.01857936208137711	0.43370005	-0.027143999157236254	0.43359998	0.11522549767404959	0.43370005	-0.28274297098126216	0.43359998	-0.1293333824062216	0.43370005	0.3470985100343269	0.43359998	0.3787591676986202	0.43370005	0.25239752772378954	0.43359998	-0.2216866124709279	0.43370005	0.6127282760468409	0.43359998	0.5333990388682888	0.43370005	0.340946733288038	0.43359998	0.11065451925268811	0.43370005	0.20521404962760154	0.43359998	0.379580052807277	0.43370005	0.17297406828905615	0.43359998	0.2116853810185503	0.43370005	0.5046863468106647	0.43359998	0.223060228907467	0.43370005	0.009804238005231617	0.43359998	0.08905263418042556	0.43370005	-0.5956613394766864	0.43359998	-0.6845000053041845	0.43370005	-0.5956613394766864
