E (meV)	EVR84_360K_0.35A-1	err	E (meV)	EVR84_360K_0.45A-1	err	E (meV)	EVR84_360K_0.55A-1	err	E (meV)	EVR84_360K_0.65A-1	err	E (meV)	EVR84_360K_0.75A-1	err	E (meV)	EVR84_360K_0.85A-1	err	E (meV)	EVR84_360K_0.95A-1	err	E (meV)	EVR84_360K_1.05A-1	err	E (meV)	EVR84_360K_1.15A-1	err	E (meV)	EVR84_360K_1.25A-1	err	E (meV)	EVR84_360K_1.35A-1	err	E (meV)	EVR84_360K_1.45A-1	err	E (meV)	EVR84_360K_1.55A-1	err	E (meV)	EVR84_360K_1.65A-1	err	E (meV)	EVR84_360K_1.75A-1	err	E (meV)	EVR84_360K_1.85A-1	err
-0.27429997	4.9344098	1.3213158	-0.27429997	5.798498	1.03668	-0.27429997	6.2296185	1.0594414	-0.27429997	7.815521	1.2076949	-0.27429997	8.0241339	1.1570599	-0.27429997	10.675307	1.2346827	-0.27429997	10.315946	1.1243088	-0.27429997	11.951634	1.3956387	-0.27429997	14.176849	1.4386663	-0.27429997	14.685635	1.9879154	-0.27429997	14.282314	1.3275021	-0.27429997	13.271975	1.1999104	-0.27429997	14.401547	1.1538539	-0.27429997	13.071646	1.0731819	-0.27429997	11.280787	0.97394114	-0.27429997	-1.1091327	0.55068466
-0.26839997	4.4208836	1.3904151	-0.26839997	5.6450954	0.94887632	-0.26839997	8.1334377	1.1389493	-0.26839997	10.274041	1.2941736	-0.26839997	10.17774	1.1930287	-0.26839997	10.568062	1.2609274	-0.26839997	12.2339	1.3639323	-0.26839997	13.988886	1.4250347	-0.26839997	12.980249	1.353463	-0.26839997	14.436552	2.0388318	-0.26839997	14.651147	1.3400796	-0.26839997	14.509163	1.2047071	-0.26839997	15.22118	1.1826337	-0.26839997	13.497515	1.0842097	-0.26839997	11.715742	0.97735428	-0.26839997	-1.1090215	0.55062944
-0.26249997	4.7100291	1.2569526	-0.26249997	6.4325034	1.1153337	-0.26249997	6.7126092	1.0757073	-0.26249997	8.5552633	1.2705639	-0.26249997	9.2089195	1.1229552	-0.26249997	10.914046	1.2888863	-0.26249997	13.067492	1.3316052	-0.26249997	13.558422	1.4235066	-0.26249997	14.254841	1.4230759	-0.26249997	18.641853	2.2459973	-0.26249997	15.551591	1.4361274	-0.26249997	14.414319	1.2015994	-0.26249997	13.888832	1.1524045	-0.26249997	14.630505	1.1573216	-0.26249997	12.805965	1.0302318	-0.26249997	-1.1089105	0.55057432
-0.25659997	4.9464895	1.2014331	-0.25659997	6.8254272	1.1246419	-0.25659997	7.1295472	1.086517	-0.25659997	8.7414078	1.255202	-0.25659997	9.5791295	1.1469509	-0.25659997	11.197594	1.321089	-0.25659997	12.737521	1.2976688	-0.25659997	14.185977	1.4563336	-0.25659997	14.722747	1.4543576	-0.25659997	17.576516	2.1966879	-0.25659997	16.442642	1.4753589	-0.25659997	15.255816	1.2775488	-0.25659997	14.818254	1.2087618	-0.25659997	14.093897	1.1578212	-0.25659997	12.706831	1.0392843	-0.25659997	-1.1087997	0.55051928
-0.25069997	5.2347817	1.2162368	-0.25069997	6.6188714	1.0535256	-0.25069997	8.413014	1.1878573	-0.25069997	9.1057179	1.2801384	-0.25069997	9.8872388	1.2006582	-0.25069997	11.899942	1.3308907	-0.25069997	12.087039	1.2615433	-0.25069997	15.069333	1.4780223	-0.25069997	13.788914	1.4077278	-0.25069997	16.727903	2.1346794	-0.25069997	16.167318	1.4830348	-0.25069997	15.571806	1.3038453	-0.25069997	15.155527	1.2310427	-0.25069997	14.082289	1.1315595	-0.25069997	12.842107	1.030008	-0.25069997	-1.108689	0.55046432
-0.24479997	5.0666304	1.2432738	-0.24479997	6.6200438	1.0119525	-0.24479997	9.1517266	1.2768051	-0.24479997	9.0634062	1.3237692	-0.24479997	10.562336	1.2636412	-0.24479997	12.233384	1.3396742	-0.24479997	12.273043	1.2822565	-0.24479997	15.220304	1.4486726	-0.24479997	13.365762	1.3729398	-0.24479997	16.958479	2.090307	-0.24479997	15.853016	1.465727	-0.24479997	15.361919	1.3018112	-0.24479997	14.75859	1.2102859	-0.24479997	14.553964	1.1026295	-0.24479997	13.556276	1.0509393	-0.24479997	-1.1085785	0.55040946
-0.23889997	4.2683647	1.247627	-0.23889997	7.6540541	1.0740664	-0.23889997	8.2235603	1.2355342	-0.23889997	9.5041478	1.3683564	-0.23889997	12.598629	1.321238	-0.23889997	10.885692	1.3593823	-0.23889997	13.839409	1.4083769	-0.23889997	13.967863	1.3727785	-0.23889997	16.081541	1.4900388	-0.23889997	15.075579	1.9294667	-0.23889997	17.449955	1.4329661	-0.23889997	15.888935	1.3600868	-0.23889997	15.356815	1.2224196	-0.23889997	13.728366	1.0727901	-0.23889997	14.636174	1.1570443	-0.23889997	-1.1084681	0.55035468
-0.23299997	7.3763245	1.5152221	-0.23299997	6.7321202	0.98509083	-0.23299997	9.0246652	1.3458826	-0.23299997	10.878474	1.4067448	-0.23299997	11.047874	1.2111597	-0.23299997	10.507719	1.1866679	-0.23299997	12.347202	1.4116054	-0.23299997	13.321407	1.4545256	-0.23299997	14.215753	1.4541595	-0.23299997	13.476704	1.9345713	-0.23299997	15.574351	1.3633404	-0.23299997	16.966706	1.3679595	-0.23299997	16.273411	1.2849885	-0.23299997	15.966434	1.190656	-0.23299997	13.503505	1.1060008	-0.23299997	-1.108358	0.55029998
-0.22709997	6.8871828	1.3351375	-0.22709997	8.0261784	1.1533597	-0.22709997	9.7122975	1.3224007	-0.22709997	9.9590305	1.3690545	-0.22709997	9.7661279	1.2476865	-0.22709997	13.429233	1.3656708	-0.22709997	13.586461	1.3961515	-0.22709997	16.212117	1.4610187	-0.22709997	13.78598	1.4146754	-0.22709997	14.204529	1.8863042	-0.22709997	14.876685	1.3058876	-0.22709997	17.339874	1.2901692	-0.22709997	16.448215	1.2841275	-0.22709997	15.305971	1.1263712	-0.22709997	13.465113	1.0951285	-0.22709997	-1.108248	0.55024538
-0.22119997	6.4780609	1.5089143	-0.22119997	8.8295727	1.1745591	-0.22119997	8.8027516	1.2784255	-0.22119997	9.5740766	1.3669063	-0.22119997	11.661832	1.2379298	-0.22119997	13.025557	1.4110318	-0.22119997	13.554125	1.4025873	-0.22119997	15.265651	1.4038145	-0.22119997	14.668937	1.5055606	-0.22119997	17.523599	2.2156665	-0.22119997	17.107841	1.4428564	-0.22119997	16.863402	1.2920065	-0.22119997	16.831713	1.2775445	-0.22119997	14.832746	1.1009517	-0.22119997	13.779429	1.0932333	-0.22119997	-1.1081382	0.55019086
-0.21529997	5.5250796	1.3035567	-0.21529997	6.8023723	1.112445	-0.21529997	9.5855256	1.33589	-0.21529997	10.109666	1.4106992	-0.21529997	11.454554	1.2604106	-0.21529997	13.95289	1.4245445	-0.21529997	13.489824	1.3425759	-0.21529997	16.62734	1.4146748	-0.21529997	15.764396	1.5460316	-0.21529997	17.488469	2.0934622	-0.21529997	18.252987	1.5012094	-0.21529997	17.106281	1.2922363	-0.21529997	16.702363	1.2990691	-0.21529997	15.570866	1.1456638	-0.21529997	14.427571	1.1337444	-0.21529997	-1.1080286	0.55013644
-0.20939997	6.8686319	1.4038397	-0.20939997	6.858319	1.0817792	-0.20939997	9.7584625	1.3631879	-0.20939997	10.78111	1.4133926	-0.20939997	11.796806	1.316408	-0.20939997	14.877536	1.4826908	-0.20939997	13.74869	1.380914	-0.20939997	16.69119	1.4543466	-0.20939997	17.700787	1.5958255	-0.20939997	17.027553	2.0339044	-0.20939997	18.774499	1.5099735	-0.20939997	18.406688	1.3694308	-0.20939997	15.886982	1.2849442	-0.20939997	16.343452	1.1799003	-0.20939997	13.963428	1.1124762	-0.20939997	-1.1079191	0.5500821
-0.20349997	8.0783718	1.5385377	-0.20349997	7.9942086	1.135406	-0.20349997	9.3121992	1.3231537	-0.20349997	10.353233	1.3487333	-0.20349997	13.500739	1.3786281	-0.20349997	16.077012	1.5493403	-0.20349997	15.045268	1.4579641	-0.20349997	16.364257	1.4803015	-0.20349997	19.156527	1.6616343	-0.20349997	17.110077	2.0987032	-0.20349997	19.509786	1.5287541	-0.20349997	19.002233	1.4346563	-0.20349997	16.547064	1.2968563	-0.20349997	16.427951	1.1773685	-0.20349997	13.966204	1.0909266	-0.20349997	-1.1078099	0.55002785
-0.19759997	6.1881591	1.3376666	-0.19759997	7.4610353	1.2306866	-0.19759997	9.5968277	1.3011253	-0.19759997	9.4662711	1.324269	-0.19759997	14.743981	1.3957861	-0.19759997	17.58874	1.5620143	-0.19759997	17.30915	1.4987614	-0.19759997	17.163944	1.4672851	-0.19759997	19.282924	1.7111217	-0.19759997	16.549962	2.0418551	-0.19759997	19.978594	1.5608539	-0.19759997	18.528906	1.4164112	-0.19759997	19.254387	1.3738382	-0.19759997	16.028307	1.167078	-0.19759997	15.493705	1.1374317	-0.19759997	-1.1077008	0.54997369
-0.19169997	4.8153454	1.4688595	-0.19169997	7.4751595	1.2504931	-0.19169997	10.873	1.4554191	-0.19169997	11.36494	1.4845269	-0.19169997	13.131389	1.3236245	-0.19169997	17.189325	1.5565828	-0.19169997	18.207563	1.6514251	-0.19169997	16.237044	1.4312422	-0.19169997	19.190904	1.655969	-0.19169997	15.528437	1.9443307	-0.19169997	18.061177	1.5092075	-0.19169997	19.789176	1.4226366	-0.19169997	19.946338	1.3804777	-0.19169997	16.004968	1.2064361	-0.19169997	15.606851	1.1355863	-0.19169997	-1.1075919	0.54991963
-0.18579997	7.5865872	1.4598987	-0.18579997	8.0640057	1.1495771	-0.18579997	10.313032	1.3029435	-0.18579997	12.264087	1.4062338	-0.18579997	14.416776	1.3948201	-0.18579997	18.981592	1.6465044	-0.18579997	18.369067	1.618641	-0.18579997	17.170455	1.488083	-0.18579997	18.606298	1.7062897	-0.18579997	18.456515	2.1075438	-0.18579997	17.603086	1.4007953	-0.18579997	18.906506	1.4250158	-0.18579997	18.157887	1.3506153	-0.18579997	16.280333	1.2305507	-0.18579997	15.627012	1.1387587	-0.18579997	-1.1074832	0.54986566
-0.17989997	10.837371	1.6130308	-0.17989997	9.3013121	1.329137	-0.17989997	12.226068	1.4199265	-0.17989997	13.51489	1.5553196	-0.17989997	14.956772	1.4627749	-0.17989997	17.243924	1.5445568	-0.17989997	20.447471	1.6491095	-0.17989997	19.437834	1.5711147	-0.17989997	21.638453	1.9276224	-0.17989997	21.571346	2.3015695	-0.17989997	23.407653	1.6403276	-0.17989997	19.071587	1.3703076	-0.17989997	18.209988	1.3600571	-0.17989997	17.638695	1.2695585	-0.17989997	17.03669	1.1879178	-0.17989997	-1.1073747	0.54981177
-0.17399997	9.4486817	1.5900255	-0.17399997	9.8940451	1.3466977	-0.17399997	10.492139	1.3451324	-0.17399997	13.274743	1.4827133	-0.17399997	15.882476	1.4844997	-0.17399997	17.690235	1.5076031	-0.17399997	17.780657	1.5654785	-0.17399997	22.117067	1.6977227	-0.17399997	21.204813	1.8779405	-0.17399997	23.694097	2.3112937	-0.17399997	22.176934	1.593228	-0.17399997	21.576289	1.5044822	-0.17399997	19.404494	1.3295119	-0.17399997	18.501459	1.3125133	-0.17399997	15.911277	1.1472916	-0.17399997	-1.1072663	0.54975799
-0.16809997	9.3799953	1.6130742	-0.16809997	8.8886227	1.2791826	-0.16809997	10.551692	1.369943	-0.16809997	14.381807	1.5353483	-0.16809997	17.280085	1.6121556	-0.16809997	19.029193	1.5899308	-0.16809997	20.84347	1.6892498	-0.16809997	23.904813	1.7472873	-0.16809997	22.10691	1.9544214	-0.16809997	21.772246	2.3385807	-0.16809997	23.341688	1.6092781	-0.16809997	22.425476	1.4953169	-0.16809997	20.294471	1.3787731	-0.16809997	19.443915	1.3144539	-0.16809997	16.856995	1.2009553	-0.16809997	-1.1071582	0.54970429
-0.16219997	9.5492067	1.6356671	-0.16219997	9.5103482	1.2934224	-0.16219997	10.810485	1.3600818	-0.16219997	14.687085	1.5009959	-0.16219997	15.713323	1.4786598	-0.16219997	19.830188	1.6086227	-0.16219997	21.830246	1.7877526	-0.16219997	23.161364	1.7335149	-0.16219997	22.559774	1.9717464	-0.16219997	22.122636	2.2867545	-0.16219997	23.464632	1.612055	-0.16219997	22.247424	1.533917	-0.16219997	20.524315	1.3964002	-0.16219997	19.380807	1.285099	-0.16219997	17.541018	1.2452435	-0.16219997	-1.1070502	0.54965069
-0.15629997	10.257096	1.6017566	-0.15629997	11.361361	1.3810038	-0.15629997	12.524366	1.461764	-0.15629997	15.495416	1.5460514	-0.15629997	16.051106	1.4439368	-0.15629997	20.64378	1.6537979	-0.15629997	22.120327	1.7762013	-0.15629997	22.441552	1.7017978	-0.15629997	23.536238	2.0199168	-0.15629997	23.811412	2.3003199	-0.15629997	24.177513	1.6539458	-0.15629997	22.710784	1.5842331	-0.15629997	20.938538	1.445491	-0.15629997	19.611198	1.3029396	-0.15629997	17.998526	1.2490505	-0.15629997	-1.1069425	0.54959718
-0.15039997	10.848596	1.6829697	-0.15039997	10.992372	1.404839	-0.15039997	13.444421	1.5454703	-0.15039997	16.544594	1.5972676	-0.15039997	19.275083	1.6064981	-0.15039997	20.732792	1.6859162	-0.15039997	23.160093	1.7939841	-0.15039997	24.154969	1.7158091	-0.15039997	25.314436	2.1093671	-0.15039997	24.265912	2.3387296	-0.15039997	26.407293	1.7426281	-0.15039997	23.898263	1.5926445	-0.15039997	21.930566	1.4878746	-0.15039997	21.126159	1.3742703	-0.15039997	19.112282	1.2590472	-0.15039997	-1.1068349	0.54954377
-0.14449997	10.300062	1.8110576	-0.14449997	9.3276899	1.3458173	-0.14449997	12.577398	1.5459861	-0.14449997	17.280764	1.581267	-0.14449997	20.639043	1.6667206	-0.14449997	19.952058	1.6524995	-0.14449997	23.522141	1.8847678	-0.14449997	26.0414	1.7477164	-0.14449997	26.755582	2.126109	-0.14449997	25.270317	2.3716689	-0.14449997	27.164247	1.7522142	-0.14449997	24.355013	1.5670694	-0.14449997	23.01853	1.4847867	-0.14449997	21.537634	1.4047167	-0.14449997	19.884709	1.2569455	-0.14449997	-1.1067275	0.54949045
-0.13859997	10.152798	1.6380076	-0.13859997	11.967471	1.3755523	-0.13859997	15.166145	1.7458175	-0.13859997	18.473732	1.6865168	-0.13859997	19.158706	1.6109479	-0.13859997	20.855304	1.7227169	-0.13859997	23.382445	1.8471149	-0.13859997	25.621088	1.7502979	-0.13859997	27.086949	2.0967741	-0.13859997	27.550653	2.488371	-0.13859997	24.994256	1.6230529	-0.13859997	23.921388	1.5440786	-0.13859997	23.310052	1.5204019	-0.13859997	19.776517	1.3504141	-0.13859997	18.449807	1.201852	-0.13859997	-1.1066203	0.54943723
-0.13269997	11.852573	1.6602743	-0.13269997	13.126405	1.4988742	-0.13269997	16.656116	1.7275561	-0.13269997	17.44415	1.6509496	-0.13269997	20.668728	1.6527636	-0.13269997	22.097482	1.7677022	-0.13269997	26.004276	1.841817	-0.13269997	28.103146	1.8844157	-0.13269997	26.780489	2.11155	-0.13269997	21.149318	2.2579079	-0.13269997	27.401537	1.7391771	-0.13269997	27.356436	1.6340569	-0.13269997	23.516662	1.5320288	-0.13269997	21.529848	1.3692263	-0.13269997	20.07435	1.2818776	-0.13269997	-1.1065133	0.54938411
-0.12679997	10.330082	1.8135528	-0.12679997	16.893798	1.7016523	-0.12679997	18.457206	1.7296524	-0.12679997	18.326612	1.6983574	-0.12679997	22.526608	1.7243504	-0.12679997	27.742912	1.9561977	-0.12679997	24.437536	1.707589	-0.12679997	27.831528	1.8369487	-0.12679997	31.595287	2.3172005	-0.12679997	24.252186	2.2600105	-0.12679997	28.366604	1.7783486	-0.12679997	27.404132	1.6585501	-0.12679997	27.165033	1.5873785	-0.12679997	21.650651	1.3834564	-0.12679997	19.639129	1.3333121	-0.12679997	-1.1064065	0.54933108
-0.12089997	9.5172857	1.5266116	-0.12089997	15.488102	1.6283933	-0.12089997	17.527328	1.8185894	-0.12089997	19.947025	1.8367826	-0.12089997	23.122075	1.7370248	-0.12089997	26.196961	1.9031836	-0.12089997	29.360669	1.9822301	-0.12089997	30.74895	1.9641488	-0.12089997	26.914998	2.2367212	-0.12089997	31.134558	2.5998226	-0.12089997	29.72748	1.8749965	-0.12089997	30.105637	1.7180571	-0.12089997	28.769273	1.6644855	-0.12089997	24.868423	1.497632	-0.12089997	19.349229	1.3273119	-0.12089997	-1.1062999	0.54927815
-0.11499997	12.75558	1.7557797	-0.11499997	14.789257	1.6019412	-0.11499997	18.464883	1.797673	-0.11499997	23.065291	1.8402281	-0.11499997	22.503318	1.7595957	-0.11499997	26.630698	1.8283782	-0.11499997	28.436594	1.9306019	-0.11499997	31.372385	2.0021357	-0.11499997	29.148921	2.5327036	-0.11499997	33.264819	2.6149321	-0.11499997	31.731405	1.9522364	-0.11499997	29.605298	1.7106918	-0.11499997	26.494107	1.6273764	-0.11499997	28.448127	1.6187498	-0.11499997	22.006058	1.4206343	-0.11499997	-1.1061935	0.54922532
-0.10909997	13.702247	1.956727	-0.10909997	17.709576	1.7228682	-0.10909997	20.311643	1.8772117	-0.10909997	23.74339	1.9544252	-0.10909997	24.749657	1.8330622	-0.10909997	27.085928	1.8418273	-0.10909997	32.862916	2.0620324	-0.10909997	32.802486	2.0801489	-0.10909997	35.171398	2.6833732	-0.10909997	28.560948	2.4573653	-0.10909997	32.680991	1.9419801	-0.10909997	29.665271	1.7079017	-0.10909997	28.36859	1.6535967	-0.10909997	24.946574	1.5214056	-0.10909997	20.808634	1.4671711	-0.10909997	-1.1060873	0.54917259
-0.10319997	14.008005	1.83337	-0.10319997	20.772072	1.838631	-0.10319997	22.417486	1.958792	-0.10319997	24.660129	1.9576851	-0.10319997	28.110739	1.9122247	-0.10319997	32.827251	2.0132822	-0.10319997	33.464034	2.0553962	-0.10319997	33.517824	2.0217738	-0.10319997	32.452455	2.5270015	-0.10319997	35.278592	2.6577723	-0.10319997	34.601078	2.0299613	-0.10319997	32.722924	1.8154184	-0.10319997	29.114036	1.673543	-0.10319997	27.218223	1.6633552	-0.10319997	22.227185	1.5170083	-0.10319997	-1.1059813	0.54911996
-0.097299966	13.987364	1.8486872	-0.097299966	20.99789	1.8866085	-0.097299966	23.333825	1.9752394	-0.097299966	25.849428	1.911144	-0.097299966	28.926642	1.910325	-0.097299966	33.737393	2.0824421	-0.097299966	37.025478	2.17741	-0.097299966	32.507383	1.9747217	-0.097299966	35.502951	2.6188513	-0.097299966	40.664025	2.9640588	-0.097299966	36.269766	2.041893	-0.097299966	33.62429	1.8000206	-0.097299966	33.272452	1.7866404	-0.097299966	27.380482	1.6174647	-0.097299966	22.458795	1.4953324	-0.097299966	-1.1058755	0.54906742
-0.091399966	17.938191	2.0485262	-0.091399966	19.020046	1.7896439	-0.091399966	23.844941	1.9919123	-0.091399966	29.947378	1.9986973	-0.091399966	32.349105	2.0164778	-0.091399966	38.082494	2.2436728	-0.091399966	39.454688	2.2394116	-0.091399966	37.228161	2.1419865	-0.091399966	37.394513	2.6898212	-0.091399966	44.800996	3.07638	-0.091399966	35.882567	2.049891	-0.091399966	33.632876	1.7901276	-0.091399966	34.638694	1.8506135	-0.091399966	29.182249	1.6624077	-0.091399966	26.677544	1.6050521	-0.091399966	-1.1057699	0.54901499
-0.085499966	20.662061	2.193846	-0.085499966	19.904801	1.7999472	-0.085499966	25.94621	2.1161123	-0.085499966	31.623983	2.1211831	-0.085499966	36.978531	2.1602861	-0.085499966	40.796085	2.2829745	-0.085499966	41.524124	2.3211962	-0.085499966	42.173721	2.2742661	-0.085499966	41.238623	2.8196977	-0.085499966	45.140267	3.0174845	-0.085499966	36.172438	2.0679017	-0.085499966	35.3932	1.8343064	-0.085499966	36.436234	1.9141556	-0.085499966	30.339444	1.709108	-0.085499966	28.721573	1.7014474	-0.085499966	-1.1056645	0.54896266
-0.079599965	20.06262	2.1867771	-0.079599965	22.155255	1.9193368	-0.079599965	28.380287	2.2104278	-0.079599965	33.043768	2.216337	-0.079599965	39.9744	2.2416041	-0.079599965	41.073638	2.2828245	-0.079599965	43.986076	2.3902655	-0.079599965	44.082637	2.287922	-0.079599965	44.85661	2.8833053	-0.079599965	45.280409	3.0570247	-0.079599965	39.090093	2.1455732	-0.079599965	38.077788	1.9064354	-0.079599965	38.551577	1.963749	-0.079599965	31.56351	1.7528997	-0.079599965	27.053263	1.6981865	-0.079599965	-1.1055593	0.54891043
-0.073699965	22.385922	2.2684231	-0.073699965	26.933517	2.094479	-0.073699965	31.184232	2.2135835	-0.073699965	37.185411	2.384455	-0.073699965	43.470444	2.3631856	-0.073699965	45.53248	2.4316748	-0.073699965	46.692726	2.4341765	-0.073699965	46.962047	2.3485032	-0.073699965	48.715777	2.9985557	-0.073699965	47.704028	3.0738326	-0.073699965	42.849815	2.2633878	-0.073699965	40.575027	1.9801507	-0.073699965	38.758199	1.9348975	-0.073699965	34.410744	1.812378	-0.073699965	27.99807	1.7107299	-0.073699965	-1.1054543	0.54885831
-0.067799965	26.086618	2.4216084	-0.067799965	31.465486	2.2265014	-0.067799965	36.77834	2.3475282	-0.067799965	42.617506	2.5382789	-0.067799965	48.930092	2.5098386	-0.067799965	51.466315	2.5896346	-0.067799965	51.775727	2.5936491	-0.067799965	52.921016	2.505368	-0.067799965	55.507479	3.2840142	-0.067799965	50.686683	3.0855633	-0.067799965	45.54867	2.334918	-0.067799965	43.884569	2.052921	-0.067799965	38.624339	1.9168237	-0.067799965	36.46789	1.8574562	-0.067799965	31.31238	1.7429463	-0.067799965	-1.1053495	0.54880628
-0.061899965	26.202736	2.4446491	-0.061899965	32.646881	2.258793	-0.061899965	44.098031	2.6102138	-0.061899965	47.772445	2.5778998	-0.061899965	53.735781	2.5623057	-0.061899965	57.539134	2.7127657	-0.061899965	57.708379	2.762618	-0.061899965	57.98106	2.6229796	-0.061899965	60.418364	3.4950511	-0.061899965	54.264452	3.2565192	-0.061899965	49.419544	2.4174179	-0.061899965	46.346644	2.1024615	-0.061899965	39.156046	1.9932622	-0.061899965	36.751224	1.9106266	-0.061899965	33.843025	1.7772163	-0.061899965	-1.1052449	0.54875436
-0.055999964	27.359892	2.4627693	-0.055999964	37.833704	2.4105709	-0.055999964	50.121555	2.7947897	-0.055999964	53.223979	2.709188	-0.055999964	59.543458	2.6813405	-0.055999964	65.443775	2.8378507	-0.055999964	63.328311	2.8593738	-0.055999964	61.928496	2.6982992	-0.055999964	62.917045	3.6020392	-0.055999964	58.980926	3.3320825	-0.055999964	55.876474	2.58419	-0.055999964	47.379146	2.1264644	-0.055999964	42.523811	2.11107	-0.055999964	36.818415	1.9136152	-0.055999964	34.763068	1.8102478	-0.055999964	-1.1051406	0.54870255
-0.050099964	33.046849	2.6891452	-0.050099964	45.343307	2.6987745	-0.050099964	57.059237	3.0147171	-0.050099964	65.694472	3.0224018	-0.050099964	71.304906	2.9674172	-0.050099964	71.031386	2.9638172	-0.050099964	74.366375	3.1429582	-0.050099964	71.019356	2.8676636	-0.050099964	65.483281	3.6846861	-0.050099964	64.392644	3.3930664	-0.050099964	60.806153	2.7029411	-0.050099964	54.578343	2.2608524	-0.050099964	47.785676	2.1810769	-0.050099964	39.505436	1.9281044	-0.050099964	32.923486	1.7353003	-0.050099964	-1.1050364	0.54865084
-0.044199964	47.259637	3.3177056	-0.044199964	59.781584	3.0829948	-0.044199964	71.97123	3.3582289	-0.044199964	81.425361	3.3260712	-0.044199964	85.883532	3.2264053	-0.044199964	87.918239	3.3249408	-0.044199964	83.349088	3.3688889	-0.044199964	77.836447	3.0029103	-0.044199964	71.369272	3.8505877	-0.044199964	69.654819	3.5208662	-0.044199964	66.573957	2.8356034	-0.044199964	58.145682	2.2909534	-0.044199964	49.779821	2.2151527	-0.044199964	44.03799	2.043678	-0.044199964	37.087913	1.8387372	-0.044199964	-1.1049325	0.54859923
-0.038299964	66.137196	3.9601403	-0.038299964	83.176094	3.5977002	-0.038299964	89.608827	3.6732246	-0.038299964	96.772125	3.5933047	-0.038299964	100.6719	3.5461132	-0.038299964	101.75705	3.5468062	-0.038299964	91.975554	3.4647572	-0.038299964	88.465982	3.2206066	-0.038299964	83.516295	4.2493632	-0.038299964	75.652137	3.6839297	-0.038299964	71.565327	2.9012518	-0.038299964	61.82258	2.4025105	-0.038299964	52.139763	2.3206827	-0.038299964	49.257487	2.1040917	-0.038299964	38.604031	1.8934986	-0.038299964	-1.1048288	0.54854773
-0.032399964	105.69997	4.9165724	-0.032399964	116.43497	4.207696	-0.032399964	115.80365	4.1752019	-0.032399964	129.33142	4.1100803	-0.032399964	126.10286	3.9762236	-0.032399964	122.62316	3.9100963	-0.032399964	112.86007	3.7992412	-0.032399964	106.06089	3.5481543	-0.032399964	89.507466	4.3173674	-0.032399964	83.588692	3.8550107	-0.032399964	77.433813	2.9700762	-0.032399964	67.577066	2.5106547	-0.032399964	57.809858	2.3806149	-0.032399964	50.578101	2.122954	-0.032399964	38.716148	1.8422841	-0.032399964	-1.1047253	0.54849634
-0.026499963	177.73648	6.2995901	-0.026499963	174.9114	5.1861987	-0.026499963	170.54695	5.054784	-0.026499963	171.35462	4.7880664	-0.026499963	165.14324	4.5017478	-0.026499963	143.80416	4.2492285	-0.026499963	136.51435	4.2554286	-0.026499963	118.42646	3.7233236	-0.026499963	106.03245	4.7451526	-0.026499963	99.25576	4.1067429	-0.026499963	81.536232	3.0585313	-0.026499963	68.982003	2.5058556	-0.026499963	63.951508	2.5002594	-0.026499963	51.290042	2.152124	-0.026499963	39.763917	1.8440079	-0.026499963	-1.104622	0.54844505
-0.020599963	285.98828	7.9515398	-0.020599963	258.72104	6.3862113	-0.020599963	244.92305	6.0390599	-0.020599963	229.24295	5.5187644	-0.020599963	201.74119	4.993149	-0.020599963	176.95697	4.6832478	-0.020599963	156.79544	4.5265691	-0.020599963	130.30896	3.8971054	-0.020599963	114.66159	5.0666782	-0.020599963	102.87967	4.1895691	-0.020599963	90.507642	3.1929848	-0.020599963	76.955216	2.6874065	-0.020599963	63.862843	2.4377796	-0.020599963	51.082844	2.1126599	-0.020599963	44.703024	1.9497743	-0.020599963	-1.1045189	0.54839387
-0.014699963	421.07135	9.6146692	-0.014699963	368.64526	7.6168227	-0.014699963	321.96006	6.9588039	-0.014699963	281.005	6.0420697	-0.014699963	247.30786	5.5133903	-0.014699963	208.96282	5.0955937	-0.014699963	166.8499	4.6254083	-0.014699963	144.89319	4.1005454	-0.014699963	125.46004	5.3756137	-0.014699963	112.18744	4.402305	-0.014699963	98.392917	3.3084897	-0.014699963	82.524419	2.7479745	-0.014699963	71.407483	2.5589569	-0.014699963	59.239346	2.317735	-0.014699963	48.059703	2.023403	-0.014699963	-1.104416	0.5483428
-0.0087999627	554.30847	11.051613	-0.0087999627	451.71547	8.4280502	-0.0087999627	389.02715	7.5862505	-0.0087999627	333.74253	6.5828115	-0.0087999627	275.72985	5.7947122	-0.0087999627	231.04915	5.3668342	-0.0087999627	189.01194	4.9313882	-0.0087999627	159.01764	4.2756539	-0.0087999627	136.57659	5.3885645	-0.0087999627	120.8483	4.4703679	-0.0087999627	103.40642	3.4145041	-0.0087999627	84.453148	2.7815872	-0.0087999627	71.467709	2.6167842	-0.0087999627	58.561733	2.2978372	-0.0087999627	46.731425	1.9812948	-0.0087999627	-1.1043134	0.54829184
