E (meV)	EVR84_40K_0.35A-1	err	E (meV)	EVR84_40K_0.45A-1	err	E (meV)	EVR84_40K_0.55A-1	err	E (meV)	EVR84_40K_0.65A-1	err	E (meV)	EVR84_40K_0.75A-1	err	E (meV)	EVR84_40K_0.85A-1	err	E (meV)	EVR84_40K_0.95A-1	err	E (meV)	EVR84_40K_1.05A-1	err	E (meV)	EVR84_40K_1.15A-1	err	E (meV)	EVR84_40K_1.25A-1	err	E (meV)	EVR84_40K_1.35A-1	err	E (meV)	EVR84_40K_1.45A-1	err	E (meV)	EVR84_40K_1.55A-1	err	E (meV)	EVR84_40K_1.65A-1	err	E (meV)	EVR84_40K_1.75A-1	err	E (meV)	EVR84_40K_1.85A-1	err
-0.49259998	-0.86150089	1.0192953	-0.49259998	0.88011819	0.80846273	-0.49259998	0.6877934	0.49559604	-0.49259998	-0.28149759	0.63181847	-0.49259998	-0.22562149	0.71070572	-0.49259998	0.72705748	0.64081052	-0.49259998	-0.62844275	0.57880101	-0.49259998	-0.5031038	0.65222949	-0.49259998	-0.1193616	0.63230179	-0.49259998	0.07288892	0.81014651	-0.49259998	0.32830166	0.70280474	-0.49259998	0.2615358	0.42070176	-0.49259998	-0.22873707	0.46578342	-0.49259998	0.33597126	0.41778395	-0.49259998	-0.044214054	0.32945901	-0.49259998	0.14133323	0.2678591
-0.48669998	-0.053832127	1.031194	-0.48669998	0.39469692	0.67583774	-0.48669998	0.015123442	0.58358979	-0.48669998	0.47544642	0.5855873	-0.48669998	-0.10322788	0.64928205	-0.48669998	0.56795692	0.56100886	-0.48669998	-0.55151499	0.56833516	-0.48669998	-0.37273441	0.66582521	-0.48669998	-0.19090721	0.7268542	-0.48669998	0.090951343	0.59813918	-0.48669998	0.76345791	0.64970786	-0.48669998	-0.046201385	0.4794588	-0.48669998	0.40703114	0.45503008	-0.48669998	0.403112	0.40533815	-0.48669998	0.02333674	0.31511506	-0.48669998	-0.070925612	0.35851122
-0.48079998	0.42355805	1.0448151	-0.48079998	0.35728899	0.58160327	-0.48079998	-0.12257053	0.63378958	-0.48079998	0.3325715	0.64699377	-0.48079998	-0.072632632	0.6785098	-0.48079998	0.5585205	0.57334291	-0.48079998	-0.096469089	0.57568972	-0.48079998	0.11561296	0.64683335	-0.48079998	-0.039882907	0.73587241	-0.48079998	0.089618355	0.51094635	-0.48079998	0.83304573	0.59987327	-0.48079998	-0.13928223	0.50959604	-0.48079998	0.83044885	0.47117893	-0.48079998	0.37317948	0.42468554	-0.48079998	0.19044727	0.33949617	-0.48079998	-0.042976199	0.41238805
-0.47489998	0.28365763	1.0528338	-0.47489998	1.2310928	0.61955428	-0.47489998	0.59510746	0.62662862	-0.47489998	-1.3372251	0.8491925	-0.47489998	-0.079017782	0.84796546	-0.47489998	0.77556981	0.73140395	-0.47489998	0.92574613	0.61334093	-0.47489998	1.0397758	0.56521977	-0.47489998	0.48661426	0.6066275	-0.47489998	-0.074771416	0.70522783	-0.47489998	0.31632607	0.57719912	-0.47489998	0.18211431	0.49298302	-0.47489998	0.85424241	0.52063648	-0.47489998	0.14586538	0.49652308	-0.47489998	0.57430507	0.40691696	-0.47489998	0.35773789	0.43466082
-0.46899998	-0.66567882	0.8563129	-0.46899998	0.018908075	0.63089625	-0.46899998	-0.42940449	0.51454621	-0.46899998	0.033395475	0.56343304	-0.46899998	0.40566571	0.69353184	-0.46899998	0.33424382	0.61726556	-0.46899998	-0.25406002	0.56986458	-0.46899998	-0.42815931	0.67033825	-0.46899998	0.14020338	0.59512918	-0.46899998	-0.46754764	0.6555027	-0.46899998	-0.40943338	0.54188665	-0.46899998	0.60888783	0.47072597	-0.46899998	0.63847531	0.51018498	-0.46899998	-0.039461298	0.42040497	-0.46899998	0.050636349	0.34687479	-0.46899998	0.54677505	0.34816113
-0.46309998	-0.88878501	0.80981253	-0.46309998	0.097231091	0.60881603	-0.46309998	-0.27137487	0.51907992	-0.46309998	0.097054806	0.59388491	-0.46309998	-0.051528512	0.67912048	-0.46309998	-0.049729827	0.58510089	-0.46309998	0.36349646	0.65319962	-0.46309998	-0.39560617	0.7225944	-0.46309998	0.73066334	0.68985988	-0.46309998	-0.30297649	0.62151193	-0.46309998	0.52816744	0.59962751	-0.46309998	0.18050579	0.42818696	-0.46309998	0.53997737	0.45042251	-0.46309998	0.48513088	0.47269093	-0.46309998	0.32210837	0.4224523	-0.46309998	0.031900185	0.36736906
-0.45719998	-0.39668442	0.78550291	-0.45719998	0.26422159	0.64873877	-0.45719998	0.18968721	0.55253728	-0.45719998	0.0727943	0.62039483	-0.45719998	-0.094368443	0.65425368	-0.45719998	-0.18853995	0.57899505	-0.45719998	0.65896152	0.66707231	-0.45719998	0.18256044	0.7611099	-0.45719998	0.69753702	0.71514456	-0.45719998	0.052950139	0.63405611	-0.45719998	0.97214871	0.59876044	-0.45719998	-0.20445388	0.43745765	-0.45719998	0.64086233	0.42696817	-0.45719998	0.68670084	0.48057001	-0.45719998	0.42539559	0.47722593	-0.45719998	-0.18742941	0.38531771
-0.45129998	1.1846714	0.76357292	-0.45129998	0.3781203	0.77280425	-0.45129998	1.0006001	0.61215853	-0.45129998	0.065975877	0.60679848	-0.45129998	0.60303158	0.59900674	-0.45129998	0.042094365	0.59103465	-0.45129998	0.25714614	0.56766297	-0.45129998	1.3908131	0.79388709	-0.45129998	-0.35339959	0.62474445	-0.45129998	0.57705736	0.71531423	-0.45129998	0.52562037	0.48173691	-0.45129998	-0.45385937	0.52150516	-0.45129998	1.0786269	0.48645143	-0.45129998	0.26359496	0.39811946	-0.45129998	0.23141239	0.49875717	-0.45129998	-1.6259265	0.18409674
-0.44539998	0.11065831	0.99665437	-0.44539998	-0.56572585	0.56014843	-0.44539998	-0.086095955	0.55825568	-0.44539998	-0.12090333	0.75604547	-0.44539998	0.76919032	0.61336776	-0.44539998	-0.025072757	0.55374544	-0.44539998	0.36756262	0.60244804	-0.44539998	1.2349237	0.75544995	-0.44539998	0.32990348	0.46039027	-0.44539998	0.14243077	0.67741907	-0.44539998	-0.013521051	0.55672568	-0.44539998	0.23615739	0.44800456	-0.44539998	0.027785618	0.4279583	-0.44539998	0.26376203	0.41422162	-0.44539998	-0.14718749	0.38773122	-0.44539998	-1.6257571	0.18407756
-0.43949998	0.27668573	0.68862261	-0.43949998	0.32604504	0.50293925	-0.43949998	0.044620261	0.59745996	-0.43949998	0.37090585	0.71059203	-0.43949998	0.024732113	0.77485919	-0.43949998	0.12043324	0.63110973	-0.43949998	-0.12980104	0.55340517	-0.43949998	1.1217716	0.75072412	-0.43949998	-0.34758734	0.62007028	-0.43949998	1.4136472	0.90450472	-0.43949998	0.030447206	0.53949644	-0.43949998	0.49521037	0.43740352	-0.43949998	0.49786406	0.37888704	-0.43949998	0.38390317	0.36791855	-0.43949998	-0.055765906	0.37063092	-0.43949998	-1.6255879	0.1840584
-0.43359998	0.95935956	0.65880179	-0.43359998	0.89242275	0.51486077	-0.43359998	-0.16319637	0.62970022	-0.43359998	0.29658129	0.71362679	-0.43359998	0.044118694	0.76043209	-0.43359998	0.27361534	0.63782586	-0.43359998	-0.30711603	0.58620472	-0.43359998	0.89940439	0.7419423	-0.43359998	-0.52641871	0.66857894	-0.43359998	1.2666134	0.83100272	-0.43359998	0.26276106	0.50398455	-0.43359998	0.90135367	0.52003798	-0.43359998	0.50266971	0.37732568	-0.43359998	0.52968051	0.38938193	-0.43359998	0.21146506	0.37065284	-0.43359998	-1.6254189	0.18403926
-0.42769998	1.922872	0.93975041	-0.42769998	1.0181888	0.57926552	-0.42769998	-0.65485195	0.64648789	-0.42769998	-0.32234376	0.74909384	-0.42769998	0.83477554	0.58684729	-0.42769998	0.39744118	0.58603812	-0.42769998	-0.14192832	0.6880919	-0.42769998	0.55305581	0.7270525	-0.42769998	-0.13620507	0.62256422	-0.42769998	-0.34724666	0.35679448	-0.42769998	0.65883206	0.44061846	-0.42769998	1.3902532	0.6469398	-0.42769998	0.019793641	0.42217395	-0.42769998	0.67683784	0.46009651	-0.42769998	0.58360216	0.39337326	-0.42769998	-1.6252501	0.18402016
-0.42179998	-0.13265876	0.97919364	-0.42179998	0.47729074	0.46063133	-0.42179998	0.99156665	0.57164819	-0.42179998	0.43961339	0.63382393	-0.42179998	0.050864916	0.8161866	-0.42179998	0.048937814	0.70320832	-0.42179998	-0.23652057	0.70733403	-0.42179998	-0.58645836	0.75835955	-0.42179998	0.31422205	0.60223071	-0.42179998	0.057087182	0.82846352	-0.42179998	0.67319216	0.52201076	-0.42179998	0.15761826	0.25097784	-0.42179998	-0.01443203	0.50778133	-0.42179998	0.054967663	0.32922451	-0.42179998	1.0409897	0.55412409	-0.42179998	-1.6250816	0.18400107
-0.41589998	-0.41107926	0.56877082	-0.41589998	0.4720043	0.51746632	-0.41589998	0.5200533	0.7626853	-0.41589998	0.86985551	0.69762356	-0.41589998	0.2326096	0.83820822	-0.41589998	0.16721238	0.54820605	-0.41589998	-0.15069704	0.82761364	-0.41589998	-0.66687201	0.61279298	-0.41589998	-0.13193498	0.64889766	-0.41589998	0.16272724	0.7074271	-0.41589998	1.1675211	0.54530426	-0.41589998	0.21689548	0.50784699	-0.41589998	0.043260007	0.57832051	-0.41589998	0.29774266	0.47729869	-0.41589998	0.20194768	0.39883574	-0.41589998	-1.6249133	0.18398201
-0.40999998	-0.6836608	0.59375148	-0.40999998	0.19812202	0.66140986	-0.40999998	0.19008888	0.76569198	-0.40999998	0.52571096	0.71658826	-0.40999998	0.21328495	0.74083221	-0.40999998	0.18291285	0.55575848	-0.40999998	0.092788832	0.75985772	-0.40999998	-0.71440558	0.68857676	-0.40999998	0.066467467	0.63555673	-0.40999998	0.24794871	0.65277728	-0.40999998	1.2184509	0.59451305	-0.40999998	0.41858559	0.55888973	-0.40999998	0.17328641	0.48982569	-0.40999998	0.56996317	0.49890926	-0.40999998	-0.087614624	0.36815859	-0.40999998	-1.6247451	0.18396298
-0.40409998	-0.29718376	0.84884651	-0.40409998	0.055399965	0.76560618	-0.40409998	0.058989159	0.68576965	-0.40409998	0.12463773	0.69531252	-0.40409998	0.109826	0.62318201	-0.40409998	0.22198814	0.64174816	-0.40409998	0.44488214	0.66070009	-0.40409998	-0.38108129	0.82777221	-0.40409998	0.68246234	0.62594091	-0.40409998	0.19187113	0.68751689	-0.40409998	1.1669431	0.65398564	-0.40409998	0.36482563	0.52898055	-0.40409998	0.37885068	0.35297865	-0.40409998	0.64264328	0.46781325	-0.40409998	0.097153675	0.42239321	-0.40409998	-1.6245772	0.18394396
-0.39819998	2.3867721	1.0839691	-0.39819998	0.88195879	0.69413127	-0.39819998	0.35679902	0.56994953	-0.39819998	0.91089425	0.60454997	-0.39819998	0.11818059	0.73708743	-0.39819998	0.54835127	0.71043005	-0.39819998	1.0272348	0.81841118	-0.39819998	1.0849865	0.9171512	-0.39819998	1.7608725	0.69965281	-0.39819998	-0.26078276	0.88505178	-0.39819998	1.3964094	0.68329796	-0.39819998	-0.53541861	0.49411841	-0.39819998	0.39121082	0.45156542	-0.39819998	0.065072041	0.45432481	-0.39819998	1.0013517	0.46971206	-0.39819998	-1.6244095	0.18392498
-0.39229998	1.1570438	0.85769479	-0.39229998	0.30846738	0.63476847	-0.39229998	-0.86671867	0.60986504	-0.39229998	0.59403641	0.43830887	-0.39229998	-0.56723613	0.70869159	-0.39229998	1.1719078	0.79650826	-0.39229998	1.3834455	0.63846569	-0.39229998	0.71486087	0.65044201	-0.39229998	-0.09568688	0.59282897	-0.39229998	0.26548107	0.77858887	-0.39229998	0.27792426	0.39254164	-0.39229998	0.17268764	0.5562122	-0.39229998	0.34033429	0.42417262	-0.39229998	1.0333173	0.50264447	-0.39229998	0.015193524	0.41672373	-0.39229998	-1.6242421	0.18390602
-0.38639998	1.3530817	0.93193282	-0.38639998	0.53032888	0.70945887	-0.38639998	0.36252638	0.65886379	-0.38639998	0.20808696	0.66347632	-0.38639998	-0.066243876	0.7134602	-0.38639998	1.0876941	0.74262899	-0.38639998	0.72407748	0.71711507	-0.38639998	0.21825029	0.65401311	-0.38639998	-0.43388745	0.59425496	-0.38639998	0.26936912	0.66797599	-0.38639998	-0.13573098	0.65923952	-0.38639998	0.44876859	0.49239845	-0.38639998	0.58689628	0.48639041	-0.38639998	1.4844947	0.49223911	-0.38639998	0.69643933	0.42198922	-0.38639998	-1.6240748	0.18388708
-0.38049998	1.0639517	0.9726138	-0.38049998	0.5500758	0.76998897	-0.38049998	0.95180371	0.68593595	-0.38049998	-0.0071191005	0.77422185	-0.38049998	0.26566115	0.6592994	-0.38049998	1.082013	0.78040389	-0.38049998	0.50485374	0.71751991	-0.38049998	0.09620789	0.70046445	-0.38049998	-0.26101887	0.64628696	-0.38049998	0.0019064793	0.63051768	-0.38049998	0.084315104	0.72977016	-0.38049998	0.80666222	0.47958036	-0.38049998	0.77808556	0.52076414	-0.38049998	1.1975595	0.46424771	-0.38049998	1.1018575	0.46444052	-0.38049998	-1.6239078	0.18386817
-0.37459998	0.25661732	0.94244387	-0.37459998	0.4109967	0.79338932	-0.37459998	0.59170716	0.69667795	-0.37459998	0.0952276	0.77952184	-0.37459998	0.2091035	0.5526197	-0.37459998	1.2303294	0.88463742	-0.37459998	0.8003175	0.61007551	-0.37459998	0.42858653	0.73075492	-0.37459998	0.28563876	0.71981177	-0.37459998	-0.34988941	0.68653466	-0.37459998	0.71150116	0.60889781	-0.37459998	1.297207	0.55651045	-0.37459998	0.75258378	0.51033649	-0.37459998	0.26938221	0.44279638	-0.37459998	0.91548907	0.4999343	-0.37459998	-1.623741	0.18384929
-0.36869998	1.2338553	0.88429438	-0.36869998	1.4326315	0.7456425	-0.36869998	1.8020655	0.78058873	-0.36869998	1.279283	0.90577906	-0.36869998	-0.06890143	0.65224419	-0.36869998	1.0704937	0.65410716	-0.36869998	0.44274859	0.68093886	-0.36869998	0.84821728	0.64209575	-0.36869998	0.6485437	0.71658276	-0.36869998	0.21023613	0.77151015	-0.36869998	0.3933037	0.61104501	-0.36869998	1.3884758	0.71365568	-0.36869998	0.4196977	0.44004974	-0.36869998	-0.1953393	0.48562058	-0.36869998	0.73350935	0.39477271	-0.36869998	-1.6235745	0.18383043
-0.36279998	-0.87050974	0.70053601	-0.36279998	0.4617107	0.73125796	-0.36279998	0.98358146	0.63877448	-0.36279998	1.3555232	0.77847819	-0.36279998	1.2714836	0.75722166	-0.36279998	0.0066016291	0.76400724	-0.36279998	-0.13814617	0.66960708	-0.36279998	0.72048499	0.6992749	-0.36279998	0.84541376	0.69827186	-0.36279998	-0.33522005	1.0333983	-0.36279998	0.70212887	0.69436898	-0.36279998	0.77069383	0.60932307	-0.36279998	0.38269581	0.46552093	-0.36279998	0.72344641	0.41320629	-0.36279998	0.15734525	0.42800444	-0.36279998	-1.6234081	0.18381159
-0.35689998	-0.37302593	0.8475904	-0.35689998	0.2292035	0.60175575	-0.35689998	0.3084116	0.49913068	-0.35689998	1.1698485	0.71216169	-0.35689998	0.71944911	0.78268662	-0.35689998	-0.02515154	0.74240443	-0.35689998	0.18765253	0.63999371	-0.35689998	0.091802597	0.69448143	-0.35689998	0.82106351	0.66144433	-0.35689998	-0.3058075	0.80403183	-0.35689998	0.91392894	0.67719679	-0.35689998	0.45547631	0.56694058	-0.35689998	0.67483597	0.45484752	-0.35689998	0.75130041	0.42126652	-0.35689998	0.46273954	0.42274461	-0.35689998	-1.623242	0.18379279
-0.35099998	0.7278016	1.0533998	-0.35099998	0.17252397	0.61016695	-0.35099998	0.40670919	0.55063666	-0.35099998	1.2047462	0.76392588	-0.35099998	-0.043430653	0.77926978	-0.35099998	0.19236108	0.72757406	-0.35099998	0.5990423	0.65643346	-0.35099998	-0.39157045	0.67262556	-0.35099998	0.74275641	0.63199713	-0.35099998	-0.21664583	0.6984116	-0.35099998	0.51716537	0.67414379	-0.35099998	0.50324411	0.5538478	-0.35099998	0.60605311	0.47748632	-0.35099998	0.3456698	0.44016931	-0.35099998	0.87420976	0.45044998	-0.35099998	-1.6230762	0.183774
-0.34509998	1.3560374	1.2205818	-0.34509998	0.036775165	0.77469187	-0.34509998	1.1880335	0.75507239	-0.34509998	1.4840016	0.89725182	-0.34509998	-0.30145823	0.75712052	-0.34509998	0.41716229	0.74838359	-0.34509998	0.86136745	0.73145493	-0.34509998	-0.40115469	0.67087119	-0.34509998	0.67784705	0.61890826	-0.34509998	-0.06853144	0.95953859	-0.34509998	-0.35306057	0.71896757	-0.34509998	0.85567684	0.55011755	-0.34509998	0.15499366	0.53955667	-0.34509998	-0.11295786	0.44137799	-0.34509998	1.0220596	0.50744417	-0.34509998	-1.6229105	0.18375525
-0.33919998	-0.44007082	1.1656896	-0.33919998	-0.4853211	0.54989405	-0.33919998	-0.36139619	0.70103006	-0.33919998	1.0623353	0.89153669	-0.33919998	0.36211344	0.63882639	-0.33919998	1.1782455	0.58441033	-0.33919998	0.96488127	0.86698429	-0.33919998	0.24745932	0.82023461	-0.33919998	1.4497409	0.57880382	-0.33919998	1.2455299	1.0402619	-0.33919998	0.5899502	0.72849653	-0.33919998	0.66643867	0.50941759	-0.33919998	1.5117405	0.57972501	-0.33919998	0.68360441	0.35703666	-0.33919998	1.0729252	0.45160413	-0.33919998	-1.6227451	0.18373652
-0.33329997	-0.45268338	1.0187222	-0.33329997	-0.64061593	0.59883463	-0.33329997	0.3902627	0.74450894	-0.33329997	0.21978656	0.67471143	-0.33329997	-0.42513498	0.65561752	-0.33329997	0.22853079	0.70179706	-0.33329997	0.64117005	0.67821777	-0.33329997	1.384391	0.84133056	-0.33329997	0.99253503	0.66316827	-0.33329997	1.0693356	1.0163379	-0.33329997	0.61704521	0.71037765	-0.33329997	-0.014342741	0.66601884	-0.33329997	0.46549479	0.52424043	-0.33329997	0.97803481	0.50994979	-0.33329997	0.17518255	0.40857723	-0.33329997	-1.6225799	0.18371782
-0.32739997	-0.1486741	1.09197	-0.32739997	0.11715841	0.61477639	-0.32739997	0.28043188	0.77160548	-0.32739997	0.60204494	0.73966756	-0.32739997	-0.020724179	0.58836841	-0.32739997	0.65446688	0.67782178	-0.32739997	1.0693526	0.67017621	-0.32739997	0.15543596	0.76098855	-0.32739997	0.7482688	0.69908769	-0.32739997	0.55033305	0.94868162	-0.32739997	0.52524019	0.63243164	-0.32739997	0.5712503	0.68078008	-0.32739997	0.68449359	0.605801	-0.32739997	0.76887626	0.52045864	-0.32739997	0.14399753	0.38908858	-0.32739997	-1.622415	0.18369914
-0.32149997	0.21490285	1.0188349	-0.32149997	0.46263778	0.70050034	-0.32149997	0.27916946	0.72467496	-0.32149997	1.0762553	0.70167439	-0.32149997	0.67565491	0.58588418	-0.32149997	0.64972027	0.67254703	-0.32149997	1.0421619	0.67985325	-0.32149997	-0.45327822	0.76576164	-0.32149997	0.76760675	0.73914961	-0.32149997	0.43607628	0.76883249	-0.32149997	0.52135674	0.63858082	-0.32149997	1.0289648	0.65423117	-0.32149997	0.95427292	0.578242	-0.32149997	0.57993777	0.47308016	-0.32149997	0.68439974	0.40600687	-0.32149997	-1.6222503	0.18368049
-0.31559997	0.60985546	0.870033	-0.31559997	0.26403931	0.78850656	-0.31559997	0.59881784	0.61496824	-0.31559997	1.0752473	0.57737568	-0.31559997	1.134965	0.62669706	-0.31559997	-0.069873604	0.69741786	-0.31559997	0.73313002	0.71384329	-0.31559997	-0.0150064	0.80336731	-0.31559997	0.8425015	0.74670816	-0.31559997	0.78193632	0.550418	-0.31559997	0.65864512	0.71251074	-0.31559997	0.9936956	0.59005465	-0.31559997	1.124217	0.48126473	-0.31559997	0.58399006	0.42359823	-0.31559997	1.3177059	0.44962127	-0.31559997	-1.6220858	0.18366187
-0.30969997	1.15864	1.0950677	-0.30969997	0.23170425	0.71650607	-0.30969997	1.2284413	0.61379133	-0.30969997	0.025630679	0.70393965	-0.30969997	0.49535173	0.54252539	-0.30969997	-0.87103481	0.6992626	-0.30969997	1.3189056	0.86759283	-0.30969997	0.1891554	0.57409677	-0.30969997	0.52499026	0.58100872	-0.30969997	1.0227551	0.7380957	-0.30969997	1.0123647	0.70543539	-0.30969997	0.90980024	0.50190947	-0.30969997	1.4849276	0.64695039	-0.30969997	0.91033456	0.49345257	-0.30969997	0.98076151	0.45276638	-0.30969997	-1.6219216	0.18364327
-0.30379997	-0.54427593	0.9268852	-0.30379997	0.23839991	0.56333774	-0.30379997	1.2589439	0.78941791	-0.30379997	0.54535316	0.62742524	-0.30379997	2.0922485	0.8383934	-0.30379997	1.436831	0.81002383	-0.30379997	1.1431842	0.77340726	-0.30379997	0.74120442	0.46213483	-0.30379997	-0.78670541	0.7042544	-0.30379997	0.18741779	0.8708377	-0.30379997	-0.15135248	0.75581774	-0.30379997	1.4033416	0.51347565	-0.30379997	1.5845325	0.61155582	-0.30379997	0.70486179	0.47268574	-0.30379997	1.2325227	0.50115235	-0.30379997	-1.6217576	0.18362471
-0.29789997	0.70179366	0.90681757	-0.29789997	0.60317869	0.69134337	-0.29789997	0.65870792	0.65664092	-0.29789997	0.4813012	0.74696979	-0.29789997	1.5103964	0.83139408	-0.29789997	1.0187617	0.71693232	-0.29789997	0.59177491	0.77835467	-0.29789997	1.227753	0.81870412	-0.29789997	1.165954	0.71825484	-0.29789997	0.92494116	0.87566669	-0.29789997	0.80048194	0.71138048	-0.29789997	0.72142864	0.43446513	-0.29789997	0.98807	0.5958575	-0.29789997	1.103261	0.44062719	-0.29789997	0.87416787	0.45417748	-0.29789997	-1.6215938	0.18360616
-0.29199997	0.36849301	0.89826469	-0.29199997	0.19090278	0.74045933	-0.29199997	1.0876915	0.74345773	-0.29199997	1.1350576	0.8114167	-0.29199997	0.95473143	0.69986137	-0.29199997	1.4301726	0.89911159	-0.29199997	0.58535804	0.80880289	-0.29199997	1.1407058	0.87583267	-0.29199997	1.2314044	0.71006793	-0.29199997	0.79382851	0.92388735	-0.29199997	0.95404332	0.70224289	-0.29199997	0.67695994	0.44613027	-0.29199997	0.61759884	0.61530618	-0.29199997	1.085616	0.47054757	-0.29199997	0.71573315	0.42861302	-0.29199997	-1.6214303	0.18358765
-0.28609997	0.098863825	0.89429416	-0.28609997	-0.07701045	0.72121103	-0.28609997	0.95446793	0.73160495	-0.28609997	1.2693164	0.83822931	-0.28609997	0.83660864	0.66067106	-0.28609997	1.7057361	0.94463763	-0.28609997	1.0683396	0.81811733	-0.28609997	1.5246642	0.89393062	-0.28609997	0.59342514	0.71687738	-0.28609997	0.80606172	0.92664264	-0.28609997	0.76397368	0.64905291	-0.28609997	0.82891958	0.63461612	-0.28609997	0.4560966	0.56656843	-0.28609997	0.98136146	0.47110972	-0.28609997	0.79707225	0.44248444	-0.28609997	-1.6212671	0.18356917
-0.28019997	0.71726959	0.88508735	-0.28019997	0.33480723	0.67016479	-0.28019997	-0.21827191	0.4654761	-0.28019997	0.52483169	0.85665312	-0.28019997	1.117318	0.78732266	-0.28019997	1.1640375	0.71683902	-0.28019997	1.6434919	0.77022056	-0.28019997	2.489204	0.96833374	-0.28019997	0.19008844	0.72705131	-0.28019997	1.3094765	0.8736815	-0.28019997	0.64555552	0.52832895	-0.28019997	0.90756356	0.82356967	-0.28019997	0.59336369	0.43474253	-0.28019997	0.96259526	0.4247766	-0.28019997	0.87977972	0.46482412	-0.28019997	-1.621104	0.18355071
-0.27429997	0.65615248	0.93661567	-0.27429997	0.50439604	0.64609827	-0.27429997	0.1061375	0.53546367	-0.27429997	1.1156514	0.87880919	-0.27429997	0.38253869	0.73100592	-0.27429997	0.56339249	0.70297594	-0.27429997	1.1306768	0.59063124	-0.27429997	1.3354179	0.93953549	-0.27429997	0.16210055	0.67423294	-0.27429997	0.62779449	0.97702129	-0.27429997	0.72661083	0.52536231	-0.27429997	1.1742446	0.64380969	-0.27429997	1.5822244	0.5245605	-0.27429997	0.71356062	0.51063302	-0.27429997	0.58253867	0.39486885	-0.27429997	-1.6209413	0.18353228
-0.26839997	-0.038755351	1.1173316	-0.26839997	1.1434436	0.66556127	-0.26839997	1.3150603	0.67472261	-0.26839997	1.7857444	0.68665344	-0.26839997	1.709565	0.74018294	-0.26839997	1.0714881	0.73698886	-0.26839997	0.98957224	0.79035838	-0.26839997	0.51765627	0.71372595	-0.26839997	0.56889471	0.68078801	-0.26839997	-0.079393317	0.78200385	-0.26839997	0.77436695	0.61352574	-0.26839997	1.3610593	0.57090682	-0.26839997	0.61750151	0.42044881	-0.26839997	1.5352278	0.52240919	-0.26839997	1.3862028	0.5144491	-0.26839997	-1.6207788	0.18351388
-0.26249997	0.4498382	0.96679459	-0.26249997	0.25567581	0.71350077	-0.26249997	1.3907862	0.73236114	-0.26249997	1.097414	0.76756942	-0.26249997	1.5456461	0.77164221	-0.26249997	1.3283272	0.77555107	-0.26249997	1.3889776	0.79300206	-0.26249997	0.86729116	0.84720705	-0.26249997	1.7614826	0.85399072	-0.26249997	1.5303135	0.97707494	-0.26249997	0.66275266	0.70937118	-0.26249997	1.1859361	0.50011342	-0.26249997	1.1753378	0.53831759	-0.26249997	0.38663635	0.46296598	-0.26249997	0.9662806	0.44625154	-0.26249997	-1.6206165	0.18349551
-0.25659997	1.0750098	0.98318102	-0.25659997	0.52611322	0.75458741	-0.25659997	1.2357118	0.65387867	-0.25659997	1.3546424	0.83557939	-0.25659997	1.0834954	0.73007595	-0.25659997	1.3982564	0.8967446	-0.25659997	2.1161462	0.82347052	-0.25659997	1.0570738	0.88173765	-0.25659997	0.87333258	0.79248259	-0.25659997	1.1111351	1.0290831	-0.25659997	1.2696622	0.80538805	-0.25659997	1.144745	0.55454528	-0.25659997	1.2136343	0.58254627	-0.25659997	0.91680699	0.62656736	-0.25659997	0.9435043	0.48092952	-0.25659997	-1.6204545	0.18347716
-0.25069997	1.0529181	0.95833483	-0.25069997	0.92625573	0.67318915	-0.25069997	1.0413268	0.63947365	-0.25069997	2.012724	0.91880105	-0.25069997	0.70457044	0.71499993	-0.25069997	1.1839913	0.86120148	-0.25069997	1.8457279	0.77587747	-0.25069997	1.144765	0.84050571	-0.25069997	0.62347471	0.77053333	-0.25069997	1.4683398	1.1905815	-0.25069997	1.013617	0.8169136	-0.25069997	1.1054194	0.59277593	-0.25069997	1.5290147	0.62568497	-0.25069997	1.7483561	0.66788085	-0.25069997	1.1468693	0.5049708	-0.25069997	-1.6202927	0.18345885
-0.24479997	0.74839123	0.92181807	-0.24479997	1.1188881	0.58334619	-0.24479997	1.1441732	0.75028018	-0.24479997	1.9288336	0.93743156	-0.24479997	0.6740517	0.74425636	-0.24479997	0.77301952	0.73130948	-0.24479997	1.1631986	0.73723113	-0.24479997	1.1407239	0.76533981	-0.24479997	1.3476297	0.80621822	-0.24479997	2.3956659	1.257485	-0.24479997	0.40174727	0.73228548	-0.24479997	0.90330273	0.59065798	-0.24479997	1.6040271	0.60697439	-0.24479997	1.9804537	0.57789448	-0.24479997	1.3332002	0.51196689	-0.24479997	-1.6201312	0.18344056
-0.23889997	1.2035594	1.0790931	-0.23889997	1.6320207	0.7734344	-0.23889997	1.61288	0.8497406	-0.23889997	0.30593994	0.7763265	-0.23889997	1.1269744	0.7392266	-0.23889997	0.58655352	0.83093453	-0.23889997	1.7394379	0.89168151	-0.23889997	1.0090792	0.74806646	-0.23889997	1.0407786	0.68486378	-0.23889997	1.3844031	0.80896055	-0.23889997	1.2009846	0.60328596	-0.23889997	0.47637178	0.60532106	-0.23889997	0.73515076	0.47771649	-0.23889997	1.1078388	0.49222477	-0.23889997	1.1497658	0.57689128	-0.23889997	-1.61997	0.1834223
