E (meV)	D1_butanol_4K_0.098A-1	err	E (meV)	D1_butanol_4K_0.196A-1	err	E (meV)	D1_butanol_4K_0.294A-1	err	E (meV)	D1_butanol_4K_0.399A-1	err	E (meV)	D1_butanol_4K_0.497A-1	err	E (meV)	D1_butanol_4K_0.595A-1	err	E (meV)	D1_butanol_4K_0.693A-1	err	E (meV)	D1_butanol_4K_0.798A-1	err	E (meV)	D1_butanol_4K_0.896A-1	err	E (meV)	D1_butanol_4K_0.994A-1	err	E (meV)	D1_butanol_4K_1.099A-1	err	E (meV)	D1_butanol_4K_1.197A-1	err	E (meV)	D1_butanol_4K_1.295A-1	err	E (meV)	D1_butanol_4K_1.4A-1	err	E (meV)	D1_butanol_4K_1.498A-1	err	E (meV)	D1_butanol_4K_1.596A-1	err	E (meV)	D1_butanol_4K_1.694A-1	err
0.035	0.328279	0.0024565	0.035	0.393309	0.0011016	0.035	0.42253	0.0013854	0.035	0.429369	0.0016575	0.035	0.413917	0.0016365	0.035	0.404342	0.001578	0.035	0.415364	0.0016307	0.035	0.425159	0.0016562	0.035	0.407683	0.0014934	0.035	0.399687	0.0014182	0.035	0.408061	0.0014469	0.035	0.40977	0.0013898	0.035	0.416609	0.0013583	0.035	0.411143	0.0013915	0.035	0.382356	0.0012758	0.035	0.335229	0.0010644	0.035	0.27859	0.00090109
0.045	0.11969	0.0013642	0.045	0.151801	0.00067287	0.045	0.164132	0.00085048	0.045	0.157903	0.00099252	0.045	0.146683	0.00095719	0.045	0.146156	0.00092807	0.045	0.153619	0.0009677	0.045	0.15728	0.00098407	0.045	0.15274	0.00089672	0.045	0.150767	0.00085568	0.045	0.15622	0.00087777	0.045	0.162621	0.0008569	0.045	0.168266	0.0008426	0.045	0.165289	0.00086085	0.045	0.152749	0.00079191	0.045	0.134026	0.00066184	0.045	0.108345	0.00055472
0.055	0.0306569	0.00068042	0.055	0.0405488	0.00034838	0.055	0.0443927	0.00043798	0.055	0.0399591	0.00049669	0.055	0.034548	0.00046167	0.055	0.034868	0.00044714	0.055	0.0391835	0.00048374	0.055	0.0411069	0.00049879	0.055	0.0403015	0.00045366	0.055	0.0407097	0.0004387	0.055	0.0437407	0.00046323	0.055	0.047439	0.00046429	0.055	0.0498553	0.00045857	0.055	0.049005	0.00046362	0.055	0.0442275	0.0004239	0.055	0.0387048	0.0003538	0.055	0.0303268	0.00029311
0.065	0.00743736	0.000319	0.065	0.00926134	0.00016781	0.065	0.0101131	0.00021278	0.065	0.00909924	0.00023805	0.065	0.00741783	0.00021509	0.065	0.00755756	0.0002098	0.065	0.00835508	0.00022382	0.065	0.00874917	0.00022991	0.065	0.00920067	0.0002182	0.065	0.00928885	0.00021307	0.065	0.00954987	0.00021782	0.065	0.0106033	0.00021719	0.065	0.0111335	0.00021526	0.065	0.0107466	0.00021825	0.065	0.00976107	0.00019869	0.065	0.00857254	0.00016734	0.065	0.00656216	0.00013777
0.075	0.00295493	0.00011449	0.075	0.00330721	9.921e-05	0.075	0.0033884	0.00012333	0.075	0.00310344	0.00014051	0.075	0.0027437	0.00013369	0.075	0.00269332	0.00012937	0.075	0.00263541	0.00012895	0.075	0.00266986	0.00013281	0.075	0.00251782	0.00011851	0.075	0.00262453	0.00011525	0.075	0.00289697	0.00012276	0.075	0.00292341	0.00011607	0.075	0.00293369	0.00011523	0.075	0.00292679	0.0001215	0.075	0.00267641	0.00011143	0.075	0.00229123	9.047e-05	0.075	0.00188934	7.8547e-05
0.085	0.0026791	0.00043177	0.085	0.00231439	8.3832e-05	0.085	0.00204262	9.7504e-05	0.085	0.00177808	0.0001076	0.085	0.00153779	9.9888e-05	0.085	0.00136317	9.4129e-05	0.085	0.00132135	9.4894e-05	0.085	0.00141955	9.9083e-05	0.085	0.00135432	8.972e-05	0.085	0.00133154	8.6237e-05	0.085	0.00145974	9.0216e-05	0.085	0.00141736	8.7117e-05	0.085	0.00130842	8.5664e-05	0.085	0.0014107	9.0326e-05	0.085	0.00144867	8.5637e-05	0.085	0.00124475	6.8359e-05	0.085	0.00103779	5.8739e-05
0.095	0.00176516	8.2414e-05	0.095	0.00173465	7.5855e-05	0.095	0.00164576	9.4924e-05	0.095	0.00138414	0.00010327	0.095	0.00105748	8.6704e-05	0.095	0.00100832	8.4279e-05	0.095	0.000901177	8.1334e-05	0.095	0.000882682	8.1066e-05	0.095	0.000931751	7.6116e-05	0.095	0.000923932	7.2985e-05	0.095	0.000911543	7.6393e-05	0.095	0.000763242	6.8562e-05	0.095	0.000717322	6.4456e-05	0.095	0.000744176	6.855e-05	0.095	0.000770995	6.5589e-05	0.095	0.000750028	5.4891e-05	0.095	0.000689026	4.9489e-05
0.105	0.00173026	9.3732e-05	0.105	0.00167551	7.4873e-05	0.105	0.00148154	8.7027e-05	0.105	0.00118236	9.535e-05	0.105	0.000939006	8.2911e-05	0.105	0.000761789	7.4058e-05	0.105	0.000601316	6.9196e-05	0.105	0.000535679	6.9974e-05	0.105	0.000603136	6.918e-05	0.105	0.00061709	6.7721e-05	0.105	0.000666473	6.9628e-05	0.105	0.000653625	6.6915e-05	0.105	0.000652484	6.2437e-05	0.105	0.000642602	6.4047e-05	0.105	0.00062205	6.1935e-05	0.105	0.000555233	4.9966e-05	0.105	0.000557468	4.6447e-05
0.115	0.00159423	8.0893e-05	0.115	0.00164539	7.1134e-05	0.115	0.00144565	8.6877e-05	0.115	0.00103748	9.3068e-05	0.115	0.000725857	7.423e-05	0.115	0.000635795	6.6291e-05	0.115	0.000625765	6.7658e-05	0.115	0.000574259	6.9761e-05	0.115	0.000493117	6.8642e-05	0.115	0.000462658	6.451e-05	0.115	0.000470984	5.8683e-05	0.115	0.00052455	5.6689e-05	0.115	0.000570514	5.9539e-05	0.115	0.000538686	6.2506e-05	0.115	0.000488525	5.7232e-05	0.115	0.000496059	4.9277e-05	0.115	0.000579921	4.8249e-05
0.125	0.00159088	8.8223e-05	0.125	0.00166286	7.6912e-05	0.125	0.00138173	7.8634e-05	0.125	0.00106319	8.5333e-05	0.125	0.000816479	7.7611e-05	0.125	0.000483106	6.1687e-05	0.125	0.000430134	6.0706e-05	0.125	0.000508741	6.3861e-05	0.125	0.000412222	5.5876e-05	0.125	0.00036139	5.4476e-05	0.125	0.000453259	5.9608e-05	0.125	0.000469976	5.5451e-05	0.125	0.000488991	5.1813e-05	0.125	0.000509939	5.8789e-05	0.125	0.000518608	5.9145e-05	0.125	0.00050505	4.7845e-05	0.125	0.000510976	4.8123e-05
0.135	0.00139555	7.2949e-05	0.135	0.0015315	7.0608e-05	0.135	0.00130293	7.8501e-05	0.135	0.000923312	8.4293e-05	0.135	0.000740379	7.7897e-05	0.135	0.000712409	7.3416e-05	0.135	0.000584108	6.8324e-05	0.135	0.000517509	6.526e-05	0.135	0.000488833	5.705e-05	0.135	0.000518841	5.5222e-05	0.135	0.000578159	6.2447e-05	0.135	0.00053139	5.9562e-05	0.135	0.000523805	5.5276e-05	0.135	0.000440493	5.3746e-05	0.135	0.000411227	4.9501e-05	0.135	0.000385311	4.4346e-05	0.135	0.00045814	5.6643e-05
0.145	0.00136216	7.3018e-05	0.145	0.0015454	7.4562e-05	0.145	0.00137284	8.2908e-05	0.145	0.00103181	9.029e-05	0.145	0.000773107	9.0746e-05	0.145	0.000711406	8.6101e-05	0.145	0.00059796	6.7283e-05	0.145	0.000563228	6.5291e-05	0.145	0.000512032	5.7722e-05	0.145	0.000528192	5.6905e-05	0.145	0.000533426	5.8106e-05	0.145	0.000470201	5.2664e-05	0.145	0.000492719	5.1353e-05	0.145	0.000487555	5.2435e-05	0.145	0.000460216	5.2405e-05	0.145	0.000369661	4.5134e-05	0.145	0.000413473	4.7298e-05
0.155	0.00135808	9.3805e-05	0.155	0.00149746	7.1415e-05	0.155	0.00124662	7.5429e-05	0.155	0.000927227	8.5482e-05	0.155	0.000769384	8.0705e-05	0.155	0.000569276	6.5586e-05	0.155	0.00051347	6.1713e-05	0.155	0.000543615	6.4557e-05	0.155	0.000518736	5.9727e-05	0.155	0.00043962	5.4887e-05	0.155	0.000463675	5.6471e-05	0.155	0.000506696	5.5104e-05	0.155	0.000489519	5.3165e-05	0.155	0.000497787	5.468e-05	0.155	0.000436659	5.1212e-05	0.155	0.000428354	4.5422e-05	0.155	0.000560942	5.6861e-05
0.165	0.00117863	6.6956e-05	0.165	0.00136664	6.7172e-05	0.165	0.00121079	7.5406e-05	0.165	0.00100366	8.7201e-05	0.165	0.000817479	7.7596e-05	0.165	0.000559616	6.1209e-05	0.165	0.000472724	5.9057e-05	0.165	0.000485574	6.1842e-05	0.165	0.000432284	6.06e-05	0.165	0.000455044	5.9782e-05	0.165	0.000471149	5.6722e-05	0.165	0.000419573	5.0018e-05	0.165	0.00044029	4.9181e-05	0.165	0.000431604	5.4175e-05	0.165	0.00042588	5.2744e-05	0.165	0.000388246	4.3419e-05	0.165	0.000328566	5.2713e-05
0.175	0.00115467	8.0887e-05	0.175	0.0012937	6.4185e-05	0.175	0.00118246	7.3775e-05	0.175	0.000993458	8.3389e-05	0.175	0.000780423	7.5526e-05	0.175	0.000578783	6.3383e-05	0.175	0.000512583	6.1435e-05	0.175	0.000534865	6.4699e-05	0.175	0.000396212	5.4756e-05	0.175	0.000369402	5.1788e-05	0.175	0.000400784	5.2808e-05	0.175	0.000364617	5.0135e-05	0.175	0.000317317	4.6359e-05	0.175	0.000335086	4.7473e-05	0.175	0.000301401	4.6215e-05	0.175	0.000311203	4.0159e-05	0.175	0.000316657	6.4219e-05
0.185	0.000991729	8.472e-05	0.185	0.00121901	6.2237e-05	0.185	0.00108143	7.2311e-05	0.185	0.000848369	7.8168e-05	0.185	0.000737128	7.2998e-05	0.185	0.000546205	6.4732e-05	0.185	0.00042103	6.1737e-05	0.185	0.000410408	6.3876e-05	0.185	0.000353062	5.4399e-05	0.185	0.000308366	4.7417e-05	0.185	0.000400559	5.2511e-05	0.185	0.000399228	5.1745e-05	0.185	0.000307498	4.4722e-05	0.185	0.000288643	4.368e-05	0.185	0.000252683	4.2866e-05	0.185	0.000198611	3.6706e-05	0.185	0.000266851	4.7071e-05
0.195	0.000884283	6.1161e-05	0.195	0.00107278	6.0127e-05	0.195	0.000907131	6.7744e-05	0.195	0.0006701	7.3606e-05	0.195	0.000726337	7.1938e-05	0.195	0.00057186	6.3045e-05	0.195	0.000358643	5.4384e-05	0.195	0.000329302	5.5859e-05	0.195	0.000244501	4.8841e-05	0.195	0.000227748	4.2259e-05	0.195	0.000235528	4.3824e-05	0.195	0.000185313	4.1232e-05	0.195	0.000235269	4.0194e-05	0.195	0.00024115	4.2856e-05	0.195	0.000171212	3.9901e-05	0.195	0.00017744	3.3733e-05	0.195	0.000221658	4.6292e-05
0.205	0.00069807	0.00019133	0.205	0.000948485	5.7337e-05	0.205	0.000911569	6.8369e-05	0.205	0.00063733	7.0658e-05	0.205	0.000514679	6.3707e-05	0.205	0.000493296	6.0462e-05	0.205	0.000343304	5.5542e-05	0.205	0.000270648	5.451e-05	0.205	0.000248444	4.7554e-05	0.205	0.000240738	4.3573e-05	0.205	0.000270479	4.4142e-05	0.205	0.000290344	4.4669e-05	0.205	0.000261124	4.3172e-05	0.205	0.000246578	4.1266e-05	0.205	0.000187639	3.7665e-05	0.205	0.000195722	3.3597e-05	0.205	0.000204546	0.00011172
0.215	0.000422617	0.00028618	0.215	0.000835348	5.3502e-05	0.215	0.000815737	6.3977e-05	0.215	0.000600451	7.0202e-05	0.215	0.000527714	6.5858e-05	0.215	0.000464581	5.9655e-05	0.215	0.000281056	5.3598e-05	0.215	0.000192689	4.9234e-05	0.215	0.000202969	4.0656e-05	0.215	0.000215192	4.0539e-05	0.215	0.000229706	4.5349e-05	0.215	0.000223625	4.5149e-05	0.215	0.000197117	3.942e-05	0.215	0.000199294	3.6331e-05	0.215	0.000165921	3.5433e-05	0.215	0.000128142	2.9764e-05	0.215	0.000263235	0.00011209
0.225	0.000609927	5.5272e-05	0.225	0.000784978	5.4624e-05	0.225	0.000649245	6.0243e-05	0.225	0.000468931	6.415e-05	0.225	0.00050432	6.0808e-05	0.225	0.000397389	5.6607e-05	0.225	0.000269534	5.3039e-05	0.225	0.000208274	4.7895e-05	0.225	0.00021798	4.4045e-05	0.225	0.000223078	4.4598e-05	0.225	0.000193031	4.4903e-05	0.225	0.000193875	4.3232e-05	0.225	0.000146041	3.7914e-05	0.225	0.000107151	3.2317e-05	0.225	0.000139286	3.3706e-05	0.225	0.000133067	3.1607e-05	0.225	0.00016845	3.2815e-05
0.235	0.000483571	4.8352e-05	0.235	0.000675072	5.1585e-05	0.235	0.000709371	6.0178e-05	0.235	0.000575186	7.5799e-05	0.235	0.000476118	7.2333e-05	0.235	0.000439629	5.9219e-05	0.235	0.000404654	6.0529e-05	0.235	0.000265836	5.5613e-05	0.235	0.000220086	4.4041e-05	0.235	0.000213426	3.9276e-05	0.235	0.000194689	4.1429e-05	0.235	0.000139387	3.9078e-05	0.235	0.000118031	3.4594e-05	0.235	0.000137093	3.383e-05	0.235	0.000144113	3.3831e-05	0.235	0.000118255	2.9775e-05	0.235	8.27004e-05	3.0966e-05
0.245	0.000446396	4.8736e-05	0.245	0.000608703	5.1493e-05	0.245	0.000573814	5.6177e-05	0.245	0.000536798	6.4242e-05	0.245	0.000532388	6.5747e-05	0.245	0.000491647	6.2369e-05	0.245	0.000325815	5.2422e-05	0.245	0.000174765	4.5694e-05	0.245	0.000189038	4.3269e-05	0.245	0.000173092	4.0256e-05	0.245	8.68792e-05	3.867e-05	0.245	6.30927e-05	3.5275e-05	0.245	0.000110454	3.3115e-05	0.245	0.000185086	3.7454e-05	0.245	0.000172475	4.0882e-05	0.245	8.65924e-05	3.2319e-05	0.245	0.000128554	2.8532e-05
0.255	-0.000242794	0.00094799	0.255	0.0005948	5.0909e-05	0.255	0.000641235	5.7214e-05	0.255	0.000435842	5.8435e-05	0.255	0.000369775	5.5821e-05	0.255	0.000392627	5.6674e-05	0.255	0.000258272	5.1324e-05	0.255	0.000194177	4.9375e-05	0.255	0.000160252	4.2682e-05	0.255	0.000174494	4.1135e-05	0.255	0.000153969	4.0921e-05	0.255	0.000116688	3.837e-05	0.255	0.000127125	3.65e-05	0.255	0.000120012	3.6825e-05	0.255	0.000139025	4.0347e-05	0.255	0.000103425	3.2783e-05	0.255	0.000145642	4.1354e-05
0.265	0.000374165	4.9813e-05	0.265	0.000557125	4.9674e-05	0.265	0.000512396	5.3516e-05	0.265	0.000406358	6.0033e-05	0.265	0.000421219	5.6608e-05	0.265	0.000374065	5.1794e-05	0.265	0.00023696	4.9299e-05	0.265	0.000196274	4.7712e-05	0.265	0.000190969	4.4015e-05	0.265	0.000114878	3.9853e-05	0.265	0.000115413	3.7747e-05	0.265	0.000153659	3.5314e-05	0.265	0.000130421	3.3288e-05	0.265	8.20132e-05	3.3515e-05	0.265	8.2348e-05	3.3832e-05	0.265	8.02729e-05	2.9424e-05	0.265	0.000122739	4.9907e-05
0.275	0.000304003	4.2954e-05	0.275	0.00050564	4.6934e-05	0.275	0.000536053	5.516e-05	0.275	0.000378624	5.8839e-05	0.275	0.000299977	5.474e-05	0.275	0.000319272	5.3419e-05	0.275	0.000275556	5.2763e-05	0.275	0.000184762	4.7766e-05	0.275	0.000143118	3.7038e-05	0.275	9.96161e-05	3.2841e-05	0.275	0.000105878	3.8031e-05	0.275	0.000141067	3.688e-05	0.275	0.000171336	3.4874e-05	0.275	0.000112424	3.4487e-05	0.275	7.34908e-05	3.1585e-05	0.275	8.81712e-05	2.7982e-05	0.275	0.000124313	3.1146e-05
0.285	0.000377251	4.4475e-05	0.285	0.000517411	4.5797e-05	0.285	0.000494296	5.4307e-05	0.285	0.000389285	5.6643e-05	0.285	0.000276191	5.0576e-05	0.285	0.000204358	4.5802e-05	0.285	0.000246373	4.9018e-05	0.285	0.000210063	4.8531e-05	0.285	0.000114766	3.4442e-05	0.285	0.000103209	3.0252e-05	0.285	0.000107659	3.3639e-05	0.285	9.59439e-05	3.6256e-05	0.285	0.000110318	3.475e-05	0.285	8.96209e-05	3.1261e-05	0.285	5.20648e-05	2.9947e-05	0.285	7.19088e-05	2.7384e-05	0.285	0.000243698	0.00016225
0.295	0.000319777	4.112e-05	0.295	0.000455268	4.2541e-05	0.295	0.000482238	5.1393e-05	0.295	0.000339833	5.5751e-05	0.295	0.000249055	5.2454e-05	0.295	0.000256778	4.9691e-05	0.295	0.000224206	4.5682e-05	0.295	0.000140826	4.1433e-05	0.295	0.000109276	3.9177e-05	0.295	0.000140489	3.9673e-05	0.295	0.000101606	3.3559e-05	0.295	6.43508e-05	2.9682e-05	0.295	7.95041e-05	3.2272e-05	0.295	4.03979e-05	3.3377e-05	0.295	4.19214e-05	3.0932e-05	0.295	9.52e-05	2.5689e-05	0.295	0.00013385	3.1526e-05
0.305	0.000327086	4.2038e-05	0.305	0.000453499	4.4066e-05	0.305	0.000471887	5.1184e-05	0.305	0.00037728	5.6341e-05	0.305	0.000308496	5.355e-05	0.305	0.000250423	4.6614e-05	0.305	0.000186744	4.0196e-05	0.305	0.000120819	3.7432e-05	0.305	9.6145e-05	3.46e-05	0.305	0.00016	3.7068e-05	0.305	0.000169666	3.7221e-05	0.305	7.90196e-05	3.061e-05	0.305	8.15717e-05	3.2009e-05	0.305	0.000112874	3.5977e-05	0.305	0.000126648	3.522e-05	0.305	0.00010385	2.8186e-05	0.305	0.000107398	2.9676e-05
0.315	0.000329547	4.2502e-05	0.315	0.000490197	4.3546e-05	0.315	0.000493385	5.0829e-05	0.315	0.000347689	5.4665e-05	0.315	0.000205435	4.8133e-05	0.315	0.000220471	4.7554e-05	0.315	0.000285094	6.7752e-05	0.315	0.000223092	6.7848e-05	0.315	0.00011834	3.6552e-05	0.315	9.11041e-05	3.2118e-05	0.315	8.72098e-05	3.2155e-05	0.315	8.71807e-05	3.4201e-05	0.315	9.49856e-05	3.4145e-05	0.315	7.19945e-05	3.2663e-05	0.315	6.53883e-05	3.1635e-05	0.315	9.27458e-05	2.7015e-05	0.315	8.97862e-05	2.7319e-05
0.325	0.000263724	3.9751e-05	0.325	0.000377644	4.0245e-05	0.325	0.000430595	4.9336e-05	0.325	0.000352553	5.465e-05	0.325	0.000216194	4.8063e-05	0.325	0.000178938	4.3121e-05	0.325	0.000158705	4.3297e-05	0.325	0.000104738	4.0917e-05	0.325	0.000127776	3.6303e-05	0.325	0.000162075	3.5653e-05	0.325	8.61343e-05	3.0691e-05	0.325	8.90255e-05	3.2325e-05	0.325	0.000131127	3.2335e-05	0.325	0.000115082	3.7832e-05	0.325	8.5042e-05	3.7366e-05	0.325	0.000104132	2.7739e-05	0.325	0.000160103	4.3808e-05
0.335	0.000275251	4.2203e-05	0.335	0.000413981	4.1726e-05	0.335	0.000403943	4.7204e-05	0.335	0.000258205	5.173e-05	0.335	0.000230368	4.9821e-05	0.335	0.00019506	4.5447e-05	0.335	0.000134604	4.3184e-05	0.335	0.000149815	4.3679e-05	0.335	0.0001126	3.5797e-05	0.335	7.44445e-05	3.2042e-05	0.335	4.34117e-05	3.1435e-05	0.335	5.40848e-05	2.9635e-05	0.335	0.000102408	3.0053e-05	0.335	0.000105259	3.157e-05	0.335	0.00013881	3.245e-05	0.335	0.000138699	3.0053e-05	0.335	0.000133096	0.00048297
0.345	0.000294903	5.7916e-05	0.345	0.000365549	4.2437e-05	0.345	0.000417471	4.937e-05	0.345	0.00032925	5.1013e-05	0.345	0.000214977	4.5695e-05	0.345	0.000163989	4.3213e-05	0.345	0.000150184	4.4411e-05	0.345	0.000108955	4.1756e-05	0.345	6.92302e-05	3.333e-05	0.345	7.51908e-05	3.3427e-05	0.345	8.85726e-05	3.4674e-05	0.345	8.28467e-05	3.0038e-05	0.345	0.000103406	3.0543e-05	0.345	0.000158008	3.6263e-05	0.345	0.000131298	3.4026e-05	0.345	9.72824e-05	2.6924e-05	0.345	0.000140269	4.0138e-05
0.355	0.00020001	4.7826e-05	0.355	0.000334424	4.1384e-05	0.355	0.000350094	4.7602e-05	0.355	0.000211874	4.5692e-05	0.355	0.00016134	4.2202e-05	0.355	0.000182125	4.6772e-05	0.355	0.000189185	4.6074e-05	0.355	0.0001593	4.1844e-05	0.355	0.000118872	3.4705e-05	0.355	8.66002e-05	3.1599e-05	0.355	4.4377e-05	3.1976e-05	0.355	6.51555e-05	3.0675e-05	0.355	5.74859e-05	2.7848e-05	0.355	6.66193e-05	3.184e-05	0.355	9.61978e-05	3.1566e-05	0.355	8.59449e-05	2.6331e-05	0.355	5.0659e-05	2.5869e-05
0.365	0.000246769	4.5196e-05	0.365	0.000370461	4.0303e-05	0.365	0.000368852	4.9684e-05	0.365	0.000298886	5.4465e-05	0.365	0.000208907	4.6579e-05	0.365	0.000145225	4.198e-05	0.365	0.000185761	4.4726e-05	0.365	0.000208495	4.6748e-05	0.365	0.000138544	3.5225e-05	0.365	7.81375e-05	2.9845e-05	0.365	7.24081e-05	3.2897e-05	0.365	0.000105182	3.3571e-05	0.365	7.28001e-05	3.1144e-05	0.365	5.45563e-05	3.3731e-05	0.365	7.64219e-05	3.3975e-05	0.365	7.74707e-05	2.5771e-05	0.365	7.24132e-05	2.7174e-05
0.375	0.000209473	3.9061e-05	0.375	0.000323951	3.8316e-05	0.375	0.000355285	4.8762e-05	0.375	0.000248089	5.2947e-05	0.375	0.000154643	4.2608e-05	0.375	0.000146864	4.376e-05	0.375	0.000137822	4.7649e-05	0.375	0.000107717	4.6821e-05	0.375	0.000133459	3.5437e-05	0.375	0.000139595	3.5861e-05	0.375	5.45687e-05	3.5255e-05	0.375	1.79073e-05	3.2867e-05	0.375	5.90301e-05	3.1614e-05	0.375	9.02291e-05	3.2911e-05	0.375	0.000103948	3.2103e-05	0.375	7.04242e-05	2.6932e-05	0.375	5.68662e-05	3.77e-05
0.385	0.00016823	3.6626e-05	0.385	0.000234792	3.544e-05	0.385	0.00025666	4.3415e-05	0.385	0.000218779	4.821e-05	0.385	0.000138582	4.151e-05	0.385	0.000160465	4.1044e-05	0.385	0.000162852	4.1381e-05	0.385	0.000119127	3.9723e-05	0.385	0.00011769	3.5772e-05	0.385	0.000120282	3.3202e-05	0.385	6.43922e-05	3.0304e-05	0.385	4.82513e-05	2.9422e-05	0.385	7.79269e-05	2.9905e-05	0.385	7.34682e-05	2.8838e-05	0.385	3.88778e-05	2.9682e-05	0.385	3.61867e-05	2.5649e-05	0.385	3.99091e-05	2.3299e-05
0.395	8.70019e-05	3.8187e-05	0.395	0.000212919	3.5214e-05	0.395	0.000260231	4.1989e-05	0.395	0.00020371	4.6405e-05	0.395	0.000205967	4.4546e-05	0.395	0.000183186	4.1601e-05	0.395	0.000186677	4.2158e-05	0.395	0.000189849	4.337e-05	0.395	0.000149057	3.6076e-05	0.395	9.33317e-05	3.387e-05	0.395	3.30856e-05	3.416e-05	0.395	3.53452e-06	2.8678e-05	0.395	2.65148e-05	2.7364e-05	0.395	2.97688e-05	3.0989e-05	0.395	5.49288e-05	3.128e-05	0.395	5.79513e-05	2.5904e-05	0.395	2.97722e-05	0.00020126
0.405	0.000124056	4.8897e-05	0.405	0.000236044	3.3813e-05	0.405	0.000246687	4.071e-05	0.405	0.000217329	4.5513e-05	0.405	0.000210915	4.2675e-05	0.405	0.000154159	4.5812e-05	0.405	0.00015014	4.6867e-05	0.405	0.000136411	3.786e-05	0.405	5.5829e-05	3.0918e-05	0.405	5.44941e-05	3.414e-05	0.405	7.4012e-05	3.6362e-05	0.405	4.42472e-05	2.9528e-05	0.405	5.15224e-05	2.7933e-05	0.405	6.11341e-05	3.2491e-05	0.405	7.6242e-05	2.9174e-05	0.405	9.92318e-05	2.4674e-05	0.405	8.30542e-05	2.8152e-05
0.415	0.000138623	3.482e-05	0.415	0.000242803	3.7366e-05	0.415	0.000272404	4.404e-05	0.415	0.000202419	4.7824e-05	0.415	0.000190736	4.6084e-05	0.415	0.000214402	5.1373e-05	0.415	0.000216999	5.354e-05	0.415	0.000139011	4.4008e-05	0.415	3.96834e-05	3.1279e-05	0.415	7.02847e-05	3.4365e-05	0.415	0.000114075	3.6826e-05	0.415	0.000109046	3.5771e-05	0.415	6.09059e-05	3.3028e-05	0.415	5.70563e-05	3.4868e-05	0.415	7.61588e-05	3.2678e-05	0.415	5.70196e-05	2.5114e-05	0.415	4.48084e-05	3.237e-05
0.425	0.000123931	3.1724e-05	0.425	0.000258464	3.5274e-05	0.425	0.000335229	4.3735e-05	0.425	0.000258364	4.5909e-05	0.425	0.00014009	4.163e-05	0.425	0.000120888	3.8862e-05	0.425	0.000127773	4.6168e-05	0.425	0.000105474	4.7184e-05	0.425	9.87695e-05	4.4107e-05	0.425	7.6346e-05	4.2353e-05	0.425	6.69891e-05	3.3722e-05	0.425	5.81544e-05	3.2661e-05	0.425	5.57518e-05	3.2821e-05	0.425	9.68003e-05	3.8547e-05	0.425	8.72326e-05	3.538e-05	0.425	6.78228e-05	2.3461e-05	0.425	6.97591e-05	2.6104e-05
0.435	0.000130378	3.4456e-05	0.435	0.000266784	3.5076e-05	0.435	0.000315793	4.1535e-05	0.435	0.000217759	4.4425e-05	0.435	0.000155432	3.9021e-05	0.435	0.000198576	4.5265e-05	0.435	0.000237331	5.1754e-05	0.435	0.000176417	4.6087e-05	0.435	0.000115433	3.7541e-05	0.435	0.000110377	3.6055e-05	0.435	7.54844e-05	3.3987e-05	0.435	8.05544e-05	3.3735e-05	0.435	8.98494e-05	3.3695e-05	0.435	2.82043e-05	3.1461e-05	0.435	2.5568e-05	2.9464e-05	0.435	5.70041e-05	2.4669e-05	0.435	5.64641e-05	3.9732e-05
0.445	0.000124612	5.9606e-05	0.445	0.000196477	3.4058e-05	0.445	0.000257537	4.7056e-05	0.445	0.000237747	5.3764e-05	0.445	0.00015437	4.4448e-05	0.445	0.00013443	4.1077e-05	0.445	0.000179465	4.346e-05	0.445	0.000125631	4.1914e-05	0.445	9.68141e-05	3.5032e-05	0.445	9.01733e-05	3.5231e-05	0.445	3.13779e-05	3.5353e-05	0.445	3.4019e-05	3.3003e-05	0.445	4.27191e-05	3.1033e-05	0.445	6.6492e-05	3.0456e-05	0.445	4.3091e-05	2.7286e-05	0.445	1.35435e-05	2.3031e-05	0.445	2.78834e-05	2.5761e-05
0.455	9.76661e-05	4.7546e-05	0.455	0.000240396	3.3723e-05	0.455	0.000279468	3.9785e-05	0.455	0.00020931	4.3009e-05	0.455	0.000146922	4.355e-05	0.455	0.000125233	4.0814e-05	0.455	0.000126053	3.6258e-05	0.455	9.97998e-05	3.6656e-05	0.455	0.000132992	3.8303e-05	0.455	0.000118881	3.6359e-05	0.455	5.11989e-05	3.3399e-05	0.455	9.66457e-05	3.2182e-05	0.455	8.97943e-05	3.1032e-05	0.455	5.66543e-05	2.9577e-05	0.455	6.93948e-05	2.601e-05	0.455	5.23396e-05	2.3246e-05	0.455	2.73062e-05	2.7464e-05
0.465	8.50371e-05	3.6112e-05	0.465	0.000181516	3.2812e-05	0.465	0.000187533	3.8677e-05	0.465	0.000126926	4.2173e-05	0.465	0.000127567	3.6861e-05	0.465	0.000140478	3.7536e-05	0.465	0.000178428	4.381e-05	0.465	0.000206901	4.6892e-05	0.465	0.000177246	3.9999e-05	0.465	8.64575e-05	3.574e-05	0.465	8.09838e-05	3.4136e-05	0.465	8.79192e-05	3.0678e-05	0.465	6.80878e-06	2.5997e-05	0.465	1.79777e-05	2.7989e-05	0.465	3.5672e-05	2.9215e-05	0.465	6.36393e-05	2.6733e-05	0.465	0.000108557	3.6764e-05
