E (meV)	D1_Butanol_250K_0.098A-1	err	E (meV)	D1_Butanol_250K_0.196A-1	err	E (meV)	D1_Butanol_250K_0.294A-1	err	E (meV)	D1_Butanol_250K_0.399A-1	err	E (meV)	D1_Butanol_250K_0.497A-1	err	E (meV)	D1_Butanol_250K_0.595A-1	err	E (meV)	D1_Butanol_250K_0.693A-1	err	E (meV)	D1_Butanol_250K_0.798A-1	err	E (meV)	D1_Butanol_250K_0.896A-1	err	E (meV)	D1_Butanol_250K_0.994A-1	err	E (meV)	D1_Butanol_250K_1.099A-1	err	E (meV)	D1_Butanol_250K_1.197A-1	err	E (meV)	D1_Butanol_250K_1.295A-1	err	E (meV)	D1_Butanol_250K_1.4A-1	err	E (meV)	D1_Butanol_250K_1.498A-1	err	E (meV)	D1_Butanol_250K_1.596A-1	err	E (meV)	D1_Butanol_250K_1.694A-1	err
-1.365	0.0	0.0	-1.365	0.000630003	5.3541e-05	-1.365	0.000808866	4.5273e-05	-1.365	0.00113765	7.1142e-05	-1.365	0.00143416	9.7965e-05	-1.365	0.00157641	0.00010738	-1.365	0.00175569	0.000117	-1.365	0.0022606	0.00013484	-1.365	0.00255006	0.0001365	-1.365	0.00270383	0.00013694	-1.365	0.0031313	0.00014717	-1.365	0.00334322	0.00014058	-1.365	0.00354297	0.00014416	-1.365	0.00398653	0.00016003	-1.365	0.00416352	0.00015935	-1.365	0.00412955	0.00014989	-1.365	0.00406761	0.00014259
-1.355	0.0	0.0	-1.355	0.000638215	5.4242e-05	-1.355	0.000835235	4.6358e-05	-1.355	0.00112944	7.0721e-05	-1.355	0.00139988	9.7246e-05	-1.355	0.0016743	0.00010896	-1.355	0.00182086	0.00011501	-1.355	0.00216185	0.00013075	-1.355	0.00238741	0.00013256	-1.355	0.00275621	0.00013819	-1.355	0.00325562	0.00014973	-1.355	0.00327239	0.00013905	-1.355	0.00337841	0.00014165	-1.355	0.00388963	0.00015598	-1.355	0.00416998	0.00015421	-1.355	0.00421655	0.00014859	-1.355	0.00407567	0.00014105
-1.345	0.0	0.0	-1.345	0.000635052	5.1864e-05	-1.345	0.000851695	4.6593e-05	-1.345	0.00127628	7.7551e-05	-1.345	0.00155078	0.00010248	-1.345	0.00181635	0.00011222	-1.345	0.00196549	0.00011892	-1.345	0.00216335	0.00013127	-1.345	0.00240772	0.00013692	-1.345	0.00269046	0.00013931	-1.345	0.00318615	0.0001466	-1.345	0.00328029	0.00013918	-1.345	0.00337106	0.00013989	-1.345	0.00384862	0.0001534	-1.345	0.00408352	0.00015847	-1.345	0.00425602	0.00015722	-1.345	0.00433159	0.00014775
-1.335	0.0	0.0	-1.335	0.000651624	5.2315e-05	-1.335	0.000859715	4.7427e-05	-1.335	0.00126502	8.0986e-05	-1.335	0.00155549	0.00010677	-1.335	0.00174182	0.00011091	-1.335	0.00186857	0.00011595	-1.335	0.00220854	0.00013264	-1.335	0.00249951	0.00013658	-1.335	0.00280771	0.00013924	-1.335	0.00328514	0.00014956	-1.335	0.00341575	0.00014243	-1.335	0.00357915	0.00014631	-1.335	0.00411238	0.00016123	-1.335	0.00436106	0.00016089	-1.335	0.00426428	0.00015265	-1.335	0.0043821	0.0001462
-1.325	6.18969e-07	1.3951e-05	-1.325	0.000628681	5.2386e-05	-1.325	0.00083339	4.697e-05	-1.325	0.00126601	8.0575e-05	-1.325	0.00155948	0.00011415	-1.325	0.00172842	0.00011669	-1.325	0.00198966	0.00012005	-1.325	0.00236826	0.00013732	-1.325	0.00256251	0.00013756	-1.325	0.00295561	0.00014248	-1.325	0.00334621	0.00015159	-1.325	0.00337114	0.0001423	-1.325	0.00363675	0.00014688	-1.325	0.00412452	0.00016031	-1.325	0.00443336	0.0001618	-1.325	0.00426584	0.0001524	-1.325	0.00427343	0.00014402
-1.315	3.10182e-05	8.7008e-05	-1.315	0.000590608	5.1232e-05	-1.315	0.000836061	4.5663e-05	-1.315	0.00120679	7.4306e-05	-1.315	0.00147754	0.00010312	-1.315	0.0016865	0.00011048	-1.315	0.00193488	0.00011962	-1.315	0.00232723	0.00013691	-1.315	0.00251458	0.00013588	-1.315	0.00287933	0.00014018	-1.315	0.0032774	0.00014905	-1.315	0.00331956	0.00014047	-1.315	0.00381084	0.00014948	-1.315	0.00427731	0.00016193	-1.315	0.00432289	0.000158	-1.315	0.00426494	0.00015188	-1.315	0.00442123	0.00014866
-1.305	6.5085e-05	0.00012734	-1.305	0.000628887	5.2101e-05	-1.305	0.000832055	4.566e-05	-1.305	0.00111398	7.2093e-05	-1.305	0.00129804	9.4144e-05	-1.305	0.00154363	0.00010383	-1.305	0.00184356	0.00011535	-1.305	0.00232263	0.00013545	-1.305	0.00263117	0.00013898	-1.305	0.00300814	0.00014327	-1.305	0.00338489	0.00015202	-1.305	0.0034621	0.00014353	-1.305	0.00370262	0.00014641	-1.305	0.00416618	0.0001586	-1.305	0.00433498	0.00015776	-1.305	0.00431761	0.00015226	-1.305	0.00459423	0.00015096
-1.295	-1.8244e-05	0.00018602	-1.295	0.000654146	5.6703e-05	-1.295	0.000862882	4.7563e-05	-1.295	0.0012262	7.6709e-05	-1.295	0.0014229	9.9873e-05	-1.295	0.00161423	0.00010721	-1.295	0.00183616	0.00011548	-1.295	0.00225532	0.00013471	-1.295	0.00254838	0.00013619	-1.295	0.00296028	0.00014081	-1.295	0.00342095	0.00015296	-1.295	0.00356887	0.00014524	-1.295	0.00379899	0.00014753	-1.295	0.00411074	0.00015757	-1.295	0.00438627	0.00015816	-1.295	0.00448516	0.00015525	-1.295	0.00464039	0.00015169
-1.285	7.85593e-05	0.00018687	-1.285	0.000611791	5.6056e-05	-1.285	0.000834266	4.7568e-05	-1.285	0.00123701	7.7127e-05	-1.285	0.00145424	0.00010413	-1.285	0.00168011	0.00011228	-1.285	0.00191094	0.00011973	-1.285	0.00224839	0.00013511	-1.285	0.00257156	0.00013857	-1.285	0.00311476	0.00014656	-1.285	0.00347434	0.00015378	-1.285	0.00354742	0.00014427	-1.285	0.00393432	0.00015162	-1.285	0.00417515	0.00016239	-1.285	0.00438963	0.0001637	-1.285	0.00459957	0.00016089	-1.285	0.00475641	0.00015437
-1.275	0.00026972	0.0002959	-1.275	0.000595919	5.9009e-05	-1.275	0.000817397	4.7284e-05	-1.275	0.00115896	7.4183e-05	-1.275	0.00143195	0.00010094	-1.275	0.00168365	0.00011005	-1.275	0.00196048	0.00011988	-1.275	0.00240067	0.00014278	-1.275	0.0027641	0.00014744	-1.275	0.00318085	0.00015103	-1.275	0.00354293	0.00015493	-1.275	0.00356366	0.00014512	-1.275	0.00387891	0.00015117	-1.275	0.00437134	0.00017096	-1.275	0.00464335	0.00017786	-1.275	0.00456505	0.00016506	-1.275	0.00457048	0.00015133
-1.265	0.000613346	0.00044799	-1.265	0.000648274	7.0612e-05	-1.265	0.000868623	4.8844e-05	-1.265	0.00122253	7.6657e-05	-1.265	0.00148283	0.00010152	-1.265	0.00174648	0.00011062	-1.265	0.00200246	0.00012114	-1.265	0.00240196	0.00013883	-1.265	0.00258361	0.00013962	-1.265	0.00291804	0.00014352	-1.265	0.00324687	0.00015237	-1.265	0.00348709	0.00014472	-1.265	0.00393759	0.00015793	-1.265	0.00433688	0.00016964	-1.265	0.00466745	0.00017235	-1.265	0.0047224	0.00016552	-1.265	0.00468822	0.00015064
-1.255	0.000193715	0.00018671	-1.255	0.000629877	5.7229e-05	-1.255	0.000901602	4.8621e-05	-1.255	0.00131482	8.1308e-05	-1.255	0.00164146	0.00010716	-1.255	0.00180639	0.00011221	-1.255	0.00213158	0.00012695	-1.255	0.00243884	0.00014229	-1.255	0.0024987	0.00013732	-1.255	0.00302845	0.00014548	-1.255	0.00340933	0.00015573	-1.255	0.0035597	0.00014687	-1.255	0.00403684	0.00015741	-1.255	0.00445722	0.00016986	-1.255	0.00457124	0.00016456	-1.255	0.0045784	0.00015608	-1.255	0.00473413	0.00015018
-1.245	0.000149826	0.00012606	-1.245	0.000616378	5.2452e-05	-1.245	0.000910473	4.8674e-05	-1.245	0.00129928	8.0606e-05	-1.245	0.00159417	0.00010606	-1.245	0.00171289	0.00010956	-1.245	0.00195876	0.00012114	-1.245	0.00242635	0.00014103	-1.245	0.00268457	0.00014276	-1.245	0.00305322	0.00014606	-1.245	0.00348918	0.00015436	-1.245	0.00351508	0.00014499	-1.245	0.00391716	0.00015467	-1.245	0.00438545	0.00016787	-1.245	0.00456984	0.00016303	-1.245	0.00465936	0.00015874	-1.245	0.00482938	0.00015418
-1.235	0.000342206	0.00013035	-1.235	0.000713356	5.4886e-05	-1.235	0.000973311	5.0637e-05	-1.235	0.00131433	8.1802e-05	-1.235	0.00159775	0.00010753	-1.235	0.00178921	0.00011296	-1.235	0.00198691	0.00011999	-1.235	0.00237806	0.00013754	-1.235	0.00273985	0.00014287	-1.235	0.00304578	0.00014448	-1.235	0.00335131	0.00015067	-1.235	0.0034923	0.00014382	-1.235	0.0038695	0.00015049	-1.235	0.00441348	0.00016447	-1.235	0.00460596	0.00016329	-1.235	0.00481953	0.00016111	-1.235	0.00491375	0.00015537
-1.225	0.000373857	0.00012356	-1.225	0.000728772	5.5495e-05	-1.225	0.000908911	4.9383e-05	-1.225	0.00123603	8.0104e-05	-1.225	0.00159694	0.00010688	-1.225	0.00185101	0.00011415	-1.225	0.00206022	0.00012255	-1.225	0.00256066	0.00014933	-1.225	0.00280867	0.00014947	-1.225	0.0030543	0.00014402	-1.225	0.00360463	0.00015716	-1.225	0.00380144	0.00015016	-1.225	0.00396855	0.00015049	-1.225	0.00438378	0.00016363	-1.225	0.00469389	0.00016549	-1.225	0.004776	0.00015864	-1.225	0.00485851	0.00015277
-1.215	0.000191938	6.4761e-05	-1.215	0.000597652	4.8272e-05	-1.215	0.000898475	4.9908e-05	-1.215	0.00121189	7.7115e-05	-1.215	0.00157671	0.0001052	-1.215	0.00181465	0.00011333	-1.215	0.00202021	0.00012143	-1.215	0.00254567	0.00014415	-1.215	0.00290305	0.00014976	-1.215	0.00307372	0.00014691	-1.215	0.00372528	0.00016903	-1.215	0.00417388	0.00016602	-1.215	0.00426732	0.00015643	-1.215	0.00456255	0.00016617	-1.215	0.00477184	0.00016608	-1.215	0.00477874	0.0001611	-1.215	0.00485204	0.00015538
-1.205	0.000184053	5.3953e-05	-1.205	0.000623363	5.1619e-05	-1.205	0.000952012	5.7588e-05	-1.205	0.00130856	8.5437e-05	-1.205	0.00155593	0.0001047	-1.205	0.0017582	0.00011146	-1.205	0.00212772	0.00012456	-1.205	0.00264611	0.00014504	-1.205	0.00287732	0.0001455	-1.205	0.00319113	0.00014698	-1.205	0.00378955	0.00016845	-1.205	0.00393912	0.00016063	-1.205	0.00422353	0.00015883	-1.205	0.00466463	0.00017048	-1.205	0.00469871	0.00016395	-1.205	0.00477602	0.00016164	-1.205	0.00500171	0.00015815
-1.195	0.000259094	7.1435e-05	-1.195	0.000685956	5.8075e-05	-1.195	0.000922837	6.1967e-05	-1.195	0.00126955	8.764e-05	-1.195	0.00159246	0.00010553	-1.195	0.00184339	0.00011373	-1.195	0.0022318	0.00012759	-1.195	0.00271763	0.00014846	-1.195	0.00293836	0.0001491	-1.195	0.00320612	0.00014865	-1.195	0.00353884	0.00015471	-1.195	0.00379364	0.00015018	-1.195	0.00428626	0.00016161	-1.195	0.00467118	0.00017205	-1.195	0.004634	0.00016278	-1.195	0.00462141	0.00015574	-1.195	0.00486461	0.00015236
-1.185	0.000419684	0.00010015	-1.185	0.000692277	5.3728e-05	-1.185	0.000913333	5.0854e-05	-1.185	0.00126278	8.3331e-05	-1.185	0.00167605	0.00011181	-1.185	0.00191124	0.0001169	-1.185	0.00201786	0.00012184	-1.185	0.00234926	0.00013886	-1.185	0.0027556	0.0001458	-1.185	0.00323452	0.00015066	-1.185	0.00340043	0.00015182	-1.185	0.00358856	0.00014572	-1.185	0.00404455	0.00015328	-1.185	0.00452666	0.00016607	-1.185	0.00459801	0.00016441	-1.185	0.00455571	0.00015881	-1.185	0.00484751	0.00015409
-1.175	0.00029972	7.6119e-05	-1.175	0.000629005	4.9206e-05	-1.175	0.000937474	5.0805e-05	-1.175	0.00125995	8.5931e-05	-1.175	0.00167824	0.0001161	-1.175	0.00189574	0.00011733	-1.175	0.00193454	0.00011897	-1.175	0.00243162	0.00014074	-1.175	0.00299645	0.00015587	-1.175	0.00342502	0.00015989	-1.175	0.00364443	0.00015771	-1.175	0.00373657	0.0001489	-1.175	0.00383801	0.0001518	-1.175	0.00432256	0.00016731	-1.175	0.00470571	0.00016855	-1.175	0.0047664	0.00016252	-1.175	0.00493807	0.00015381
-1.165	0.000332535	0.00011587	-1.165	0.000708222	5.6166e-05	-1.165	0.000983415	5.2817e-05	-1.165	0.00131085	9.21e-05	-1.165	0.00155627	0.00011325	-1.165	0.00178832	0.00011409	-1.165	0.00207618	0.00012337	-1.165	0.00261841	0.00014695	-1.165	0.00304678	0.00015095	-1.165	0.00349664	0.00015448	-1.165	0.00379649	0.00016316	-1.165	0.0036669	0.00014976	-1.165	0.00396701	0.0001524	-1.165	0.00443692	0.00016595	-1.165	0.00480581	0.00016617	-1.165	0.00495837	0.00016196	-1.165	0.00504218	0.00015598
-1.155	0.000560319	0.00024867	-1.155	0.000704362	7.6366e-05	-1.155	0.000963162	5.3045e-05	-1.155	0.00141319	9.5268e-05	-1.155	0.00174736	0.00011853	-1.155	0.00202893	0.00012128	-1.155	0.00220903	0.00012818	-1.155	0.00273339	0.00015148	-1.155	0.00305747	0.00015219	-1.155	0.00331078	0.00015021	-1.155	0.00394121	0.00016838	-1.155	0.00389205	0.00015681	-1.155	0.00408409	0.00015394	-1.155	0.00459992	0.00016843	-1.155	0.00479983	0.00016568	-1.155	0.00490555	0.00016499	-1.155	0.00503505	0.00015967
-1.145	0.000380073	0.00011824	-1.145	0.000643531	5.466e-05	-1.145	0.000990663	5.4531e-05	-1.145	0.00153171	9.4162e-05	-1.145	0.00183843	0.00011687	-1.145	0.00197432	0.00011846	-1.145	0.00217196	0.00012699	-1.145	0.00277178	0.00015527	-1.145	0.00306064	0.00015418	-1.145	0.00313213	0.00014558	-1.145	0.00377177	0.0001612	-1.145	0.00412772	0.00015753	-1.145	0.00437117	0.00016186	-1.145	0.00492819	0.00018212	-1.145	0.00498182	0.00017274	-1.145	0.00496485	0.0001643	-1.145	0.00515743	0.000159
-1.135	0.000279521	6.0997e-05	-1.135	0.000695073	5.0348e-05	-1.135	0.00104331	5.5897e-05	-1.135	0.00147418	9.1186e-05	-1.135	0.00170659	0.00011182	-1.135	0.00193187	0.00011942	-1.135	0.00216969	0.00012912	-1.135	0.00263596	0.00014849	-1.135	0.0029519	0.00014822	-1.135	0.00323715	0.00014795	-1.135	0.00383262	0.0001632	-1.135	0.00430366	0.00016121	-1.135	0.00452799	0.00016815	-1.135	0.0046671	0.0001825	-1.135	0.00480119	0.00016946	-1.135	0.00491333	0.00016053	-1.135	0.00523451	0.00015844
-1.125	0.000383729	7.2826e-05	-1.125	0.000708567	5.1032e-05	-1.125	0.00104747	5.595e-05	-1.125	0.00145347	9.0503e-05	-1.125	0.00159551	0.00010879	-1.125	0.00181614	0.00011565	-1.125	0.0020914	0.00012624	-1.125	0.0025918	0.00014648	-1.125	0.00304501	0.00015009	-1.125	0.00341109	0.00015168	-1.125	0.00379196	0.00016075	-1.125	0.00391991	0.00015274	-1.125	0.00433654	0.00016283	-1.125	0.00460012	0.00017548	-1.125	0.00486373	0.00016633	-1.125	0.00497194	0.00016005	-1.125	0.00506499	0.00015484
-1.115	0.00042704	8.374e-05	-1.115	0.000687086	5.1622e-05	-1.115	0.000986424	5.4804e-05	-1.115	0.00141372	8.7784e-05	-1.115	0.00168154	0.00011013	-1.115	0.0018507	0.00011546	-1.115	0.00218533	0.00012725	-1.115	0.00263185	0.00014808	-1.115	0.00297623	0.00015002	-1.115	0.00328533	0.00014946	-1.115	0.003743	0.00015918	-1.115	0.00414254	0.00015772	-1.115	0.0046416	0.00016714	-1.115	0.00474011	0.00017682	-1.115	0.00489636	0.00016958	-1.115	0.00512617	0.0001695	-1.115	0.00513767	0.0001618
-1.105	0.000539828	0.00011813	-1.105	0.000717669	6.02e-05	-1.105	0.000991259	5.7248e-05	-1.105	0.00137787	8.7151e-05	-1.105	0.00173337	0.00011287	-1.105	0.00187836	0.00011698	-1.105	0.00229883	0.00013273	-1.105	0.00284129	0.00015733	-1.105	0.00306179	0.00015408	-1.105	0.00347651	0.00015495	-1.105	0.00383862	0.00016196	-1.105	0.00412049	0.0001578	-1.105	0.00447755	0.00016317	-1.105	0.00483008	0.00017618	-1.105	0.00516988	0.00017167	-1.105	0.00522043	0.00016677	-1.105	0.00524644	0.00016289
-1.095	0.000503236	0.00012038	-1.095	0.000745461	6.213e-05	-1.095	0.00101237	5.8649e-05	-1.095	0.00139541	8.9112e-05	-1.095	0.00179284	0.00011489	-1.095	0.00208691	0.00012305	-1.095	0.00250099	0.00013657	-1.095	0.00294185	0.00015634	-1.095	0.00296019	0.00014796	-1.095	0.00330397	0.00014892	-1.095	0.00375301	0.00016015	-1.095	0.00399235	0.00015564	-1.095	0.00439637	0.00016291	-1.095	0.00503045	0.00018202	-1.095	0.00530555	0.00017391	-1.095	0.00513517	0.0001629	-1.095	0.00529737	0.00016451
-1.085	0.000389081	7.3307e-05	-1.085	0.000698174	5.0734e-05	-1.085	0.00104626	5.6911e-05	-1.085	0.00147887	9.0679e-05	-1.085	0.00178921	0.00011596	-1.085	0.00204527	0.0001221	-1.085	0.00235363	0.00013136	-1.085	0.00288948	0.00015521	-1.085	0.00309078	0.00015148	-1.085	0.00335003	0.00014981	-1.085	0.00389325	0.00016222	-1.085	0.00404866	0.00015625	-1.085	0.00438031	0.00015993	-1.085	0.00493209	0.00017747	-1.085	0.00516176	0.00017177	-1.085	0.00502677	0.00015901	-1.085	0.00527256	0.00015891
-1.075	0.000384718	7.0215e-05	-1.075	0.000759456	5.3073e-05	-1.075	0.00106667	5.7995e-05	-1.075	0.00146137	8.9711e-05	-1.075	0.0017065	0.00011115	-1.075	0.00194043	0.00011872	-1.075	0.00237719	0.00013444	-1.075	0.0028356	0.00015583	-1.075	0.00304136	0.00015067	-1.075	0.00339595	0.00015161	-1.075	0.00387826	0.00016192	-1.075	0.00407641	0.00016181	-1.075	0.00441335	0.00016631	-1.075	0.00503123	0.00018129	-1.075	0.00516114	0.00017191	-1.075	0.00504042	0.00015997	-1.075	0.00535557	0.00016119
-1.065	0.00051734	0.0001643	-1.065	0.00072605	6.7967e-05	-1.065	0.000984795	5.6266e-05	-1.065	0.00134912	8.9277e-05	-1.065	0.00161954	0.00011103	-1.065	0.00192771	0.00011933	-1.065	0.00239181	0.00013485	-1.065	0.0029385	0.00015814	-1.065	0.00319815	0.00015447	-1.065	0.00363116	0.00015633	-1.065	0.00420037	0.00016828	-1.065	0.00413716	0.00016224	-1.065	0.00438863	0.0001643	-1.065	0.00497489	0.00017845	-1.065	0.00508956	0.00017031	-1.065	0.00518148	0.00016347	-1.065	0.00537643	0.00016328
-1.055	0.000415907	0.00010692	-1.055	0.00066626	5.6444e-05	-1.055	0.00105073	5.8662e-05	-1.055	0.00147111	0.00010104	-1.055	0.00177279	0.00012224	-1.055	0.00212377	0.00012383	-1.055	0.00254819	0.00013793	-1.055	0.00310829	0.00016061	-1.055	0.00326158	0.00015698	-1.055	0.00367934	0.00015975	-1.055	0.00411425	0.00016875	-1.055	0.00416935	0.00016116	-1.055	0.00448543	0.00016232	-1.055	0.0049365	0.00017538	-1.055	0.00518144	0.00017153	-1.055	0.00521405	0.00016207	-1.055	0.00535559	0.00016094
-1.045	0.000376234	6.2932e-05	-1.045	0.000683957	4.9702e-05	-1.045	0.00106485	6.0616e-05	-1.045	0.00151764	9.4427e-05	-1.045	0.00180367	0.00011559	-1.045	0.00219585	0.00013718	-1.045	0.00257484	0.000149	-1.045	0.00301904	0.0001586	-1.045	0.00324623	0.00015812	-1.045	0.0037102	0.00016185	-1.045	0.004142	0.00016865	-1.045	0.00412894	0.0001602	-1.045	0.00454985	0.00016358	-1.045	0.00506832	0.00017919	-1.045	0.00530229	0.00017439	-1.045	0.00514121	0.00016015	-1.045	0.00525522	0.00015954
-1.035	0.000351592	6.7703e-05	-1.035	0.000648629	4.9722e-05	-1.035	0.00100359	5.7252e-05	-1.035	0.0015079	9.3172e-05	-1.035	0.00186115	0.00011692	-1.035	0.00205388	0.00013183	-1.035	0.00251808	0.00014581	-1.035	0.003198	0.00016383	-1.035	0.00340612	0.00015959	-1.035	0.00367947	0.0001576	-1.035	0.00406468	0.00016607	-1.035	0.00422096	0.00016176	-1.035	0.00461344	0.00016567	-1.035	0.0051848	0.00018131	-1.035	0.00534653	0.00017525	-1.035	0.00532244	0.00016722	-1.035	0.00560476	0.00016824
-1.025	0.000393341	6.9494e-05	-1.025	0.000718214	5.1306e-05	-1.025	0.0011116	5.9931e-05	-1.025	0.00164034	9.7511e-05	-1.025	0.00195489	0.00012087	-1.025	0.00205274	0.000123	-1.025	0.00241854	0.00013478	-1.025	0.0032145	0.00016859	-1.025	0.0034961	0.00016669	-1.025	0.00364321	0.00015774	-1.025	0.00401563	0.00016313	-1.025	0.00417872	0.00016171	-1.025	0.0046652	0.00016734	-1.025	0.00531888	0.00018147	-1.025	0.00564143	0.00018093	-1.025	0.0055179	0.00017012	-1.025	0.00556797	0.00016634
-1.015	0.000435449	6.4048e-05	-1.015	0.000728737	4.9609e-05	-1.015	0.00110864	6.0809e-05	-1.015	0.00151292	9.3009e-05	-1.015	0.0018373	0.00011706	-1.015	0.00214295	0.0001259	-1.015	0.0025424	0.00013842	-1.015	0.00326655	0.0001675	-1.015	0.00342472	0.00016778	-1.015	0.00368921	0.00016457	-1.015	0.00408629	0.00016633	-1.015	0.00434918	0.00016594	-1.015	0.00495406	0.00017317	-1.015	0.00523429	0.000184	-1.015	0.00532191	0.0001784	-1.015	0.00546384	0.00016869	-1.015	0.00564021	0.00016804
-1.005	0.000536132	7.1722e-05	-1.005	0.000806607	5.6329e-05	-1.005	0.0011544	6.5987e-05	-1.005	0.00158794	9.9556e-05	-1.005	0.00200622	0.0001238	-1.005	0.0022239	0.00012712	-1.005	0.00268595	0.00014145	-1.005	0.00317775	0.00016225	-1.005	0.00322206	0.00015732	-1.005	0.00364343	0.00016073	-1.005	0.00413599	0.00016923	-1.005	0.00446267	0.00016751	-1.005	0.00503132	0.0001736	-1.005	0.00542043	0.00018733	-1.005	0.00540082	0.00017915	-1.005	0.00560901	0.00017366	-1.005	0.00584204	0.0001744
-0.995	0.000573738	7.2329e-05	-0.995	0.000851415	5.8921e-05	-0.995	0.00118768	6.6279e-05	-0.995	0.0015705	9.7624e-05	-0.995	0.00198579	0.00012305	-0.995	0.00218199	0.00012628	-0.995	0.00245676	0.00013609	-0.995	0.00298835	0.00015987	-0.995	0.00327338	0.00016154	-0.995	0.0037408	0.00016421	-0.995	0.00442098	0.00017284	-0.995	0.00448688	0.00016542	-0.995	0.00474916	0.00016726	-0.995	0.00540952	0.00018392	-0.995	0.00572881	0.00018123	-0.995	0.00571638	0.00017268	-0.995	0.00586035	0.00017262
-0.985	0.000499061	7.3846e-05	-0.985	0.000778659	5.4227e-05	-0.985	0.00115175	6.3742e-05	-0.985	0.00157716	9.7351e-05	-0.985	0.0017801	0.0001167	-0.985	0.00215469	0.00012586	-0.985	0.00273653	0.00014337	-0.985	0.00335826	0.00017146	-0.985	0.00358871	0.00016875	-0.985	0.00382207	0.0001643	-0.985	0.00444083	0.00017351	-0.985	0.00464935	0.00016978	-0.985	0.00499261	0.0001735	-0.985	0.00539053	0.00018231	-0.985	0.00573135	0.0001807	-0.985	0.00579007	0.00017011	-0.985	0.00577912	0.00016791
-0.975	0.000564227	7.6168e-05	-0.975	0.000792733	5.3611e-05	-0.975	0.00112481	6.2781e-05	-0.975	0.00158779	0.00010116	-0.975	0.0018755	0.00012178	-0.975	0.00211398	0.00012521	-0.975	0.00262139	0.00014091	-0.975	0.00339639	0.00016992	-0.975	0.00375433	0.00016919	-0.975	0.00386335	0.00016395	-0.975	0.00426083	0.00017045	-0.975	0.00443439	0.00016597	-0.975	0.00488211	0.00017146	-0.975	0.00538754	0.00018477	-0.975	0.0057382	0.00018297	-0.975	0.00576894	0.00017325	-0.975	0.00569585	0.00017025
-0.965	0.000546575	7.1418e-05	-0.965	0.000762694	5.2412e-05	-0.965	0.00112081	6.3186e-05	-0.965	0.00164138	0.00010064	-0.965	0.00199981	0.00012401	-0.965	0.00211098	0.0001255	-0.965	0.0025359	0.00014217	-0.965	0.0032792	0.00017338	-0.965	0.00368001	0.00016965	-0.965	0.0039598	0.00016562	-0.965	0.00439184	0.00017304	-0.965	0.00473204	0.00017026	-0.965	0.00498324	0.0001713	-0.965	0.00537416	0.00018251	-0.965	0.00576189	0.00018426	-0.965	0.00573347	0.00017352	-0.965	0.00578384	0.00016949
-0.955	0.000557713	0.00013141	-0.955	0.000774544	6.7816e-05	-0.955	0.00115878	6.5886e-05	-0.955	0.00153073	9.6097e-05	-0.955	0.00179288	0.00011672	-0.955	0.00209184	0.00012473	-0.955	0.00262033	0.00014482	-0.955	0.00333882	0.00017286	-0.955	0.00382282	0.00017121	-0.955	0.00407877	0.00016948	-0.955	0.00437961	0.00017286	-0.955	0.00473851	0.00017072	-0.955	0.00515336	0.00017611	-0.955	0.00556598	0.00018463	-0.955	0.00558648	0.00017686	-0.955	0.00572807	0.00017398	-0.955	0.00581865	0.00017262
-0.945	0.000635368	0.00010125	-0.945	0.000810968	5.966e-05	-0.945	0.00115618	6.5406e-05	-0.945	0.0014864	9.4772e-05	-0.945	0.00180915	0.00011714	-0.945	0.00229718	0.00013049	-0.945	0.00278847	0.00014791	-0.945	0.00330536	0.00016989	-0.945	0.00372229	0.00016814	-0.945	0.00406538	0.00016821	-0.945	0.00441981	0.00017456	-0.945	0.0045625	0.00016746	-0.945	0.00500211	0.00017762	-0.945	0.00554825	0.00019305	-0.945	0.00585443	0.00018498	-0.945	0.00585095	0.00017349	-0.945	0.00589336	0.00017076
-0.935	0.000580071	7.7256e-05	-0.935	0.000814291	5.5866e-05	-0.935	0.0012345	6.8791e-05	-0.935	0.00166755	0.00010175	-0.935	0.00194028	0.00012169	-0.935	0.00231858	0.00013051	-0.935	0.00282776	0.00014631	-0.935	0.00335017	0.00016911	-0.935	0.00354491	0.00016371	-0.935	0.00399372	0.0001656	-0.935	0.00468324	0.00017918	-0.935	0.00500957	0.00017644	-0.935	0.0052288	0.00018206	-0.935	0.00547083	0.00019039	-0.935	0.00589955	0.00018455	-0.935	0.00604867	0.0001775	-0.935	0.00611274	0.00017542
-0.925	0.000640853	0.00010178	-0.925	0.000782002	5.9514e-05	-0.925	0.00119987	6.8149e-05	-0.925	0.00164877	0.00010052	-0.925	0.00201961	0.00012378	-0.925	0.00244422	0.0001346	-0.925	0.0028182	0.0001463	-0.925	0.00337158	0.00016968	-0.925	0.00383522	0.00016961	-0.925	0.00412384	0.0001689	-0.925	0.00449688	0.00017511	-0.925	0.00499802	0.00017681	-0.925	0.00536643	0.00018037	-0.925	0.00578486	0.00018747	-0.925	0.0061577	0.00018642	-0.925	0.006142	0.00018073	-0.925	0.0062205	0.00017986
