E- (meV)	D1_butanol_4K_0.098A-1	E+ (meV)	D1_butanol_4K_0.098A-1	E- (meV)	D1_butanol_4K_0.196A-1	E+ (meV)	D1_butanol_4K_0.196A-1	E- (meV)	D1_butanol_4K_0.294A-1	E+ (meV)	D1_butanol_4K_0.294A-1	E- (meV)	D1_butanol_4K_0.399A-1	E+ (meV)	D1_butanol_4K_0.399A-1	E- (meV)	D1_butanol_4K_0.497A-1	E+ (meV)	D1_butanol_4K_0.497A-1	E- (meV)	D1_butanol_4K_0.595A-1	E+ (meV)	D1_butanol_4K_0.595A-1	E- (meV)	D1_butanol_4K_0.693A-1	E+ (meV)	D1_butanol_4K_0.693A-1	E- (meV)	D1_butanol_4K_0.798A-1	E+ (meV)	D1_butanol_4K_0.798A-1	E- (meV)	D1_butanol_4K_0.896A-1	E+ (meV)	D1_butanol_4K_0.896A-1	E- (meV)	D1_butanol_4K_0.994A-1	E+ (meV)	D1_butanol_4K_0.994A-1	E- (meV)	D1_butanol_4K_1.099A-1	E+ (meV)	D1_butanol_4K_1.099A-1	E- (meV)	D1_butanol_4K_1.197A-1	E+ (meV)	D1_butanol_4K_1.197A-1	E- (meV)	D1_butanol_4K_1.295A-1	E+ (meV)	D1_butanol_4K_1.295A-1	E- (meV)	D1_butanol_4K_1.4A-1	E+ (meV)	D1_butanol_4K_1.4A-1	E- (meV)	D1_butanol_4K_1.498A-1	E+ (meV)	D1_butanol_4K_1.498A-1	E- (meV)	D1_butanol_4K_1.596A-1	E+ (meV)	D1_butanol_4K_1.596A-1	E- (meV)	D1_butanol_4K_1.694A-1	E+ (meV)	D1_butanol_4K_1.694A-1
1.445	0.0	1.445	0.0	1.445	0.0012557310938653278	1.445	0.0	1.445	0.0026636453419340753	1.445	0.00117220687436494	1.445	0.004019798729193018	1.445	0.0012044846355781214	1.445	0.0030654245913618663	1.445	0.0011488772808500444	1.445	0.003025606969832413	1.445	0.0008055733393577757	1.445	0.001759009452569741	1.445	0.0004817592001931362	1.445	0.00089901843160203	1.445	0.0005494057390546958	1.445	0.002391759567367149	1.445	0.0009173233299383431	1.445	0.001872939029606098	1.445	0.0006051987404155172	1.445	0.004362475935764495	1.445	0.0003043716767283597	1.445	0.0066538828138065125	1.445	0.0004517339514572549	1.445	0.001599321342041027	1.445	0.0005363795336571216	1.445	0.001522916546631142	1.445	0.000681901740844464	1.445	0.003181929518932108	1.445	0.0006396918847794502	1.445	0.0005610702073304527	1.445	0.0	1.445	-0.0016638422663466203	1.445	0.0
1.455	0.0	1.455	0.0	1.455	0.00030412946386793087	1.455	0.0	1.455	0.0011979368395543298	1.455	0.0008684707696824978	1.455	0.002277286612129231	1.455	0.0009237465466381098	1.455	0.002634570052202019	1.455	0.000748218018202876	1.455	0.001943985817700418	1.455	0.0005754877930866698	1.455	-0.0005251472010294454	1.455	0.0004440634966088509	1.455	-0.0006494310687587662	1.455	0.00045832741441203503	1.455	0.0029985791748773803	1.455	0.0008154361117567266	1.455	0.0022524079115930637	1.455	0.0010374833374025185	1.455	0.005337851701901808	1.455	0.0006472902751532191	1.455	0.007253595977764771	1.455	0.00039840224410998603	1.455	-0.0004442344984466922	1.455	0.0005524482227287922	1.455	-0.0007849019182715533	1.455	0.0008395436186688789	1.455	0.0029971244034053502	1.455	0.0011010518738621949	1.455	0.0024255257167646476	1.455	0.0	1.455	0.0006717122642898014	1.455	0.0
1.465	0.0	1.465	0.0	1.465	0.005010415307555263	1.465	0.0	1.465	0.0037230644282336724	1.465	0.0009476013922959588	1.465	-0.0019899090290509385	1.465	0.0009759989307111419	1.465	-0.001353637898016655	1.465	0.0011174570721797512	1.465	0.0024844603901628738	1.465	0.0014140890255249137	1.465	0.0009255038366899863	1.465	0.0010525422193706927	1.465	-0.0009525567050705484	1.465	0.0005890925343625986	1.465	-0.0008801790454085145	1.465	0.000517829267840222	1.465	-0.0011201698416706555	1.465	0.0005471372616855102	1.465	0.0013708393446264001	1.465	0.0010038916928164368	1.465	0.00282996584138007	1.465	0.0006366560886176474	1.465	-0.0014752335822057138	1.465	7.683748344138737e-05	1.465	-0.001606296358949492	1.465	-0.0008775675502829419	1.465	0.0008105459740467482	1.465	-0.002512383178651977	1.465	9.714539772044301e-05	1.465	0.0	1.465	0.00019548178174048778	1.465	0.0
1.475	0.0	1.475	0.0	1.475	0.0037922696765561206	1.475	0.0	1.475	0.0026124097077234692	1.475	0.0011639380896404043	1.475	-0.0025074204625532845	1.475	0.0008742284223636471	1.475	-0.002203410071054101	1.475	0.0008635648710417283	1.475	0.0004056677096128488	1.475	0.0008715733777724546	1.475	-0.001302269154788262	1.475	0.0007480193131967875	1.475	0.0002741773452837318	1.475	0.0006690712369805009	1.475	0.0010616503526838482	1.475	0.000490978776858332	1.475	0.0019770134542379165	1.475	0.00044621168894382664	1.475	0.00439369369122111	1.475	0.0005971371875488816	1.475	0.0003452726183762918	1.475	0.0010171330219645044	1.475	-0.0028231932274197765	1.475	0.0008738442618860416	1.475	-0.000587045295890883	1.475	0.0006979669206468394	1.475	-0.00028961378318383374	1.475	0.0005515707979954874	1.475	-0.00021549316504780746	1.475	0.0	1.475	0.0016670928055505588	1.475	0.0
1.485	0.0	1.485	0.0	1.485	0.0032401940188965064	1.485	0.0	1.485	0.004700305613845094	1.485	0.0007716638323376869	1.485	0.004062689927757249	1.485	0.0007894228953883657	1.485	0.001980120614163408	1.485	0.0007363347643246526	1.485	0.0014565903958875537	1.485	0.0009110864241936702	1.485	-0.0009189362313453044	1.485	0.000834905312538228	1.485	-8.483994059428245e-05	1.485	0.0002482527956396567	1.485	-0.00019703998939301696	1.485	0.00028958368312871895	1.485	0.0028645380405866528	1.485	0.000899426808976104	1.485	0.001773484493725643	1.485	0.0010346312359434358	1.485	-0.004352100709967888	1.485	0.000677949907474969	1.485	-0.004631493692364598	1.485	0.0004068778005747133	1.485	-0.0018860523224393856	1.485	0.000634472745786501	1.485	0.0018012004065441761	1.485	0.0006132331543229231	1.485	0.004783188513914806	1.485	0.0	1.485	0.004625759365574557	1.485	0.0
1.495	0.0	1.495	0.0	1.495	0.0022994022717705625	1.495	0.0	1.495	0.004161309686971915	1.495	0.0006338892986132149	1.495	0.006923246771811773	1.495	0.0008936882289390638	1.495	0.006565458569727774	1.495	0.0007839328545046938	1.495	0.0034492907685730162	1.495	0.0008779499798182167	1.495	0.0019243033439341377	1.495	0.0007872287092752731	1.495	0.002075921015755879	1.495	0.0012998069883647964	1.495	0.00027415645496688275	1.495	0.0012844997117868568	1.495	0.0011124163133679637	1.495	0.0004036259398250311	1.495	0.002238002439053125	1.495	0.00046980347907549556	1.495	-0.0014272988654194707	1.495	0.0005294327160912814	1.495	-0.0015886332167052062	1.495	0.0005670916549844664	1.495	0.0003089415508171148	1.495	0.0006048126043154799	1.495	0.0009226529074727832	1.495	-0.00033203798987403905	1.495	0.0005222507691893597	1.495	0.0	1.495	0.0014560006606045466	1.495	0.0
1.505	0.0			1.505	0.0021355760826810427			1.505	0.0021240211139522277			1.505	0.006205636133200966			1.505	0.008294665060093855			1.505	0.004287281739127695			1.505	0.0026771575402724504			1.505	0.002436144486120948			1.505	0.001906127766836651			1.505	0.0022936918226019987			1.505	0.006002111393363263			1.505	0.0008510475044637949			1.505	0.00047010233799354105			1.505	0.004018716031788755			1.505	0.0008190960986488804			1.505	-0.0005588394176501286			1.505	0.0004129600745440882		
1.515	0.0			1.515	0.0038436497470752543			1.515	0.0030459244082479144			1.515	0.0014962707509279813			1.515	0.0017462931042537251			1.515	0.00037244537456657844			1.515	0.0003141100113952375			1.515	0.004925996725900393			1.515	0.0018664172197066667			1.515	0.0020173778613735796			1.515	0.005784087205766502			1.515	0.0017805377457221772			1.515	-0.000505957975259077			1.515	-0.0016977142570027753			1.515	-0.0009474183125324386			1.515	-0.001686833440330537			1.515	-0.002707879618430805		
1.525	0.0			1.525	0.003300170902991571			1.525	0.00369387786491379			1.525	0.004061657151251527			1.525	0.004970550394268018			1.525	0.0026946392348456737			1.525	0.0025418912943293765			1.525	0.005427224568323982			1.525	0.001385744898870969			1.525	-0.0018272250924095924			1.525	0.0007614033625837613			1.525	0.001633381397565283			1.525	-0.0018557274043108562			1.525	-0.005213690345028799			1.525	-0.0028578463116267195			1.525	-0.0010331311010993815			1.525	-0.0008122666758157786		
1.535	0.0			1.535	0.0016627735553854084			1.535	0.001414046097753344			1.535	0.0017057791940453594			1.535	0.003960637140768771			1.535	0.0048385144462183205			1.535	0.00527073138403749			1.535	0.00612169515639277			1.535	0.0030382951577492046			1.535	-0.0024908861644088146			1.535	-0.00154331107702138			1.535	0.0001552662796251163			1.535	-0.001449791217376367			1.535	-0.0024944043953455185			1.535	-0.0033118582850186072			1.535	-0.002499995155044784			1.535	-4.129453544092489e-05		
1.545	0.0			1.545	0.0029370860885095814			1.545	0.0030296803314054156			1.545	0.0005345140697287993			1.545	-0.0006745096430800896			1.545	0.0012687251625075233			1.545	-0.00034779287591174074			1.545	0.0016888354880473131			1.545	0.004853602881618767			1.545	0.0009148151884371049			1.545	-0.0009021799609876585			1.545	-0.0005735624161247407			1.545	0.0006476652783271679			1.545	0.0017856295706758006			1.545	0.0004970313928211588			1.545	-0.0007915173428391155			1.545	0.0002323914981119402		
1.555	0.0			1.555	0.003873130454053659			1.555	0.0029636608494469844			1.555	-0.0003822951650253944			1.555	-0.0014106070718668505			1.555	-0.003130178672428339			1.555	-0.005686073098213151			1.555	-0.002585136166127623			1.555	-0.0015166755591095515			1.555	-0.0007976393234891129			1.555	-0.002151595827007559			1.555	-0.0033149973330976394			1.555	-0.0020480673942074815			1.555	-0.0007117668147768497			1.555	0.0010403785797281294			1.555	-0.0027716547964183225			1.555	-0.0029353468795464688		
1.565	0.0			1.565	0.006546680262401826			1.565	0.005004201429626492			1.565	0.0040473612291455335			1.565	0.006117281838185987			1.565	0.00269295902268696			1.565	-0.002356264869584386			1.565	-0.00016392696999350964			1.565	0.0005429667633840355			1.565	-0.00183785846105714			1.565	-0.005862561364724617			1.565	-0.006365186463643931			1.565	-0.0028656504741515418			1.565	-0.001628658531440874			1.565	-0.00034899763257542507			1.565	-0.0030839964562168498			1.565	-0.003497636872869212		
1.575	0.0			1.575	0.006890749469371454			1.575	0.001990508653893359			1.575	0.0025815985207100936			1.575	0.006880671415336785			1.575	0.0034585121979809207			1.575	0.0018686691798033871			1.575	0.001466512831928267			1.575	0.003937999614047067			1.575	0.0027713238867544325			1.575	-0.006293054877856998			1.575	-0.005848480720410957			1.575	-0.00023383394914482613			1.575	0.0007862441845880827			1.575	-0.0006136815046111186			1.575	-0.0008992773590810936			1.575	-0.0024567206333055026		
1.585	0.0			1.585	0.004691022223309397			1.585	0.0037060866973737017			1.585	0.004527015586452846			1.585	0.002825633591618485			1.585	0.0012236840950952902			1.585	0.0017712932985113486			1.585	-0.0020561706646851164			1.585	3.654043160066115e-05			1.585	0.0034715046998359425			1.585	-0.001250277261636437			1.585	0.001530744053847283			1.585	0.005155120853329458			1.585	-0.00038301263684878086			1.585	-0.0012613129624554286			1.585	0.003631835858390058			1.585	0.0005869244667031964		
1.595	0.0			1.595	0.004026773679582736			1.595	0.006699871543462005			1.595	0.008366061305058577			1.595	0.005739843713543082			1.595	0.004980917621857632			1.595	0.0008353434800222473			1.595	-0.005053814219047433			1.595	0.0022597658885655917			1.595	0.005166784861812781			1.595	0.00013435269046374712			1.595	0.0033119926476265376			1.595	0.0043624097136769685			1.595	0.0006771082486353788			1.595	-0.001277175734891675			1.595	3.5291240040902277e-06			1.595	-0.0009201923203289461		
1.605	0.0			1.605	0.0037183661388272833			1.605	0.0047477395246793			1.605	0.005257923057013706			1.605	0.003786879680337335			1.605	0.0029681559593957626			1.605	0.001146373685586556			1.605	-0.000586537485812672			1.605	0.0024200672774706625			1.605	0.0025289094877261613			1.605	-0.00037136501015531693			1.605	-0.0009344893359175418			1.605	-0.002277875478630228			1.605	-0.003995433328681505			1.605	-0.006099113455525018			1.605	-0.0032257694954942627			1.605	-0.0021311706941205366		
1.615	0.0			1.615	0.004248391710477146			1.615	0.0022218491401717645			1.615	0.0009878167493003673			1.615	0.0029919365309356246			1.615	0.002030997451315042			1.615	0.0015915593552932007			1.615	0.002069078084442286			1.615	0.009281699056835091			1.615	0.008870305465337352			1.615	-0.0003567142268568315			1.615	0.0021987586252034475			1.615	0.0016930402631983568			1.615	3.6525977453168406e-05			1.615	-0.0013429088733822958			1.615	-0.0033096764505792463			1.615	-0.001410625762613172		
1.625	0.0			1.625	0.003286403200754691			1.625	0.0033803460742800337			1.625	0.003098142418390335			1.625	0.007899945255016035			1.625	0.008038465242630195			1.625	0.005377485515659626			1.625	0.005056830322471065			1.625	0.011988733036820267			1.625	0.009980523108588985			1.625	0.0013215202688999907			1.625	0.004252622653091178			1.625	0.002318690552261923			1.625	-0.0026127911617130684			1.625	-0.005356754396931711			1.625	-0.004943382140085638			1.625	0.000924812775667866		
1.635	0.0			1.635	0.0043806526375502345			1.635	0.003774393940690627			1.635	0.007444377654614515			1.635	0.00825480840450086			1.635	0.005343765465619449			1.635	0.004258006378026292			1.635	0.0018396152276198			1.635	-6.785735059736663e-05			1.635	0.002224406245874904			1.635	0.004295551151349947			1.635	0.0009761784091858464			1.635	0.0006843911579924843			1.635	-0.0018243184142599331			1.635	-0.005026100926374344			1.635	-0.0017224969890061782			1.635	0.002880299133068385		
1.645	0.0			1.645	0.005327816564244607			1.645	0.0035658712790050838			1.645	0.009535681197297315			1.645	0.005329105219566841			1.645	0.0033640052637132884			1.645	0.004391958250514721			1.645	-0.0005486505262496861			1.645	-0.0010890720677988203			1.645	0.001269461721677497			1.645	0.001885575194982312			1.645	-0.002488441291574561			1.645	-0.0006227850260016385			1.645	0.00017045927596554079			1.645	-0.0013365933002211943			1.645	-0.0033667114398899804			1.645	-0.0029700670135786775		
1.655	0.0			1.655	-0.00015918244560970341			1.655	0.0019594511498906143			1.655	0.007165022235295437			1.655	0.00047863237183786274			1.655	-0.003449929848286837			1.655	0.002474399211277186			1.655	0.0024505337487331705			1.655	-0.0012801782896942283			1.655	-0.0015578024289532707			1.655	-0.0006633991998831549			1.655	-0.0008183787460843919			1.655	0.0002893309163503314			1.655	-0.0015172633676374405			1.655	-0.0017216912423472697			1.655	-0.0029598974056197678			1.655	-0.004606204873983687		
1.665	0.0			1.665	-0.0015289817915049406			1.665	0.0015170559872717175			1.665	0.005237984982042073			1.665	8.944118952902801e-05			1.665	-0.0053882774412823626			1.665	0.0038112137739212495			1.665	0.007044500342110347			1.665	-0.0003560846055328128			1.665	-7.204473977945855e-05			1.665	0.0009913798092520665			1.665	-0.0003949451606820395			1.665	0.0005821978537947196			1.665	-0.0004956333009725532			1.665	0.003823615829583753			1.665	0.0029429098258361396			1.665	-0.0015592393720652385		
1.675	0.0			1.675	0.0022326066090276294			1.675	0.005620234695332345			1.675	0.008283216957195295			1.675	0.002690415589567006			1.675	-0.003820942019367386			1.675	0.004091645656127109			1.675	0.004316900408439979			1.675	-0.003402484288384451			1.675	-0.004606829482036112			1.675	-0.004417629960420003			1.675	-0.0017731817753399697			1.675	-0.0019304862851858688			1.675	0.002375328245187035			1.675	0.008430130968562807			1.675	0.0046937720282982			1.675	0.002814655402901027		
1.685	0.0			1.685	0.0019224508439360472			1.685	0.0015905910557795595			1.685	0.00222737545254921			1.685	0.0022776119628898487			1.685	-0.002183417471306178			1.685	-0.0002277363636096272			1.685	0.0020276213797958244			1.685	-0.001227735945004762			1.685	-0.006856261382863649			1.685	-0.013007771325555606			1.685	-0.005111062065403013			1.685	-0.001497195348715228			1.685	-0.0005495265002865652			1.685	-0.000749189519882306			1.685	-0.0034496937346740995			1.685	-0.003530296473089319		
1.695	0.0			1.695	0.00624110280562101			1.695	0.004822310056409389			1.695	0.00981013812074651			1.695	0.002385884127406254			1.695	-0.0030465200219217167			1.695	0.0037135396954247114			1.695	0.0027816826861679386			1.695	0.0050058543561376945			1.695	0.0034085033028021824			1.695	-0.0029960378818107			1.695	-0.0008210528454017544			1.695	-0.0017182124390934508			1.695	-0.001097119325102226			1.695	-0.001388062822456552			1.695	-0.0029317781999996222			1.695	-0.006655025671481475		
1.705	0.0			1.705	0.011656683593095732			1.705	0.011390469520861774			1.705	0.01232052943104324			1.705	0.0075439460331127835			1.705	0.009253078112820194			1.705	0.012628691855519765			1.705	-0.0033678120512469264			1.705	-0.0005679877100091035			1.705	0.006436176053284455			1.705	0.002973716935314495			1.705	0.0007867115085692823			1.705	-0.002121393113870409			1.705	-0.0008112223344716868			1.705	-0.0034804933991119005			1.705	-0.006829288278955135			1.705	-0.004203396022920573		
1.715	0.0			1.715	0.006442655177068839			1.715	0.010200584557595168			1.715	0.006061652995384256			1.715	0.003764692813064951			1.715	0.00662915784586926			1.715	0.009726059962049909			1.715	0.001192672820202078			1.715	0.0012971649162296013			1.715	0.005518364576700856			1.715	0.002243810536103991			1.715	0.0014668109605800624			1.715	0.001682305577677294			1.715	-0.0014746406389965145			1.715	-0.006521674839794598			1.715	-0.00488991202752114			1.715	-0.0019438340051526144		
1.725	0.0			1.725	-0.000783474406354699			1.725	0.0055366082944735525			1.725	0.009369641227641117			1.725	0.005349089868394952			1.725	0.003453260438297687			1.725	0.005654720247788751			1.725	0.003822966203471855			1.725	0.0026666925128821526			1.725	0.0035875284693546615			1.725	0.003439174459777071			1.725	0.0028699669525833835			1.725	0.000517092177812429			1.725	-0.005060066801854057			1.725	-0.006783645369117325			1.725	-0.0005371977257536771			1.725	0.0007331407578761464		
1.735	0.0			1.735	0.00676372681759753			1.735	0.008435020474272817			1.735	0.013797069661143678			1.735	0.010985859180600707			1.735	0.005722766595188335			1.735	0.004960235571364917			1.735	0.009820987666820206			1.735	0.0056519259303494645			1.735	0.0009403463613134984			1.735	0.0068483141158432684			1.735	0.006080466449831131			1.735	0.0015625276108902227			1.735	-0.004397753986869442			1.735	-0.007103656633933887			1.735	-0.0033344878161063185			1.735	-0.0011710407346265082		
1.745	0.0			1.745	0.037472522077995334			1.745	0.01425681139704482			1.745	0.009802661300025604			1.745	0.018880907365099703			1.745	0.013223475402903698			1.745	0.006490097686678352			1.745	0.00967251412832998			1.745	0.007465930231711062			1.745	0.005168307426812447			1.745	0.002392118824484059			1.745	0.002306391341134872			1.745	0.00565121803887897			1.745	0.00028044372949950243			1.745	-0.005065383157267632			1.745	-0.006866829116986377			1.745	-0.005625425325428113		
1.755	0.0			1.755	0.07065477148090446			1.755	0.023093286985929804			1.755	0.009862166104828938			1.755	0.017354075227404012			1.755	0.010394723683823315			1.755	0.00609125425425119			1.755	0.008209704120350105			1.755	0.011033711534134646			1.755	0.009091206749196633			1.755	-0.0036441044476388986			1.755	0.0008271703815616327			1.755	0.008331773954436916			1.755	0.0072441134527149904			1.755	-0.0016685280807787791			1.755	-0.011640201591677442			1.755	-0.010436818481018809		
1.765	0.0			1.765	0.02765851255552231			1.765	0.012823198456424826			1.765	0.009267411700475833			1.765	0.005940462188407167			1.765	0.002460123233838961			1.765	0.006541074995740315			1.765	0.012449017932218406			1.765	0.01234811414407835			1.765	0.004503419715499564			1.765	-0.00801871425180375			1.765	-0.0071541831426410645			1.765	0.003198247514522356			1.765	0.010105697368371002			1.765	0.004836867523985817			1.765	-0.0026154209604147254			1.765	-0.005637018879409815		
1.775	0.0			1.775	0.00827587504108592			1.775	0.011726699774786456			1.775	0.0074150259919900634			1.775	0.0021248792695788467			1.775	0.005672495691322107			1.775	0.006386173573570284			1.775	0.011818641381580834			1.775	0.020073253580346038			1.775	0.013958221618850283			1.775	-0.002216540960474321			1.775	-0.0026577207151378913			1.775	0.003567151321688038			1.775	0.0007857723752105391			1.775	0.0005383966995527098			1.775	0.0021692782375437205			1.775	0.0035772767410311426		
1.785	0.0			1.785	0.008658469105041219			1.785	0.01454026228084372			1.785	0.013493695052519508			1.785	0.0066889851004603325			1.785	0.006726673270521258			1.785	0.004852157912115955			1.785	0.0013550781545405908			1.785	0.016996588764564564			1.785	0.019506953433299237			1.785	0.004778793455190004			1.785	0.0038464657211739984			1.785	0.0018388667834300263			1.785	-0.003946721795914011			1.785	-0.007231528477999161			1.785	-0.0024248457769640726			1.785	0.0015917210658775546		
1.795	0.0			1.795	0.0024264964080900875			1.795	0.015854970168688542			1.795	0.018065991047947715			1.795	0.00589738718288129			1.795	0.00048428410427217485			1.795	0.0008624442280153694			1.795	-0.0007956159992510991			1.795	0.008556193145492207			1.795	0.009681504964492643			1.795	0.0024476901611112218			1.795	0.002920338244439564			1.795	-0.0006696461290460554			1.795	-0.00012147946518287615			1.795	-0.00014375687294248973			1.795	-0.0025988825376042062			1.795	0.0023206874235672374		
1.805	0.0			1.805	0.001986267981332478			1.805	0.007784134325365823			1.805	0.015602345683434323			1.805	0.01006635546037058			1.805	0.0025888615511746485			1.805	0.005674395853990803			1.805	0.006920457806866958			1.805	0.009105441891659766			1.805	0.005230471998832853			1.805	0.0028480702630326953			1.805	0.004105424639504461			1.805	0.008198934068263919			1.805	0.011942707385185528			1.805	0.0007886012902445893			1.805	-0.0062037238035222205			1.805	-0.0003165480196606727		
1.815	0.0			1.815	0.0007737803562686249			1.815	0.006176619999152885			1.815	0.015455705180533593			1.815	0.011300614642251676			1.815	0.005612033884956916			1.815	0.00793585513533846			1.815	0.0032631869975545346			1.815	0.00242089313756389			1.815	0.0004437680007324311			1.815	0.0069831024568802105			1.815	0.004477544389235675			1.815	0.006740770569267274			1.815	0.0067907976464155265			1.815	-0.0032889203937079402			1.815	-0.00576760176198492			1.815	-0.004839136715298163		
1.825	0.0			1.825	-0.006207368572029123			1.825	0.004693837732884565			1.825	0.01257233588137868			1.825	0.008888097931863547			1.825	0.0017005018356020154			1.825	0.003225187406747083			1.825	0.0022040716549416154			1.825	0.005985457292755998			1.825	0.0052659241389006635			1.825	0.006837333774516879			1.825	0.004025020928934396			1.825	0.00041885676110122236			1.825	0.0008959660115384407			1.825	0.0010702501352515994			1.825	-0.002287230773685785			1.825	-0.008887786521143264		
1.835	0.0			1.835	-0.0043157811497500425			1.835	0.004740761469942092			1.835	0.011882699582567487			1.835	0.009366957674462583			1.835	-0.0006703408234287382			1.835	0.0029244345436349787			1.835	0.008045667349816845			1.835	0.008206299830439877			1.835	0.005877462310068285			1.835	0.007545622605745626			1.835	0.010617261908868922			1.835	0.004532125206886165			1.835	0.008322622113813202			1.835	0.004618809034154115			1.835	-0.0004229892469292363			1.835	-0.005887132321277049		
1.845	0.0			1.845	3.90485958986715e-05			1.845	0.0074706059330567395			1.845	0.011788549348523952			1.845	0.01016151351581587			1.845	0.004878440226267347			1.845	0.004081077790690115			1.845	0.012070527519336167			1.845	0.00997170147154401			1.845	0.003902251737432806			1.845	-0.0029863145430687			1.845	0.0017610200284107998			1.845	0.008098537186298363			1.845	0.010913367275874287			1.845	0.0017591912306277283			1.845	-0.006130645137184451			1.845	-0.004221135971809532		
1.855	0.0			1.855	-0.0032204230391248757			1.855	0.005270723671430773			1.855	0.007556086072219707			1.855	0.008479380367151925			1.855	0.006287210668884677			1.855	0.009974745985514132			1.855	0.009221183403343878			1.855	0.0030985248090503745			1.855	-0.00012203145961275223			1.855	-0.013040724721648836			1.855	-0.003592167437973054			1.855	0.009557927858699411			1.855	0.0006475689680957714			1.855	-0.012230539585721787			1.855	-0.0079809931352854			1.855	-0.0049822817211167495		
1.865	0.0			1.865	0.006360546839581072			1.865	0.00588326018134344			1.865	0.009345017885082067			1.865	0.007947919165394406			1.865	0.003788612878834016			1.865	0.009329691299918936			1.865	0.006949696574187427			1.865	0.005829512156661772			1.865	0.005134895920499074			1.865	-0.0013229572387661002			1.865	-0.0014398381971265852			1.865	0.0015505255354553939			1.865	0.008143245645715414			1.865	-0.008019233276267608			1.865	-0.0034681682754324305			1.865	0.003939170333909108		
1.875	0.0			1.875	0.014779445218244246			1.875	0.013711176596893072			1.875	0.00748840019423884			1.875	-0.004434662183384076			1.875	-0.0005078700050524451			1.875	0.00772963608687905			1.875	0.011453589085482371			1.875	0.004000300674542089			1.875	-0.008057984940750445			1.875	-0.005553750301473346			1.875	0.0002765580728343796			1.875	-1.7309107619323236e-05			1.875	0.006968727067450018			1.875	-0.003282602277818055			1.875	-0.011055852488297798			1.875	-0.006217076952502547		
1.885	0.0			1.885	0.008248812215508676			1.885	0.012771882971051056			1.885	0.004377321512239595			1.885	-0.00683179455580296			1.885	-0.0017816318658609505			1.885	0.004561794787203221			1.885	0.0036411346436651666			1.885	-0.006296067607446776			1.885	-0.013827372477699412			1.885	-0.00992826308288372			1.885	-0.0027324700478657295			1.885	-0.0014884419847690448			1.885	0.003073998202961857			1.885	-0.0030231228372281315			1.885	-0.009164761677034347			1.885	-0.0065949251437472795		
1.895	0.0			1.895	0.002198089343610695			1.895	0.0076965014387202595			1.895	0.004694163210027453			1.895	0.0016017307757465321			1.895	0.0011398795878935857			1.895	-0.0004223627967261512			1.895	-0.007792583594221997			1.895	-0.005991554903875914			1.895	-0.0012021725974541717			1.895	-0.0047148231647676925			1.895	-0.004019434292592279			1.895	-0.00036738287650522455			1.895	0.0022191922844414817			1.895	-0.0018857230482442352			1.895	-0.002497387549305972			1.895	-0.0033819391198368323		
1.905	0.0			1.905	0.005031658473491938			1.905	0.011854451483290673			1.905	0.012984270651683689			1.905	0.013242427411833622			1.905	0.011442328553060455			1.905	0.0012257059650201325			1.905	-0.002827583209115884			1.905	0.004762862477993759			1.905	0.004754283464124627			1.905	-0.0022154064825111756			1.905	-0.002606510435589985			1.905	0.0017816040461057095			1.905	0.0022576960669183138			1.905	0.00018063660210588666			1.905	0.004901597163321974			1.905	0.0010687752777733385		
1.915	0.0			1.915	0.01559363166507208			1.915	0.008298555238725051			1.915	0.008298960030500919			1.915	0.016759512937928548			1.915	0.01645729539806512			1.915	-0.001025167555729059			1.915	0.002539768847660727			1.915	0.008144896280605366			1.915	0.0033233161923738753			1.915	0.0020441175097807777			1.915	-0.0003756297667513863			1.915	-0.004121290315978977			1.915	-0.0016726320012307328			1.915	-0.0036887298242858925			1.915	-0.002144781128603757			1.915	0.00035659321911584227		
1.925	0.0			1.925	0.01697053815946013			1.925	0.007172303675075619			1.925	0.005267439866500945			1.925	0.018158369141712278			1.925	0.023833969104837358			1.925	0.004328660808673007			1.925	-0.004265472634675017			1.925	0.0006593049574011867			1.925	0.0029052890522473732			1.925	0.0045028637946323774			1.925	-0.003185889220779537			1.925	-0.004871724031026922			1.925	-0.004917475236286778			1.925	-0.007871624475313761			1.925	-0.006165135358884207			1.925	-0.0033442639067227903		
1.935	0.0			1.935	0.007073811827131181			1.935	0.017463645647876145			1.935	0.010331772414280549			1.935	0.024451867101363215			1.935	0.033268259118429684			1.935	0.016840553906318216			1.935	-0.0012249875514033029			1.935	-0.007227091880673499			1.935	-0.005705206821014844			1.935	2.9065972576067534e-05			1.935	-0.005025066272159342			1.935	-0.007309532899281776			1.935	-0.006004464200209852			1.935	0.0003822141368704605			1.935	0.0013398489060480188			1.935	0.0013626752940461468		
1.945	0.0			1.945	0.0			1.945	0.005761664469301431			1.945	0.005037345984518469			1.945	0.0215510900456281			1.945	0.02385301702174784			1.945	0.022258321879972315			1.945	0.020484985542813406			1.945	-0.004297354429477836			1.945	-0.01309355147349352			1.945	-0.0011919131389303934			1.945	0.002476141898561133			1.945	0.0008412507208491202			1.945	0.001873241116456404			1.945	0.005057728043754348			1.945	-0.0035072779616464795			1.945	-0.0066387379624018375		
