E- (meV)	D1_Butanol_250K_0.098A-1	E+ (meV)	D1_Butanol_250K_0.098A-1	E- (meV)	D1_Butanol_250K_0.196A-1	E+ (meV)	D1_Butanol_250K_0.196A-1	E- (meV)	D1_Butanol_250K_0.294A-1	E+ (meV)	D1_Butanol_250K_0.294A-1	E- (meV)	D1_Butanol_250K_0.399A-1	E+ (meV)	D1_Butanol_250K_0.399A-1	E- (meV)	D1_Butanol_250K_0.497A-1	E+ (meV)	D1_Butanol_250K_0.497A-1	E- (meV)	D1_Butanol_250K_0.595A-1	E+ (meV)	D1_Butanol_250K_0.595A-1	E- (meV)	D1_Butanol_250K_0.693A-1	E+ (meV)	D1_Butanol_250K_0.693A-1	E- (meV)	D1_Butanol_250K_0.798A-1	E+ (meV)	D1_Butanol_250K_0.798A-1	E- (meV)	D1_Butanol_250K_0.896A-1	E+ (meV)	D1_Butanol_250K_0.896A-1	E- (meV)	D1_Butanol_250K_0.994A-1	E+ (meV)	D1_Butanol_250K_0.994A-1	E- (meV)	D1_Butanol_250K_1.099A-1	E+ (meV)	D1_Butanol_250K_1.099A-1	E- (meV)	D1_Butanol_250K_1.197A-1	E+ (meV)	D1_Butanol_250K_1.197A-1	E- (meV)	D1_Butanol_250K_1.295A-1	E+ (meV)	D1_Butanol_250K_1.295A-1	E- (meV)	D1_Butanol_250K_1.4A-1	E+ (meV)	D1_Butanol_250K_1.4A-1	E- (meV)	D1_Butanol_250K_1.498A-1	E+ (meV)	D1_Butanol_250K_1.498A-1	E- (meV)	D1_Butanol_250K_1.596A-1	E+ (meV)	D1_Butanol_250K_1.596A-1	E- (meV)	D1_Butanol_250K_1.694A-1	E+ (meV)	D1_Butanol_250K_1.694A-1
0.205	7.816268316379001e-05	0.205	7.687052538639064e-05	0.205	0.00012317696348156687	0.205	0.000128671438135399	0.205	0.00017648510287058568	0.205	0.0001866308592155393	0.205	0.00025648515876865017	0.205	0.0002641580263665953	0.205	0.0003211782807875864	0.205	0.0003461129881446335	0.205	0.000370901786171238	0.205	0.0004153236846994385	0.205	0.00045071050539581336	0.205	0.0004598307266461038	0.205	0.000536460573759501	0.205	0.0005293151479057081	0.205	0.0005555311630841839	0.205	0.0005641198391746492	0.205	0.0005921044022741889	0.205	0.0006014535086944538	0.205	0.0006439064787418979	0.205	0.0006647106929198733	0.205	0.0006369889220849841	0.205	0.0006614081448510987	0.205	0.0006357183504541224	0.205	0.0006591975203329911	0.205	0.0006637460192190645	0.205	0.0006682334108598996	0.205	0.0006714235158821437	0.205	0.0006565108528500151	0.205	0.0006223127684481277	0.205	0.0006149731288967164	0.205	0.0005939156426841407	0.205	0.0005719328943355519
0.215	7.24181261088513e-05	0.215	7.837792012921319e-05	0.215	0.00012026561401123511	0.215	0.00012861725692120044	0.215	0.0001696904777742665	0.215	0.00018358790134972067	0.215	0.0002407615639701597	0.215	0.0002572345138424009	0.215	0.00032680291128058865	0.215	0.00032416913346946	0.215	0.00038751266099512464	0.215	0.00038812882565210545	0.215	0.00044106025463444705	0.215	0.00046612084128795243	0.215	0.0005044483293221161	0.215	0.0005463371892097339	0.215	0.0005348110816057757	0.215	0.0005796304208443643	0.215	0.0005778060748509536	0.215	0.000608518663435882	0.215	0.0006316561616637122	0.215	0.0006313828027396869	0.215	0.0006462010417531033	0.215	0.0006337880765018963	0.215	0.0006524935299546877	0.215	0.0006557818249112052	0.215	0.0006679647953877273	0.215	0.0006846544690995958	0.215	0.0006677284725959803	0.215	0.0006746059778050733	0.215	0.0006346180739869418	0.215	0.0006209131545607308	0.215	0.0006088242290103917	0.215	0.0005951321138721452
0.225	7.414070263926182e-05	0.225	7.851515907035733e-05	0.225	0.00011936229294136664	0.225	0.00012714783643007064	0.225	0.00016970151628015444	0.225	0.00018132870467920653	0.225	0.00025023167413897176	0.225	0.00026071405300189947	0.225	0.00032746947488434684	0.225	0.0003538693465565062	0.225	0.00039474312932666746	0.225	0.0004136108089927349	0.225	0.0004639512332250428	0.225	0.0004570256148641372	0.225	0.0005244782272029814	0.225	0.0005146160843622971	0.225	0.0005364741226363509	0.225	0.00055715613134538	0.225	0.0005805459276351638	0.225	0.0005931909751030136	0.225	0.0006448791529384003	0.225	0.0006437572612889969	0.225	0.00065349099868394	0.225	0.0006551682951455809	0.225	0.0006553479382299908	0.225	0.0006709368033152482	0.225	0.0006796827516771725	0.225	0.0006831573155460978	0.225	0.000665081203950055	0.225	0.000647807917186028	0.225	0.0006232093610777356	0.225	0.0006062862462221824	0.225	0.0006021167706745469	0.225	0.0005927797078644752
0.235	9.173518563581479e-05	0.235	7.569467811456707e-05	0.235	0.00011466209067290965	0.235	0.00012133186590658077	0.235	0.00016693142337906414	0.235	0.00018304125106618368	0.235	0.0002449024720012658	0.235	0.0002609271276894502	0.235	0.0003302076631242123	0.235	0.0003428003789204745	0.235	0.00039243261618620526	0.235	0.000407476351701748	0.235	0.00044343221362737296	0.235	0.0004590269465751018	0.235	0.0005093860880021712	0.235	0.0005201821415379175	0.235	0.0005276206579405983	0.235	0.0005521554394226733	0.235	0.0005736171194122656	0.235	0.0006031334392587562	0.235	0.000626050122200067	0.235	0.0006446602126760747	0.235	0.0006301091402249095	0.235	0.000633620716689642	0.235	0.000656716726971798	0.235	0.0006380515116209055	0.235	0.0006866735204420711	0.235	0.0006718891516805853	0.235	0.0006727253837998276	0.235	0.0006695271971518424	0.235	0.0006258192612427966	0.235	0.0006282526382152267	0.235	0.0006078637918646516	0.235	0.0006399124454920361
0.245	7.453981892412536e-05	0.245	8.08438717204913e-05	0.245	0.00011789831470418903	0.245	0.000129569811225654	0.245	0.0001709126723977163	0.245	0.000188439246605611	0.245	0.0002510829514931651	0.245	0.0002677338665658677	0.245	0.00032168468212898766	0.245	0.0003255840854128935	0.245	0.00036821125495631096	0.245	0.00037754352400580103	0.245	0.00044047301915891814	0.245	0.000451705825649133	0.245	0.0005287278773133826	0.245	0.0005352076890389834	0.245	0.0005499669647879791	0.245	0.000567130588184748	0.245	0.0005840371775157958	0.245	0.0006071994040611198	0.245	0.000644711045067147	0.245	0.0006668319196476772	0.245	0.0006454009291468497	0.245	0.0006562667402508929	0.245	0.0006580344313564051	0.245	0.0006469271785043744	0.245	0.000698999891735	0.245	0.0006720470115624315	0.245	0.000699635878620976	0.245	0.0006572792070054603	0.245	0.0006455123166805518	0.245	0.0006185212691376335	0.245	0.000606817724730978	0.245	0.0006165780434718497
0.255	7.509554752981952e-05	0.255	6.650031024629856e-05	0.255	0.00011544620909592348	0.255	0.00013523007561923032	0.255	0.00017426420922564092	0.255	0.00019305284820302052	0.255	0.00025416091315854695	0.255	0.0002486690849468384	0.255	0.00030469743283575697	0.255	0.00031820065568698413	0.255	0.00035734780797333645	0.255	0.00039662564898334634	0.255	0.0004353210568049826	0.255	0.00045523248297048405	0.255	0.0005196096872925157	0.255	0.0005160647057592023	0.255	0.0005443430306015989	0.255	0.0005540146084785133	0.255	0.0005646324519731153	0.255	0.0005947924554390354	0.255	0.000615715110204942	0.255	0.0006480206503791638	0.255	0.0006349571425676044	0.255	0.0006401134964811894	0.255	0.0006676992711193897	0.255	0.0006586226687893512	0.255	0.0006914301135199981	0.255	0.0006973488699278182	0.255	0.0006794786567939666	0.255	0.0006765329823170213	0.255	0.0006417689118001877	0.255	0.0006284061769884893	0.255	0.0006266303999472144	0.255	0.0006293303417731988
0.265	7.037111876085217e-05	0.265	7.850350093829607e-05	0.265	0.00011003149633005438	0.265	0.00012701430681858012	0.265	0.0001630072624272696	0.265	0.00017829543590452734	0.265	0.00023498851475198517	0.265	0.00025848732458885076	0.265	0.00030212225798694343	0.265	0.00032999530814631383	0.265	0.0003596943507826444	0.265	0.00039101769710543925	0.265	0.0004265901317521874	0.265	0.00043850456264657206	0.265	0.0004999112827151723	0.265	0.0004967224458455765	0.265	0.0005373359037057186	0.265	0.0005430954978144892	0.265	0.00058106730238423	0.265	0.0005856662206920303	0.265	0.0006378982904775102	0.265	0.0006437458373786212	0.265	0.000633457883498684	0.265	0.0006552680467464147	0.265	0.000651740539903624	0.265	0.0006632145304737362	0.265	0.000694989792815608	0.265	0.0006778016475333628	0.265	0.0007022064262242785	0.265	0.000681642383989294	0.265	0.0006671769809771272	0.265	0.0006454626465744224	0.265	0.0006325830222287751	0.265	0.0006033028824976661
0.275	7.420677619753062e-05	0.275	8.140997328292769e-05	0.275	0.00011399628291040228	0.275	0.00012202450616952025	0.275	0.00016756206079357014	0.275	0.0001689134215415902	0.275	0.00024315074220253495	0.275	0.0002387632455620903	0.275	0.00031479752285213123	0.275	0.0003147487828755779	0.275	0.00038744602334249266	0.275	0.00037271609160858035	0.275	0.00044518011811342105	0.275	0.0004114530117508842	0.275	0.000518157951154171	0.275	0.0004975195602735737	0.275	0.0005483830917161762	0.275	0.0005647661491373594	0.275	0.0005848276129172585	0.275	0.0005896708173287946	0.275	0.0006469729880506215	0.275	0.0006290719947811004	0.275	0.0006358580144750089	0.275	0.0006370653970838235	0.275	0.0006525022232716051	0.275	0.0006732468990323406	0.275	0.0006992182069817412	0.275	0.0006984663622297155	0.275	0.0007056232407742237	0.275	0.0006843364496846229	0.275	0.0006708455620156714	0.275	0.0006541360528489609	0.275	0.0006253887909981974	0.275	0.0006320486007233408
0.285	6.929542245157186e-05	0.285	8.34049160837373e-05	0.285	0.00011086271878200344	0.285	0.00012640357651874347	0.285	0.00016339249212183858	0.285	0.00017490991012605569	0.285	0.0002231867943626119	0.285	0.00024252299778643971	0.285	0.00029720558304843813	0.285	0.000316581797108446	0.285	0.0003737914731703479	0.285	0.0003694583496459575	0.285	0.0004430509160385588	0.285	0.0004130589731608155	0.285	0.0005098390635705659	0.285	0.0004958309609856963	0.285	0.0005501361969349039	0.285	0.0005319446170862666	0.285	0.000596361594208842	0.285	0.0005670219718628123	0.285	0.0006438253585379964	0.285	0.0006252488944632858	0.285	0.0006366419928832447	0.285	0.0006424448905372398	0.285	0.0006594430079201677	0.285	0.0006754248705225325	0.285	0.0006897453477206141	0.285	0.0006958247304508414	0.285	0.0007015391204525564	0.285	0.0006861677232919029	0.285	0.0006729981067678064	0.285	0.0006435720230530116	0.285	0.0006528579074306049	0.285	0.0006288862708237068
0.295	6.81306435150041e-05	0.295	8.701596130500158e-05	0.295	0.00011517003366253818	0.295	0.00012440519824562227	0.295	0.00016565814455662302	0.295	0.0001785869066692416	0.295	0.0002461378245554455	0.295	0.00024780847944604105	0.295	0.00032414726410996025	0.295	0.0003126404165203158	0.295	0.0003654050008381324	0.295	0.00036940318288426527	0.295	0.00042428144707229535	0.295	0.0004285684138730246	0.295	0.0004906782009680527	0.295	0.0004983223485424993	0.295	0.0005363579409744887	0.295	0.0005210865874202992	0.295	0.0005810197842521638	0.295	0.0005699348500122449	0.295	0.0006286920029617062	0.295	0.0006489346204421473	0.295	0.0006536283070786276	0.295	0.0006364715414619405	0.295	0.0006732932055831998	0.295	0.0006472426837687974	0.295	0.0006815316718730008	0.295	0.0006916517488768777	0.295	0.0006915720319464807	0.295	0.0006992740090416665	0.295	0.0006724572308229835	0.295	0.0006604876425753251	0.295	0.0006595624284335315	0.295	0.0006108617727244156
0.305	7.504518827519235e-05	0.305	9.046065850082002e-05	0.305	0.00011511608293385603	0.305	0.00011948685739408711	0.305	0.00016589440871496626	0.305	0.00016824101418039537	0.305	0.00023482797591273808	0.305	0.0002442309704577234	0.305	0.0003144049195705355	0.305	0.00030131750650456464	0.305	0.00035548187557043977	0.305	0.00036755654309708277	0.305	0.00040272778828965184	0.305	0.0004387118910230537	0.305	0.0005007327655977776	0.305	0.0005021686098469092	0.305	0.0005444825479659733	0.305	0.0005354857610322916	0.305	0.0005902883506174702	0.305	0.000581080441419074	0.305	0.0006549208488042926	0.305	0.000639782929960445	0.305	0.000645550054833343	0.305	0.0006431835405665881	0.305	0.0006673465574445481	0.305	0.0006661310375919389	0.305	0.0007005071634516897	0.305	0.0006988343123172512	0.305	0.0006965295032957608	0.305	0.0006733164836389455	0.305	0.0006632434755719909	0.305	0.0006357507773845893	0.305	0.0006490439455108481	0.305	0.0006340990522330341
0.315	6.947779272772953e-05	0.315	8.05636528634487e-05	0.315	0.0001161236246649615	0.315	0.00012612017093875438	0.315	0.00017608540114574963	0.315	0.00018432600789547283	0.315	0.00023527025609584897	0.315	0.00025581730057485914	0.315	0.0003029808878195878	0.315	0.00031723391853464287	0.315	0.00037136802894050766	0.315	0.0003637348376122704	0.315	0.0004273582047673936	0.315	0.0004338521659169605	0.315	0.0004999552518360243	0.315	0.0005152708414165046	0.315	0.0005392131569364624	0.315	0.0005465578297165058	0.315	0.00057747619527634	0.315	0.0005853325362483394	0.315	0.0006218056072120068	0.315	0.0006486771732510091	0.315	0.0006163963084069135	0.315	0.0006401497474936848	0.315	0.000648074716978059	0.315	0.0006476511460876946	0.315	0.0007022556234869026	0.315	0.000688021894873573	0.315	0.000700464863317894	0.315	0.0006799550413095586	0.315	0.0006619612060405783	0.315	0.0006473684186026925	0.315	0.0006625673806714314	0.315	0.000687009548072436
0.325	7.629060932278457e-05	0.325	7.820768636900806e-05	0.325	0.00011333258180147712	0.325	0.00012198780967282462	0.325	0.0001679290205724117	0.325	0.000176927221771146	0.325	0.00023144953284704372	0.325	0.00025462689802811285	0.325	0.00029703249554239854	0.325	0.0003213540262447234	0.325	0.00035097662885496145	0.325	0.00035877555631282435	0.325	0.00041107993918222305	0.325	0.000408456593371786	0.325	0.0004986650790331246	0.325	0.0004794533584282094	0.325	0.0005284438260199915	0.325	0.0005199295344848247	0.325	0.0005812108488238529	0.325	0.0005705565051875965	0.325	0.0006451234129149733	0.325	0.0006175662557407415	0.325	0.0006436526216911191	0.325	0.0006200686759222778	0.325	0.0006480076918085057	0.325	0.000652680102836922	0.325	0.0006831872987764736	0.325	0.000699280623022034	0.325	0.0006984825724453214	0.325	0.0006891345321732112	0.325	0.0006740378312930168	0.325	0.0006559633533758549	0.325	0.0006720513080815773	0.325	0.0006534609331943187
0.335	7.985318471173522e-05	0.335	7.895990168277554e-05	0.335	0.00011730922808316779	0.335	0.00011925542879652503	0.335	0.00015978218938034628	0.335	0.00017438305266018436	0.335	0.00023106131857914084	0.335	0.00024015558287811587	0.335	0.00030477751782037333	0.335	0.0002978411835555955	0.335	0.00035564286213641985	0.335	0.00035375166369257683	0.335	0.0004096104242984059	0.335	0.0004092525379156528	0.335	0.0004912099297051971	0.335	0.0004872807679220662	0.335	0.0005364754286348418	0.335	0.0005190894543959889	0.335	0.0005744838745492271	0.335	0.0005548681674200705	0.335	0.000630861428197624	0.335	0.0006204875195684231	0.335	0.0006438837519597417	0.335	0.0006396638627093616	0.335	0.0006624990283849089	0.335	0.0006627423686987467	0.335	0.0006896711285146358	0.335	0.0006994857157685934	0.335	0.0007028362301176236	0.335	0.0006985647083882147	0.335	0.0007025605211835296	0.335	0.0006598242295251257	0.335	0.0006931519538075723	0.335	0.000783845144404021
0.345	6.752475591076028e-05	0.345	8.213158136386219e-05	0.345	0.00010883989534723997	0.345	0.00012572304257217455	0.345	0.0001655399985097989	0.345	0.00017415223214966254	0.345	0.0002441125540582474	0.345	0.00023814769740095843	0.345	0.00031614031276844923	0.345	0.00030277002604147177	0.345	0.000358824762663144	0.345	0.0003639675644138242	0.345	0.00041985746554589994	0.345	0.0004226376854271025	0.345	0.000484170934856135	0.345	0.00048566440717643104	0.345	0.0005200032537875169	0.345	0.0005125356849435225	0.345	0.0005721029809624946	0.345	0.0005566057783096848	0.345	0.0006345942530592604	0.345	0.0006162576192963634	0.345	0.0006291423688274781	0.345	0.0006391411275731305	0.345	0.0006517461344284588	0.345	0.0006709734101880097	0.345	0.0007117726477004374	0.345	0.0007085702406894027	0.345	0.0007189944924874683	0.345	0.0007184223770772628	0.345	0.0006979578266331115	0.345	0.0006673300162857109	0.345	0.0006796597816951849	0.345	0.0006645151201748938
0.355	8.012815798385233e-05	0.355	7.705799719758235e-05	0.355	0.00011159794265486047	0.355	0.00011954640934898282	0.355	0.00015904429340996573	0.355	0.00017399033528790942	0.355	0.00023884413003773803	0.355	0.0002451026657618691	0.355	0.0003086314702389176	0.355	0.00030910381453270514	0.355	0.0003487613178967676	0.355	0.0003617938201324353	0.355	0.0004064221688380888	0.355	0.000415623155132832	0.355	0.0004844206747825032	0.355	0.0004872730601369845	0.355	0.0005289053476768803	0.355	0.0005349919132999173	0.355	0.0005832114746825476	0.355	0.0005651053289597157	0.355	0.0006410670217539449	0.355	0.0006229857270386428	0.355	0.0006411244388432435	0.355	0.0006231911041275417	0.355	0.0006744367901071967	0.355	0.000662300036281111	0.355	0.0007293327472120221	0.355	0.0007204525590028292	0.355	0.0007284088540478542	0.355	0.0007112003211479346	0.355	0.0006950077672822578	0.355	0.0006723173037921539	0.355	0.000669676391430806	0.355	0.0006476001711431737
0.365	8.285162152514238e-05	0.365	7.9224560295929e-05	0.365	0.00011085657863344453	0.365	0.00012381964664845196	0.365	0.000158916456147462	0.365	0.00018271186649057195	0.365	0.00023341382911066253	0.365	0.0002505505483572095	0.365	0.0002930090434715327	0.365	0.000288700867570249	0.365	0.000342564987986908	0.365	0.0003483193178262523	0.365	0.0003967707108897112	0.365	0.00041972370657966006	0.365	0.0004546127301208954	0.365	0.00047633695627123624	0.365	0.0005074292096080137	0.365	0.0005051803371714716	0.365	0.0005645975424069395	0.365	0.0005565954448962331	0.365	0.0006376884942924372	0.365	0.0006157916681674206	0.365	0.0006502550276622926	0.365	0.0006144563753279403	0.365	0.0006636858121524156	0.365	0.0006441019874993258	0.365	0.0007090241038404969	0.365	0.0007087713280611891	0.365	0.0007062649418788969	0.365	0.0007165878051175932	0.365	0.0006716036407387192	0.365	0.0006794318304537951	0.365	0.0006625477920437401	0.365	0.0006388241501891272
0.375	7.86844300268194e-05	0.375	9.000244439157295e-05	0.375	0.00011373932055328706	0.375	0.00011946547804892271	0.375	0.0001711448963907983	0.375	0.0001700076891865612	0.375	0.00025199339923829113	0.375	0.0002430288266987122	0.375	0.00032408686774040857	0.375	0.0003003816673321423	0.375	0.0003601336019914673	0.375	0.00034768201232436693	0.375	0.0004023432272831998	0.375	0.0004200715822680552	0.375	0.00048712159369798224	0.375	0.0005010808297555696	0.375	0.0005284370150533621	0.375	0.0005269279357891886	0.375	0.0005729745494206086	0.375	0.0005731977143027456	0.375	0.0006377698574798229	0.375	0.0006221780832388896	0.375	0.0006191631339923609	0.375	0.0006140625755136646	0.375	0.0006547602839077456	0.375	0.0006517994153769184	0.375	0.0007173600758246505	0.375	0.0007065262360089464	0.375	0.0007182095971460465	0.375	0.0007012514270465924	0.375	0.0006918965016716337	0.375	0.0006631676316092475	0.375	0.0006984444354930443	0.375	0.0006667672956904429
0.385	7.515028925650273e-05	0.385	0.00011292510777598629	0.385	0.00011376718948879074	0.385	0.00012503615030453827	0.385	0.00016308998377256783	0.385	0.0001871349435571858	0.385	0.00023213022629435648	0.385	0.00025398188870030586	0.385	0.00029671057655373054	0.385	0.0002868544799438959	0.385	0.0003438042744253901	0.385	0.0003448717433574932	0.385	0.00039617982615895156	0.385	0.00041221225591264293	0.385	0.0004750717118073314	0.385	0.00047810600942463914	0.385	0.0005218187242903719	0.385	0.0005172002209995749	0.385	0.0005585469822258365	0.385	0.0005425635763634126	0.385	0.0006094808439037846	0.385	0.0005950686878225952	0.385	0.0006271096826191843	0.385	0.0006078224252337789	0.385	0.0006590364612181538	0.385	0.0006624598369442553	0.385	0.000694175177976388	0.385	0.0007227062221758806	0.385	0.0007190946064818647	0.385	0.0007296562300408755	0.385	0.0007027063576375037	0.385	0.0006986399419388086	0.385	0.000695177846502296	0.385	0.000709518457051751
0.395	7.167256663172459e-05	0.395	8.083199960317242e-05	0.395	0.00011002396751117349	0.395	0.00011965441839295199	0.395	0.00015320271988675626	0.395	0.0001684601199468827	0.395	0.00021860217115302077	0.395	0.0002406290204822896	0.395	0.00029627055947683645	0.395	0.0002967302637600429	0.395	0.00035578580411450427	0.395	0.00034189504365411883	0.395	0.00041876227837741063	0.395	0.0004064156685597947	0.395	0.0004975101936434616	0.395	0.0004953439957605593	0.395	0.000523120037430875	0.395	0.0005176866636356206	0.395	0.0005643176224294317	0.395	0.0005411731482541133	0.395	0.000618190493076074	0.395	0.0006167306915069615	0.395	0.0006246141725115605	0.395	0.0006313023688821133	0.395	0.0006703879751133886	0.395	0.0006676488011284769	0.395	0.0007142433938114063	0.395	0.0007106617900431434	0.395	0.0007284510612687175	0.395	0.0007319114394233588	0.395	0.0007085812546528871	0.395	0.000706249762385097	0.395	0.000699262559508014	0.395	0.0007512033585490984
0.405	6.862559535180669e-05	0.405	8.129820904924128e-05	0.405	0.00010444495103804829	0.405	0.00012367213308187304	0.405	0.0001509795291698021	0.405	0.00017365562377705325	0.405	0.00022732392410999396	0.405	0.00023039270727446298	0.405	0.00030663552887110135	0.405	0.00027670364299956657	0.405	0.0003537197890311622	0.405	0.00035029399173722755	0.405	0.00039856716527559617	0.405	0.0004121558018529105	0.405	0.00048598807041526343	0.405	0.0004802247388887054	0.405	0.0005360645801415641	0.405	0.0005091119551604266	0.405	0.0005781444683432634	0.405	0.0005480403357457457	0.405	0.0006280623930158441	0.405	0.0006318643405263587	0.405	0.0006294395790086742	0.405	0.0006493348664792803	0.405	0.0006501569873423719	0.405	0.0006941228357256345	0.405	0.0007228676382884951	0.405	0.0007243071771158294	0.405	0.0007387678765693503	0.405	0.0007048590765573863	0.405	0.000697631152108195	0.405	0.0006882135151588392	0.405	0.0006908048405852932	0.405	0.0007077610795288026
0.415	6.746267348116558e-05	0.415	7.909597281937582e-05	0.415	0.00011131998000204034	0.415	0.00011962605811786078	0.415	0.00016426722566249954	0.415	0.00016493926769623618	0.415	0.000232970936142354	0.415	0.00022685615217150936	0.415	0.00028939809598672915	0.415	0.000284214083855699	0.415	0.00034709562309859525	0.415	0.00034365848867501375	0.415	0.0004097224685110145	0.415	0.00040332706498313545	0.415	0.00047519618313903757	0.415	0.0004898171005990938	0.415	0.0005109082295946622	0.415	0.0005484625198714043	0.415	0.000571811921714958	0.415	0.0005860921617625722	0.415	0.0006287615269723705	0.415	0.0006277401075600541	0.415	0.0006187464622709865	0.415	0.0006286631666316119	0.415	0.0006530139929881077	0.415	0.0006554978124976137	0.415	0.0007180355326387651	0.415	0.0007080702223458829	0.415	0.0007308186414583474	0.415	0.0007191709067648766	0.415	0.0007164406992726509	0.415	0.0006784184481446073	0.415	0.0007077149443040258	0.415	0.0006697273075357839
0.425	7.27515872537171e-05	0.425	9.288506976633021e-05	0.425	0.00011232393910984755	0.425	0.000123491637666011	0.425	0.00016451477812127894	0.425	0.00016831126899794185	0.425	0.00024077275252995612	0.425	0.00023298929927651258	0.425	0.00029188638834722714	0.425	0.0002953549451417535	0.425	0.00034524518852094977	0.425	0.00035761380892421326	0.425	0.0004182990936960959	0.425	0.00042892521582796496	0.425	0.0004996689324201176	0.425	0.0004938008543286939	0.425	0.0005416003655306294	0.425	0.0005245203412124652	0.425	0.0005804003357821149	0.425	0.0005771467246999078	0.425	0.0006439496909843819	0.425	0.0006148684159775466	0.425	0.0006710143429980333	0.425	0.0006310207402235234	0.425	0.0007023414899287283	0.425	0.0006681612669471751	0.425	0.0007336373410083437	0.425	0.0007050685914210748	0.425	0.000733693673540287	0.425	0.0007125678848209926	0.425	0.0007210125946828268	0.425	0.000681153087018882	0.425	0.0007062159162923847	0.425	0.0006906652840482377
0.435	7.077438040509105e-05	0.435	8.413926301746698e-05	0.435	0.00010766230940696953	0.435	0.00012677251072048016	0.435	0.00015624280069383004	0.435	0.00018342174710330234	0.435	0.00023265744707318603	0.435	0.0002466189790936503	0.435	0.0002934546698755385	0.435	0.000308386918094382	0.435	0.0003472723679117364	0.435	0.0003574036294351145	0.435	0.00041574758059180326	0.435	0.0004050638940018703	0.435	0.00047464292775093624	0.435	0.0004921414970450027	0.435	0.0005087055974162396	0.435	0.0005576044975355859	0.435	0.0005507749841172667	0.435	0.0005935559889075284	0.435	0.0006013451397815519	0.435	0.000636588006842706	0.435	0.0006542247158697465	0.435	0.0006422084691700634	0.435	0.0007012461561323642	0.435	0.0006609914890819361	0.435	0.0007362847545728102	0.435	0.0006964161013597274	0.435	0.0007280697795909791	0.435	0.0007279974477779179	0.435	0.0007071606818018103	0.435	0.0006921646454986984	0.435	0.0007023547291993351	0.435	0.0006688664161864124
0.445	6.491093271544978e-05	0.445	8.060519505427715e-05	0.445	0.00010816182987592744	0.445	0.00011894886154623209	0.445	0.00016494479074518863	0.445	0.000174488088892276	0.445	0.00023826130905283798	0.445	0.00023704992343133555	0.445	0.0002958402620988998	0.445	0.0003000549259750759	0.445	0.0003422110682996329	0.445	0.00034311351467335323	0.445	0.0003888211966952031	0.445	0.0003805579997065354	0.445	0.00045984940141386235	0.445	0.00046049587366390896	0.445	0.0005173909808568949	0.445	0.0005194571287330539	0.445	0.0005648062809107114	0.445	0.0005978612560307494	0.445	0.000627986684670453	0.445	0.0006585990367534412	0.445	0.0006576311643224361	0.445	0.0006397496242876808	0.445	0.0006921722416485102	0.445	0.0006557858833324234	0.445	0.0007343257318021419	0.445	0.0006834035995661598	0.445	0.0007558581725650174	0.445	0.0006880279613541343	0.445	0.0007285229881739005	0.445	0.0006727097629314688	0.445	0.0007297359910792391	0.445	0.0006890620200317231
0.455	6.901818280702403e-05	0.455	7.42450612559306e-05	0.455	0.00010698438610231756	0.455	0.00011707008898371096	0.455	0.0001687865896507904	0.455	0.00015639962485041074	0.455	0.00023690755284551615	0.455	0.00021585581417342625	0.455	0.0002899662238642752	0.455	0.0002748327193006137	0.455	0.0003392455752007375	0.455	0.0003267050569167656	0.455	0.0004006756136633916	0.455	0.0003837201796095224	0.455	0.0004705380412326604	0.455	0.00047239103860618597	0.455	0.0005288244582136595	0.455	0.0005231386997463742	0.455	0.0005848939783050787	0.455	0.000585875031319194	0.455	0.0006323406680567793	0.455	0.0006427325811256511	0.455	0.0006452598257926076	0.455	0.000627425688329026	0.455	0.0006775215094751798	0.455	0.0006592849562777365	0.455	0.0007369472210161899	0.455	0.0007251307261402029	0.455	0.0007350629257168191	0.455	0.0007347558032783398	0.455	0.0006997307124343115	0.455	0.0007081785097891322	0.455	0.0007109761331355385	0.455	0.0006782527924660568
