E (meV)	but_OD_2K_0.29A-1	err	E (meV)	but_OD_2K_0.44A-1	err	E (meV)	but_OD_2K_0.59A-1	err	E (meV)	but_OD_2K_0.71A-1	err	E (meV)	but_OD_2K_0.84A-1	err	E (meV)	but_OD_2K_0.95A-1	err	E (meV)	but_OD_2K_1.07A-1	err	E (meV)	but_OD_2K_1.18A-1	err	E (meV)	but_OD_2K_1.29A-1	err	E (meV)	but_OD_2K_1.39A-1	err	E (meV)	but_OD_2K_1.48A-1	err	E (meV)	but_OD_2K_1.57A-1	err	E (meV)	but_OD_2K_1.65A-1	err	E (meV)	but_OD_2K_1.72A-1	err	E (meV)	but_OD_2K_1.79A-1	err	E (meV)	but_OD_2K_1.84A-1	err	E (meV)	but_OD_2K_1.89A-1	err	E (meV)	but_OD_2K_1.93A-1	err
0.02478103	0.1756737	0.2867416	0.02478103	-0.2051067	0.1594211	0.02478103	0.0	0.0	0.02478103	0.02399882	0.08663353	0.02478103	-0.0004584282	0.008121379	0.02478103	-0.005893479	0.02663597	0.02478103	-0.0003694665	0.003643727	0.02478103	0.0	0.0	0.02478103	0.004223727	0.02905613	0.02478103	-0.0008726467	0.01065966	0.02478103	-0.001962321	0.01546524	0.02478103	0.0	0.0	0.02478103	0.1242861	0.1726983	0.02478103	0.03173566	0.07864848	0.02478103	0.008913418	0.05183773	0.02478103	0.0	0.0	0.02478103	0.0	0.0	0.02478103	0.0	0.0
0.02538103	0.1762828	0.2964117	0.02538103	-0.1040362	0.09201377	0.02538103	0.0	0.0	0.02538103	0.0	0.0	0.02538103	0.0	0.0	0.02538103	-0.0001757426	0.004601731	0.02538103	0.02612358	0.0727977	0.02538103	0.01468035	0.05276539	0.02538103	0.0	0.0	0.02538103	-0.005364275	0.02643217	0.02538103	0.0	0.0	0.02538103	0.0	0.0	0.02538103	-0.0260034	0.03169941	0.02538103	0.0	0.0	0.02538103	0.1929986	0.2012723	0.02538103	0.0	0.0	0.02538103	0.0	0.0	0.02538103	0.0	0.0
0.02598103	0.126051	0.2724962	0.02598103	0.4372015	0.3713944	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.1196615	0.1559047	0.02598103	0.1070122	0.1425835	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.2143312	0.2115599	0.02598103	0.0	0.0	0.02598103	0.0	0.0	0.02598103	0.0	0.0
0.02658103	-0.06551839	0.2274496	0.02658103	0.5670428	0.4303703	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	-0.01923248	0.0298061	0.02658103	-0.001574047	0.01393997	0.02658103	0.05465149	0.1094846	0.02658103	0.06822297	0.1139924	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	0.0	0.0	0.02658103	-0.004017694	0.0122439	0.02658103	0.02061125	0.07975031	0.02658103	0.0	0.0	0.02658103	0.0	0.0
0.02718103	-0.06865521	0.243082	0.02718103	0.1657146	0.3084758	0.02718103	0.0	0.0	0.02718103	0.0	0.0	0.02718103	-0.02562791	0.0343338	0.02718103	-0.004288639	0.02302301	0.02718103	0.1058899	0.1485901	0.02718103	-0.004791876	0.02256849	0.02718103	0.0	0.0	0.02718103	0.0	0.0	0.02718103	0.0	0.0	0.02718103	0.0	0.0	0.02718103	-0.005834079	0.01505414	0.02718103	0.1178586	0.1509332	0.02718103	-0.03116796	0.03400791	0.02718103	0.2716322	0.2899893	0.02718103	-0.01027345	0.06783383	0.02718103	0.0	0.0
0.02778103	-0.102218	0.1437373	0.02778103	0.1314279	0.2845905	0.02778103	-0.01948214	0.08614315	0.02778103	-0.004990458	0.03003766	0.02778103	-0.001214205	0.007467071	0.02778103	-0.0002425804	0.00547605	0.02778103	0.08707078	0.138526	0.02778103	-0.0003112201	0.005751534	0.02778103	0.0	0.0	0.02778103	0.0	0.0	0.02778103	0.0	0.0	0.02778103	0.0	0.0	0.02778103	-0.03303404	0.03583559	0.02778103	0.08451963	0.1324933	0.02778103	-0.001940765	0.008484786	0.02778103	0.00835417	0.0830426	0.02778103	-0.01054593	0.06871601	0.02778103	0.0	0.0
0.02838103	-0.02903071	0.226634	0.02838103	-0.1497688	0.1095366	0.02838103	-0.01608491	0.07898047	0.02838103	-0.003117713	0.02375071	0.02838103	0.0	0.0	0.02838103	0.02920756	0.08270996	0.02838103	-0.005382321	0.02513767	0.02838103	0.0	0.0	0.02838103	0.0	0.0	0.02838103	0.0	0.0	0.02838103	0.0	0.0	0.02838103	0.0	0.0	0.02838103	0.0	0.0	0.02838103	0.1243765	0.1546381	0.02838103	0.0	0.0	0.02838103	-0.007070834	0.03490719	0.02838103	0.0	0.0	0.02838103	-0.005270305	0.1099219
0.02898103	0.1249686	0.2869004	0.02898103	-0.04104985	0.05208631	0.02898103	-0.001283138	0.02232431	0.02898103	0.0	0.0	0.02898103	0.0	0.0	0.02898103	0.1259013	0.1721965	0.02898103	-5.074115e-05	0.002435916	0.02898103	0.0	0.0	0.02898103	0.0	0.0	0.02898103	-0.002750662	0.01898316	0.02898103	0.0	0.0	0.02898103	0.0	0.0	0.02898103	0.0	0.0	0.02898103	0.05120915	0.09893643	0.02898103	0.0	0.0	0.02898103	-0.006640081	0.0336822	0.02898103	0.0	0.0	0.02898103	-0.06024788	0.3717855
0.02958103	0.3876037	0.3918978	0.02958103	-0.09102698	0.07986363	0.02958103	0.8944254	0.7815655	0.02958103	0.0	0.0	0.02958103	0.0	0.0	0.02958103	0.0549791	0.1176617	0.02958103	0.0	0.0	0.02958103	0.0	0.0	0.02958103	0.0	0.0	0.02958103	0.09123451	0.1490486	0.02958103	0.0	0.0	0.02958103	0.0	0.0	0.02958103	-0.003877505	0.02140042	0.02958103	0.0	0.0	0.02958103	0.0	0.0	0.02958103	-0.002478658	0.02054947	0.02958103	0.0	0.0	0.02958103	-0.04030591	0.3041126
0.03018103	0.1760765	0.3302326	0.03018103	-0.149049	0.103555	0.03018103	0.4637012	0.562155	0.03018103	0.04888658	0.1229996	0.03018103	0.0	0.0	0.03018103	0.1051891	0.1538819	0.03018103	0.1442407	0.173752	0.03018103	0.0	0.0	0.03018103	0.0	0.0	0.03018103	0.1262124	0.1768407	0.03018103	0.0	0.0	0.03018103	0.0	0.0	0.03018103	-0.002068756	0.01563803	0.03018103	0.0	0.0	0.03018103	0.0	0.0	0.03018103	-0.001165941	0.01429804	0.03018103	0.0	0.0	0.03018103	0.0	0.0
0.03078103	0.087997	0.3065477	0.03078103	0.1932759	0.2656209	0.03078103	0.006580675	0.06686105	0.03078103	0.259819	0.283151	0.03078103	-0.006187174	0.03039475	0.03078103	0.1164228	0.1607892	0.03078103	0.0648743	0.1163666	0.03078103	0.03110859	0.07731256	0.03078103	0.0	0.0	0.03078103	0.003318395	0.03001997	0.03078103	0.0	0.0	0.03078103	0.01922599	0.06079021	0.03078103	-3.063681e-05	0.001904185	0.03078103	0.0	0.0	0.03078103	0.0130192	0.05265923	0.03078103	0.04329452	0.1385828	0.03078103	0.0	0.0	0.03078103	0.0	0.0
0.03138103	0.1423065	0.3006527	0.03138103	0.0277126	0.1795601	0.03138103	0.0	0.0	0.03138103	-0.002077468	0.01936346	0.03138103	-0.0002999089	0.006697935	0.03138103	0.0	0.0	0.03138103	0.0	0.0	0.03138103	0.155989	0.1731312	0.03138103	0.06919066	0.1186392	0.03138103	0.05410533	0.1125956	0.03138103	0.0	0.0	0.03138103	0.1238331	0.1543361	0.03138103	-0.001797911	0.01490734	0.03138103	0.0	0.0	0.03138103	0.1130332	0.1571313	0.03138103	0.4228759	0.3649146	0.03138103	0.0	0.0	0.03138103	0.0	0.0
0.03198103	0.05450207	0.2712631	0.03198103	-0.0175345	0.2337233	0.03198103	0.0	0.0	0.03198103	0.02769834	0.1054294	0.03198103	0.0	0.0	0.03198103	0.0	0.0	0.03198103	0.0	0.0	0.03198103	0.06658591	0.1130058	0.03198103	0.1267747	0.1605903	0.03198103	0.2072197	0.2209328	0.03198103	0.08293367	0.1338739	0.03198103	0.1438217	0.1661457	0.03198103	-0.00645392	0.02785189	0.03198103	-0.0006156227	0.008301975	0.03198103	0.08203783	0.1368001	0.03198103	0.3737589	0.3428269	0.03198103	0.0	0.0	0.03198103	0.0	0.0
0.03258103	0.005964639	0.2271525	0.03258103	-0.2007855	0.117592	0.03258103	0.0	0.0	0.03258103	0.2190913	0.2615776	0.03258103	0.0	0.0	0.03258103	0.0	0.0	0.03258103	0.0	0.0	0.03258103	0.1113757	0.1461639	0.03258103	0.007452595	0.03893172	0.03258103	0.1833859	0.2087357	0.03258103	0.1172085	0.1591872	0.03258103	0.08746862	0.1334776	0.03258103	-0.003317288	0.01969518	0.03258103	-0.003442698	0.0196454	0.03258103	-0.0004544809	0.007362167	0.03258103	0.08347485	0.1627861	0.03258103	0.0	0.0	0.03258103	0.0	0.0
0.03318103	0.1384276	0.2910468	0.03318103	0.0987748	0.2867237	0.03318103	-0.01645255	0.08057316	0.03318103	0.0561878	0.1318735	0.03318103	0.0	0.0	0.03318103	0.0	0.0	0.03318103	0.0	0.0	0.03318103	0.01888862	0.0602038	0.03318103	0.0	0.0	0.03318103	0.0259347	0.08335028	0.03318103	0.01602363	0.0588723	0.03318103	0.003113672	0.03856476	0.03318103	-0.0002258518	0.005122012	0.03318103	-0.003296682	0.01879569	0.03318103	0.0	0.0	0.03318103	0.0	0.0	0.03318103	0.0	0.0	0.03318103	0.0	0.0
0.03378103	-0.02256831	0.2154904	0.03378103	0.6320535	0.4564352	0.03378103	-0.0007730044	0.01746218	0.03378103	0.1701246	0.2293466	0.03378103	-0.00046554	0.008125764	0.03378103	0.05077374	0.1057258	0.03378103	0.0	0.0	0.03378103	0.0	0.0	0.03378103	0.0	0.0	0.03378103	0.03432966	0.09790473	0.03378103	-0.0009345186	0.01055533	0.03378103	-0.003762413	0.02016379	0.03378103	-0.01304543	0.02246868	0.03378103	-0.00284162	0.01730322	0.03378103	0.0	0.0	0.03378103	0.0	0.0	0.03378103	0.0	0.0	0.03378103	0.0	0.0
0.03438103	-0.1038703	0.1508138	0.03438103	0.03134472	0.1814778	0.03438103	0.0	0.0	0.03438103	0.1193984	0.2111936	0.03438103	-0.006355691	0.03016701	0.03438103	0.227761	0.2288085	0.03438103	0.0	0.0	0.03438103	-0.001576971	0.01315717	0.03438103	-0.007053435	0.01805837	0.03438103	0.183177	0.2073146	0.03438103	-0.004469388	0.02308378	0.03438103	0.0	0.0	0.03438103	-0.06126234	0.04869184	0.03438103	0.0	0.0	0.03438103	0.06942402	0.1223955	0.03438103	0.0	0.0	0.03438103	0.0	0.0	0.03438103	0.0	0.0
0.03498103	0.07599723	0.2613071	0.03498103	0.1068958	0.2163428	0.03498103	0.0	0.0	0.03498103	0.1483103	0.244864	0.03498103	-0.006888463	0.03148015	0.03498103	0.1110697	0.1758861	0.03498103	-0.003082271	0.01897661	0.03498103	-0.005358851	0.02046232	0.03498103	-0.02502994	0.03408616	0.03498103	0.01290939	0.05497118	0.03498103	-0.0003526294	0.006485117	0.03498103	-0.0003977088	0.006743434	0.03498103	-0.003088495	0.01093305	0.03498103	0.1345846	0.1613295	0.03498103	0.1254695	0.1655763	0.03498103	0.05922975	0.1366902	0.03498103	0.0	0.0	0.03498103	0.0	0.0
0.03558103	0.02415663	0.2527399	0.03558103	0.09357011	0.254509	0.03558103	0.0	0.0	0.03558103	0.1301935	0.2036683	0.03558103	0.0	0.0	0.03558103	0.01173378	0.06846007	0.03558103	-0.009641881	0.03349538	0.03558103	-0.02582402	0.03028649	0.03558103	-0.01606847	0.03450212	0.03558103	0.0	0.0	0.03558103	-0.009269035	0.01901372	0.03558103	0.1376277	0.1662998	0.03558103	-0.0002160584	0.005215634	0.03558103	0.2161483	0.2035202	0.03558103	0.009090931	0.04698245	0.03558103	0.2053115	0.2562796	0.03558103	0.0	0.0	0.03558103	0.0	0.0
0.03618103	-0.1604247	0.1419116	0.03618103	0.4802997	0.3823322	0.03618103	0.0	0.0	0.03618103	0.0	0.0	0.03618103	0.0	0.0	0.03618103	-0.003204735	0.02048124	0.03618103	-0.003708816	0.02071749	0.03618103	-0.006686284	0.01515896	0.03618103	-0.004668744	0.02328196	0.03618103	0.0	0.0	0.03618103	-0.02920043	0.0337546	0.03618103	0.05035569	0.1000273	0.03618103	-0.005525056	0.02639272	0.03618103	0.03344964	0.0797606	0.03618103	0.0	0.0	0.03618103	0.04104662	0.1245849	0.03618103	0.0	0.0	0.03618103	0.0	0.0
0.03678103	0.2277663	0.2985587	0.03678103	-0.2905071	0.1910406	0.03678103	0.08594354	0.2443751	0.03678103	0.03033349	0.09739581	0.03678103	-0.03262825	0.042778	0.03678103	-0.00279919	0.01914528	0.03678103	-0.0008895859	0.009995904	0.03678103	0.0	0.0	0.03678103	-5.941668e-05	0.002621248	0.03678103	0.0	0.0	0.03678103	-0.0005444484	0.004609101	0.03678103	0.0002379532	0.006783747	0.03678103	0.1964224	0.2066392	0.03678103	0.1348126	0.1613443	0.03678103	0.0	0.0	0.03678103	-0.008145404	0.03800332	0.03678103	0.0	0.0	0.03678103	0.0	0.0
0.03738103	0.1721347	0.2982828	0.03738103	0.1178116	0.3031827	0.03738103	0.4758738	0.5751094	0.03738103	0.1934065	0.2459755	0.03738103	-0.02039649	0.03576891	0.03738103	-0.0005744468	0.008611005	0.03738103	-0.004163365	0.021615	0.03738103	0.0	0.0	0.03738103	0.0	0.0	0.03738103	0.0	0.0	0.03738103	0.0	0.0	0.03738103	0.04851232	0.0971724	0.03738103	0.02041132	0.0672818	0.03738103	0.05833959	0.1061931	0.03738103	0.0	0.0	0.03738103	-0.000177404	0.005608764	0.03738103	0.0	0.0	0.03738103	0.0	0.0
0.03798103	0.3330123	0.3618414	0.03798103	0.0543114	0.2300493	0.03798103	0.1237923	0.3105554	0.03798103	0.2244793	0.2654877	0.03798103	0.0	0.0	0.03798103	-0.004724825	0.02460472	0.03798103	-0.0003715651	0.006460533	0.03798103	0.0	0.0	0.03798103	-0.002418092	0.01654623	0.03798103	-0.003953394	0.02301642	0.03798103	0.0	0.0	0.03798103	0.1168774	0.1516408	0.03798103	-0.00343619	0.02063843	0.03798103	0.0	0.0	0.03798103	0.0	0.0	0.03798103	0.0	0.0	0.03798103	0.0	0.0	0.03798103	0.0	0.0
0.03858103	0.3303727	0.3789962	0.03858103	0.02338216	0.2502757	0.03858103	-0.008397121	0.05733799	0.03858103	0.4036686	0.3581503	0.03858103	0.0	0.0	0.03858103	-0.005406938	0.02619387	0.03858103	0.0	0.0	0.03858103	0.0	0.0	0.03858103	-0.002893167	0.01809901	0.03858103	-0.007192813	0.03110354	0.03858103	-0.004563007	0.02364051	0.03858103	0.109713	0.1478359	0.03858103	-0.002227585	0.01661709	0.03858103	0.0	0.0	0.03858103	0.1086112	0.1510158	0.03858103	0.0	0.0	0.03858103	0.0	0.0	0.03858103	0.0	0.0
0.03918103	0.1914842	0.3126414	0.03918103	-0.09011044	0.1801752	0.03918103	-0.01283504	0.07158216	0.03918103	0.0837611	0.1724813	0.03918103	-0.004462708	0.02559573	0.03918103	-0.0007729234	0.009861859	0.03918103	0.0	0.0	0.03918103	-0.003627223	0.01981372	0.03918103	-0.0003261315	0.006076757	0.03918103	-0.001262531	0.01304769	0.03918103	-0.006781282	0.02884093	0.03918103	0.286008	0.2341346	0.03918103	0.0	0.0	0.03918103	0.0	0.0	0.03918103	0.09935078	0.1445756	0.03918103	0.0	0.0	0.03918103	-0.1215305	0.1315553	0.03918103	0.0	0.0
0.03978103	0.02966489	0.2204512	0.03978103	0.1368237	0.2706542	0.03978103	-0.007899563	0.05565865	0.03978103	-0.0002000488	0.006031294	0.03978103	-0.002217353	0.01804968	0.03978103	0.0	0.0	0.03978103	0.09024784	0.1362738	0.03978103	-0.001510753	0.01279255	0.03978103	-0.0001132616	0.003577468	0.03978103	0.2293943	0.2323431	0.03978103	-0.0001785091	0.004680181	0.03978103	0.003941828	0.04613049	0.03978103	0.0	0.0	0.03978103	0.0	0.0	0.03978103	-0.0004840397	0.02382201	0.03978103	0.07968433	0.1580578	0.03978103	-0.02089742	0.05459596	0.03978103	0.0	0.0
0.04038103	0.03455525	0.2621246	0.04038103	0.005761713	0.1960739	0.04038103	-0.01325742	0.07042038	0.04038103	0.0	0.0	0.04038103	0.0	0.0	0.04038103	0.0	0.0	0.04038103	0.2705542	0.2358899	0.04038103	0.0	0.0	0.04038103	-0.002320846	0.01619734	0.04038103	0.01067815	0.05441994	0.04038103	0.0	0.0	0.04038103	-0.0006064694	0.007947066	0.04038103	0.0	0.0	0.04038103	0.0	0.0	0.04038103	-0.02148266	0.02857987	0.04038103	0.2334296	0.2703003	0.04038103	0.0	0.0	0.04038103	0.0	0.0
0.04098103	0.04459341	0.266903	0.04098103	0.18523	0.2943905	0.04098103	-0.004575087	0.0340555	0.04098103	0.0	0.0	0.04098103	0.0	0.0	0.04098103	0.0	0.0	0.04098103	0.05058241	0.1022503	0.04098103	0.01954343	0.0623559	0.04098103	-0.00310329	0.01873096	0.04098103	0.1883215	0.2168113	0.04098103	0.0	0.0	0.04098103	0.0	0.0	0.04098103	0.006120115	0.03660557	0.04098103	0.0	0.0	0.04098103	0.09891353	0.1574168	0.04098103	0.0	0.0	0.04098103	0.0	0.0	0.04098103	0.0	0.0
0.04158103	-0.05639563	0.2359993	0.04158103	-0.05326979	0.1968321	0.04158103	-0.09152126	0.1064103	0.04158103	0.0	0.0	0.04158103	0.0	0.0	0.04158103	0.0	0.0	0.04158103	0.03472536	0.09196412	0.04158103	0.1377238	0.1651248	0.04158103	0.0	0.0	0.04158103	0.2467955	0.2444735	0.04158103	0.0	0.0	0.04158103	0.0	0.0	0.04158103	0.1598908	0.1865993	0.04158103	0.0	0.0	0.04158103	0.197523	0.2091975	0.04158103	0.0	0.0	0.04158103	0.0	0.0	0.04158103	0.0	0.0
0.04218103	-0.1167584	0.2277819	0.04218103	-0.06580571	0.08158174	0.04218103	-0.02998384	0.06090723	0.04218103	0.0	0.0	0.04218103	0.0	0.0	0.04218103	0.0	0.0	0.04218103	0.1583626	0.1823242	0.04218103	0.04077275	0.08981519	0.04218103	-0.03210705	0.03472743	0.04218103	0.03427548	0.090144	0.04218103	0.06826979	0.1223658	0.04218103	0.0	0.0	0.04218103	0.05177358	0.1061721	0.04218103	0.0	0.0	0.04218103	0.109608	0.1551787	0.04218103	0.0	0.0	0.04218103	0.0	0.0	0.04218103	0.0	0.0
0.04278103	-0.1411406	0.1384967	0.04278103	-0.1667009	0.1077577	0.04278103	0.0	0.0	0.04278103	0.0	0.0	0.04278103	0.0	0.0	0.04278103	-0.02355307	0.03067796	0.04278103	0.008752293	0.04259498	0.04278103	-0.03262717	0.03602258	0.04278103	0.01354103	0.0636374	0.04278103	0.0	0.0	0.04278103	0.1515835	0.1826571	0.04278103	0.1811024	0.1899916	0.04278103	-0.0002682873	0.005828767	0.04278103	0.0	0.0	0.04278103	0.004403543	0.03085105	0.04278103	0.0	0.0	0.04278103	0.0	0.0	0.04278103	0.0	0.0
0.04338103	0.0350412	0.2327355	0.04338103	-0.1918556	0.129924	0.04338103	0.0	0.0	0.04338103	0.0	0.0	0.04338103	0.0	0.0	0.04338103	-0.01770553	0.02850586	0.04338103	0.03013377	0.07879538	0.04338103	0.04652894	0.1068501	0.04338103	0.1895923	0.1958684	0.04338103	0.0	0.0	0.04338103	0.0	0.0	0.04338103	0.03262205	0.08028982	0.04338103	-0.003030898	0.01959096	0.04338103	0.0	0.0	0.04338103	-0.00109443	0.01148009	0.04338103	0.0	0.0	0.04338103	0.0	0.0	0.04338103	0.0	0.0
0.04398103	-0.05956606	0.1652147	0.04398103	0.07410276	0.2111814	0.04398103	0.0	0.0	0.04398103	0.0	0.0	0.04398103	0.0	0.0	0.04398103	-0.003780733	0.02139762	0.04398103	0.1208914	0.1582513	0.04398103	0.1292119	0.1611421	0.04398103	0.1705052	0.1857769	0.04398103	0.0	0.0	0.04398103	0.0	0.0	0.04398103	0.1088739	0.1460544	0.04398103	-0.002726405	0.01858044	0.04398103	0.0	0.0	0.04398103	-0.005176638	0.02510595	0.04398103	0.0	0.0	0.04398103	0.0	0.0	0.04398103	0.0	0.0
0.04458103	-0.1861062	0.1110879	0.04458103	0.05268094	0.2105958	0.04458103	-0.04401669	0.07313567	0.04458103	0.0	0.0	0.04458103	0.0	0.0	0.04458103	-0.001061808	0.01134698	0.04458103	0.05104809	0.1085471	0.04458103	0.01744301	0.05925171	0.04458103	0.02571574	0.07222842	0.04458103	0.0	0.0	0.04458103	0.0	0.0	0.04458103	0.07263535	0.1193253	0.04458103	0.0	0.0	0.04458103	0.0	0.0	0.04458103	-0.004306405	0.02302853	0.04458103	0.0	0.0	0.04458103	0.0	0.0	0.04458103	0.0	0.0
0.04518103	-0.02247536	0.220143	0.04518103	0.1411807	0.250379	0.04518103	-0.07199688	0.09360143	0.04518103	0.07233481	0.1598531	0.04518103	0.1862466	0.220835	0.04518103	-0.003163051	0.01982431	0.04518103	-0.00140129	0.01289632	0.04518103	-0.01504063	0.02945671	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	-0.0006407666	0.00890601	0.04518103	0.0	0.0	0.04518103	0.0	0.0	0.04518103	0.0	0.0
0.04578103	-0.002943085	0.212126	0.04578103	-0.07760242	0.1184489	0.04578103	-0.005609439	0.02613182	0.04578103	0.242915	0.281547	0.04578103	0.0700822	0.1429064	0.04578103	-0.005396728	0.02163592	0.04578103	0.0	0.0	0.04578103	-0.03079228	0.03941133	0.04578103	0.0	0.0	0.04578103	0.0	0.0	0.04578103	0.0	0.0	0.04578103	0.0	0.0	0.04578103	0.229188	0.2248048	0.04578103	0.0	0.0	0.04578103	-0.01466547	0.0238701	0.04578103	0.0	0.0	0.04578103	0.0	0.0	0.04578103	0.0	0.0
0.04638103	0.0214213	0.244925	0.04638103	-0.05540893	0.1930715	0.04638103	0.0	0.0	0.04638103	0.1161942	0.1939033	0.04638103	-0.0014442	0.01467763	0.04638103	-0.027086	0.03329078	0.04638103	0.0	0.0	0.04638103	-0.0006403133	0.008273085	0.04638103	0.0	0.0	0.04638103	0.0327566	0.08828599	0.04638103	-0.001614062	0.01440689	0.04638103	-0.0008411679	0.009717014	0.04638103	0.2131979	0.2175358	0.04638103	0.0	0.0	0.04638103	-0.02418965	0.03065941	0.04638103	0.0	0.0	0.04638103	0.0	0.0	0.04638103	0.0	0.0
0.04698103	0.2229371	0.2985486	0.04698103	0.1124778	0.2469649	0.04698103	0.0	0.0	0.04698103	0.1684072	0.254288	0.04698103	0.0	0.0	0.04698103	-0.01141822	0.02163512	0.04698103	0.05231043	0.1038239	0.04698103	-0.003055266	0.01807409	0.04698103	0.0	0.0	0.04698103	0.1400648	0.1823824	0.04698103	-0.005251186	0.02590843	0.04698103	-0.003136154	0.01876432	0.04698103	0.0	0.0	0.04698103	0.0	0.0	0.04698103	-0.0003254953	0.006320276	0.04698103	0.0	0.0	0.04698103	0.0	0.0	0.04698103	0.0	0.0
0.04758103	0.4390794	0.3956424	0.04758103	0.3167334	0.3210176	0.04758103	0.0	0.0	0.04758103	0.1137728	0.2174151	0.04758103	0.0	0.0	0.04758103	0.0	0.0	0.04758103	0.1214562	0.1587123	0.04758103	-0.001607882	0.01311363	0.04758103	-0.003625442	0.02036132	0.04758103	0.0645454	0.1236405	0.04758103	-0.00373899	0.02164335	0.04758103	-0.001155003	0.01138957	0.04758103	0.0	0.0	0.04758103	0.0	0.0	0.04758103	-0.007424763	0.03014347	0.04758103	0.0	0.0	0.04758103	0.0	0.0	0.04758103	0.0	0.0
0.04818103	0.1879473	0.3339991	0.04818103	0.3872517	0.3621415	0.04818103	0.0	0.0	0.04818103	0.1655511	0.2311827	0.04818103	0.0	0.0	0.04818103	0.0	0.0	0.04818103	0.02770854	0.08486514	0.04818103	-0.02680889	0.03111149	0.04818103	-0.00397868	0.02114548	0.04818103	0.0	0.0	0.04818103	-0.001173327	0.01212064	0.04818103	0.01239542	0.04967675	0.04818103	0.0	0.0	0.04818103	0.03661439	0.08474228	0.04818103	0.04594537	0.1052602	0.04818103	0.0	0.0	0.04818103	0.0	0.0	0.04818103	0.0	0.0
0.04878103	0.05703262	0.3165878	0.04878103	0.5994519	0.4624861	0.04878103	0.0	0.0	0.04878103	0.01590048	0.07163714	0.04878103	-0.004936958	0.0240159	0.04878103	0.1439849	0.1795542	0.04878103	-0.0007212882	0.009337516	0.04878103	-0.01079397	0.02244059	0.04878103	-0.003583869	0.01994007	0.04878103	0.08398455	0.1433029	0.04878103	0.0	0.0	0.04878103	0.18688	0.1929907	0.04878103	0.0	0.0	0.04878103	0.1596718	0.1770557	0.04878103	0.1654366	0.1886242	0.04878103	0.0	0.0	0.04878103	0.0	0.0	0.04878103	0.0	0.0
0.04938103	0.05961159	0.2918113	0.04938103	0.03965232	0.2707472	0.04938103	0.0	0.0	0.04938103	0.0	0.0	0.04938103	-0.03661823	0.04506934	0.04938103	0.08031383	0.1344319	0.04938103	0.01525035	0.05629004	0.04938103	-0.003853847	0.02074529	0.04938103	0.0	0.0	0.04938103	0.1586506	0.1997063	0.04938103	0.0	0.0	0.04938103	0.0	0.0	0.04938103	0.04938042	0.1052299	0.04938103	-0.001081182	0.01092654	0.04938103	0.007207491	0.05790241	0.04938103	0.0	0.0	0.04938103	0.0	0.0	0.04938103	0.0	0.0
0.04998103	-0.01082061	0.220298	0.04998103	0.004185543	0.2272038	0.04998103	-0.007099083	0.05280888	0.04998103	0.0	0.0	0.04998103	0.08080545	0.1574184	0.04998103	-0.0004209582	0.004114558	0.04998103	0.1101766	0.151394	0.04998103	0.0	0.0	0.04998103	0.0	0.0	0.04998103	-0.008137946	0.03327035	0.04998103	0.0	0.0	0.04998103	0.0	0.0	0.04998103	0.1674874	0.1938089	0.04998103	-0.003775182	0.02041665	0.04998103	0.08505987	0.1584853	0.04998103	0.0	0.0	0.04998103	0.0	0.0	0.04998103	0.0	0.0
0.05058103	0.1887408	0.3320377	0.05058103	0.1916715	0.2888014	0.05058103	-0.01088945	0.0654063	0.05058103	0.0	0.0	0.05058103	0.1531391	0.2004512	0.05058103	-0.02445395	0.03137871	0.05058103	0.1871596	0.1994172	0.05058103	0.0	0.0	0.05058103	0.0	0.0	0.05058103	-0.006425905	0.02944602	0.05058103	0.0	0.0	0.05058103	0.0	0.0	0.05058103	0.007401919	0.04078675	0.05058103	-0.0003106497	0.005852764	0.05058103	0.08443155	0.1393007	0.05058103	0.0	0.0	0.05058103	0.0	0.0	0.05058103	0.0	0.0
0.05118103	0.2980156	0.3606526	0.05118103	0.02803526	0.2033999	0.05118103	0.3079064	0.4659854	0.05118103	0.0	0.0	0.05118103	0.01672775	0.06642552	0.05118103	-0.01840596	0.03185104	0.05118103	0.1020848	0.1482843	0.05118103	0.0	0.0	0.05118103	0.0	0.0	0.05118103	-0.002072618	0.0167441	0.05118103	0.0	0.0	0.05118103	-0.01249104	0.02098989	0.05118103	0.0	0.0	0.05118103	0.0	0.0	0.05118103	-0.004482346	0.0236984	0.05118103	-0.004481731	0.02866968	0.05118103	0.0	0.0	0.05118103	0.0	0.0
