E (meV)	but_OD_250K_0.29A-1	err	E (meV)	but_OD_250K_0.44A-1	err	E (meV)	but_OD_250K_0.59A-1	err	E (meV)	but_OD_250K_0.71A-1	err	E (meV)	but_OD_250K_0.84A-1	err	E (meV)	but_OD_250K_0.95A-1	err	E (meV)	but_OD_250K_1.07A-1	err	E (meV)	but_OD_250K_1.18A-1	err	E (meV)	but_OD_250K_1.29A-1	err	E (meV)	but_OD_250K_1.39A-1	err	E (meV)	but_OD_250K_1.48A-1	err	E (meV)	but_OD_250K_1.57A-1	err	E (meV)	but_OD_250K_1.65A-1	err	E (meV)	but_OD_250K_1.72A-1	err	E (meV)	but_OD_250K_1.79A-1	err	E (meV)	but_OD_250K_1.84A-1	err	E (meV)	but_OD_250K_1.89A-1	err	E (meV)	but_OD_250K_1.93A-1	err
0.112981	0.6317571	0.2053736	0.112981	0.9546739	0.2374401	0.112981	1.26529	0.4123536	0.112981	1.414704	0.2943809	0.112981	1.692484	0.2962586	0.112981	1.879346	0.2856681	0.112981	1.731319	0.2626389	0.112981	2.051182	0.2779	0.112981	1.882072	0.2727937	0.112981	1.723933	0.2859673	0.112981	2.049986	0.2995505	0.112981	1.526315	0.2427598	0.112981	1.788575	0.2758877	0.112981	1.544068	0.2450909	0.112981	1.591135	0.2604588	0.112981	1.328522	0.2855147	0.112981	1.810688	0.5405626	0.112981	1.052241	0.9045542
0.113581	0.3868862	0.1812865	0.113581	0.9774048	0.2570943	0.113581	2.016695	0.5225358	0.113581	1.406541	0.2938746	0.113581	1.643636	0.289929	0.113581	1.802694	0.2796559	0.113581	1.643616	0.2557165	0.113581	1.901745	0.2680574	0.113581	1.967636	0.2792632	0.113581	1.771351	0.2870037	0.113581	1.905523	0.2845864	0.113581	1.723906	0.2595509	0.113581	1.581356	0.2598502	0.113581	1.713076	0.2586182	0.113581	1.314855	0.2370328	0.113581	1.320294	0.2839237	0.113581	1.441866	0.4720549	0.113581	0.9490401	0.8592451
0.114181	0.5126978	0.2203655	0.114181	0.8854161	0.2602678	0.114181	2.008528	0.5187272	0.114181	1.788552	0.3313641	0.114181	1.926953	0.3101863	0.114181	1.825095	0.281837	0.114181	1.664224	0.2574025	0.114181	2.000306	0.2752433	0.114181	2.010508	0.2826001	0.114181	1.68208	0.2789555	0.114181	1.863176	0.2863028	0.114181	1.58975	0.247811	0.114181	1.592639	0.2617512	0.114181	1.561394	0.2469871	0.114181	1.649253	0.2619587	0.114181	1.52	0.3045474	0.114181	2.066768	0.5659509	0.114181	1.25241	0.9902652
0.114781	0.3873789	0.2227095	0.114781	0.9655428	0.2695616	0.114781	1.468387	0.442863	0.114781	1.527815	0.3064676	0.114781	1.699274	0.2908959	0.114781	1.927766	0.2897666	0.114781	2.042057	0.2851151	0.114781	1.884183	0.267095	0.114781	1.934995	0.277187	0.114781	1.93531	0.2978617	0.114781	1.649429	0.2675831	0.114781	1.674838	0.2547963	0.114781	1.548614	0.2575721	0.114781	1.632408	0.2493629	0.114781	1.515907	0.2511824	0.114781	1.521101	0.304347	0.114781	1.61415	0.4999731	0.114781	2.466484	1.384845
0.115381	0.51504	0.2343382	0.115381	1.136412	0.2906676	0.115381	1.332874	0.4226133	0.115381	1.620898	0.3176544	0.115381	1.566351	0.2804585	0.115381	1.578322	0.2620176	0.115381	2.294	0.3023745	0.115381	1.784432	0.2646823	0.115381	2.227893	0.2974098	0.115381	1.761794	0.2842281	0.115381	2.080015	0.2980312	0.115381	1.669681	0.2513592	0.115381	1.489576	0.2537435	0.115381	1.680367	0.251878	0.115381	1.302329	0.2328932	0.115381	1.720049	0.3240959	0.115381	1.403009	0.4664561	0.115381	1.017031	0.8833612
0.115981	0.6721747	0.2334654	0.115981	0.8734604	0.2417226	0.115981	0.98062	0.3661889	0.115981	1.20292	0.2773181	0.115981	1.386731	0.2655082	0.115981	1.751798	0.2763934	0.115981	2.261052	0.3005163	0.115981	1.906957	0.2706916	0.115981	1.974664	0.2802355	0.115981	1.64943	0.2763483	0.115981	2.183613	0.3056746	0.115981	2.039181	0.2780944	0.115981	2.066597	0.2982526	0.115981	1.765781	0.2587658	0.115981	1.857233	0.2794261	0.115981	1.673197	0.3201711	0.115981	1.25524	0.4411311	0.115981	0.8316328	0.7952405
0.116581	0.3708422	0.2022127	0.116581	1.262342	0.2672561	0.116581	0.9370298	0.3998214	0.116581	1.508465	0.3055632	0.116581	1.25189	0.2515574	0.116581	1.85225	0.2843379	0.116581	1.755978	0.2653158	0.116581	1.906492	0.2691076	0.116581	1.669463	0.2579791	0.116581	2.038467	0.3065096	0.116581	1.967883	0.2901525	0.116581	1.703238	0.2595067	0.116581	1.587639	0.2622231	0.116581	1.48662	0.2427335	0.116581	1.803509	0.2746322	0.116581	1.653134	0.3203694	0.116581	1.593865	0.4975693	0.116581	0.7316654	0.7515713
0.117181	0.2240618	0.1999319	0.117181	1.369392	0.305187	0.117181	1.130382	0.3989772	0.117181	1.582851	0.3145081	0.117181	1.767268	0.2991824	0.117181	1.956665	0.2927956	0.117181	1.741525	0.2647673	0.117181	1.666288	0.252139	0.117181	1.961208	0.2800497	0.117181	1.94366	0.2997643	0.117181	1.796433	0.27783	0.117181	1.684887	0.2533279	0.117181	1.739578	0.2739759	0.117181	1.635286	0.2514624	0.117181	1.347691	0.237979	0.117181	1.867376	0.3391635	0.117181	1.46327	0.4775852	0.117181	1.91709	1.223978
0.117781	0.4456309	0.1928223	0.117781	1.359246	0.2964766	0.117781	1.297071	0.4197445	0.117781	1.519584	0.3092042	0.117781	1.849666	0.3068107	0.117781	1.52905	0.2589712	0.117781	1.924856	0.2786392	0.117781	1.699626	0.2550336	0.117781	1.922056	0.2788585	0.117781	1.870257	0.2943852	0.117781	1.870157	0.2840277	0.117781	1.869722	0.2671531	0.117781	1.680066	0.2697398	0.117781	1.628493	0.2560078	0.117781	1.367133	0.239601	0.117781	1.832723	0.336315	0.117781	1.168877	0.4275077	0.117781	2.166785	1.302191
0.118381	0.527314	0.1975526	0.118381	0.9542633	0.2653728	0.118381	1.498521	0.4512719	0.118381	1.540725	0.3101625	0.118381	1.565678	0.2882157	0.118381	1.461236	0.2534543	0.118381	1.616543	0.2561295	0.118381	1.664844	0.2528041	0.118381	1.829428	0.2760825	0.118381	1.971269	0.3028597	0.118381	2.008852	0.2947096	0.118381	1.796137	0.2618378	0.118381	1.31618	0.2397387	0.118381	1.621296	0.2537072	0.118381	1.398206	0.2435165	0.118381	1.831339	0.3435752	0.118381	1.467495	0.4800276	0.118381	2.291516	1.338678
0.118981	0.5693196	0.2210902	0.118981	0.9222678	0.2871283	0.118981	1.348316	0.4274958	0.118981	1.786329	0.3337585	0.118981	1.135024	0.24381	0.118981	1.558241	0.2616883	0.118981	1.395264	0.2374115	0.118981	1.80743	0.2635116	0.118981	2.010896	0.2893483	0.118981	2.177693	0.3175186	0.118981	1.825557	0.2803019	0.118981	1.855861	0.2656222	0.118981	1.363632	0.2438065	0.118981	1.473982	0.2370669	0.118981	1.798697	0.278836	0.118981	1.904688	0.3481678	0.118981	1.478075	0.4814196	0.118981	2.056154	1.270287
0.119581	0.5912744	0.2250619	0.119581	1.004877	0.2834085	0.119581	1.041642	0.3758854	0.119581	1.797494	0.3352865	0.119581	1.267282	0.2528483	0.119581	1.188634	0.2315001	0.119581	1.637243	0.2574296	0.119581	1.839726	0.2664213	0.119581	2.032823	0.2871254	0.119581	2.00954	0.3052937	0.119581	1.747095	0.2810934	0.119581	1.764956	0.2647214	0.119581	1.249195	0.2326456	0.119581	1.537157	0.2422985	0.119581	1.928942	0.2947748	0.119581	1.551724	0.310076	0.119581	1.534697	0.490955	0.119581	0.5374263	0.650488
0.120181	0.7363546	0.2295865	0.120181	0.6491168	0.2142001	0.120181	1.487356	0.4516694	0.120181	1.051212	0.2564311	0.120181	1.524733	0.2774711	0.120181	1.365651	0.253376	0.120181	1.473752	0.2441423	0.120181	1.719547	0.256897	0.120181	2.001145	0.2835008	0.120181	1.517505	0.2652453	0.120181	1.649654	0.2683999	0.120181	1.809363	0.2649571	0.120181	1.707709	0.2764898	0.120181	1.893094	0.2694119	0.120181	1.157099	0.2228086	0.120181	1.608348	0.3154734	0.120181	1.755746	0.5247124	0.120181	2.04285	1.272752
0.120781	0.4758637	0.2115247	0.120781	1.303725	0.2774317	0.120781	1.019929	0.3838072	0.120781	1.298112	0.2883621	0.120781	1.67842	0.2923936	0.120781	1.915914	0.2911036	0.120781	1.768303	0.2678281	0.120781	2.132625	0.2865623	0.120781	2.023773	0.290335	0.120781	1.897726	0.2970125	0.120781	1.512942	0.2575004	0.120781	1.752051	0.2589397	0.120781	1.828376	0.2851794	0.120781	1.76707	0.2610301	0.120781	1.214507	0.2265793	0.120781	1.309205	0.2851456	0.120781	1.505299	0.4863632	0.120781	1.457652	1.068207
0.121381	0.5049756	0.2111137	0.121381	1.093252	0.2512278	0.121381	1.384162	0.4398947	0.121381	1.172431	0.283591	0.121381	1.585283	0.2851551	0.121381	1.786081	0.2811971	0.121381	1.550786	0.2512386	0.121381	1.701443	0.2564925	0.121381	1.801117	0.2777267	0.121381	1.690058	0.2805966	0.121381	1.664618	0.2700046	0.121381	1.945234	0.2732093	0.121381	1.927272	0.2896901	0.121381	1.727213	0.2587416	0.121381	1.246832	0.2300806	0.121381	1.398055	0.2946492	0.121381	1.971716	0.5573451	0.121381	1.627867	1.134907
0.121981	0.7924773	0.2351221	0.121981	1.316252	0.2802985	0.121981	1.64341	0.473861	0.121981	1.165994	0.2712492	0.121981	1.570352	0.2825041	0.121981	1.761377	0.279308	0.121981	1.38701	0.2409188	0.121981	1.764775	0.26112	0.121981	1.553217	0.2554347	0.121981	2.098091	0.3128694	0.121981	1.592725	0.268604	0.121981	1.909969	0.2707615	0.121981	2.129238	0.3047896	0.121981	1.759204	0.2603889	0.121981	1.444467	0.2476675	0.121981	1.356254	0.2901667	0.121981	1.619236	0.5058444	0.121981	2.227264	1.332977
0.122581	0.8536485	0.2444869	0.122581	1.030333	0.2423229	0.122581	1.438196	0.4434139	0.122581	1.22236	0.279465	0.122581	1.522963	0.2786286	0.122581	1.633029	0.2697032	0.122581	1.498998	0.2515333	0.122581	2.132666	0.2873505	0.122581	1.436565	0.2458262	0.122581	1.943778	0.3014805	0.122581	1.623697	0.272398	0.122581	1.978283	0.2758912	0.122581	1.779043	0.2790022	0.122581	1.472644	0.2383118	0.122581	1.386901	0.2440053	0.122581	1.116248	0.2640261	0.122581	1.44083	0.4778559	0.122581	1.189858	0.9763995
0.123181	0.6558648	0.2272572	0.123181	0.8761801	0.2389697	0.123181	1.242812	0.4165547	0.123181	1.202983	0.2761042	0.123181	1.253799	0.2528808	0.123181	1.671186	0.2737131	0.123181	1.751028	0.267804	0.123181	1.840156	0.2670243	0.123181	1.527954	0.249775	0.123181	1.988687	0.3049991	0.123181	2.055713	0.3019184	0.123181	2.047665	0.2807698	0.123181	1.277806	0.2372412	0.123181	1.390271	0.2315938	0.123181	1.151485	0.22715	0.123181	1.244232	0.2800541	0.123181	1.588281	0.501556	0.123181	0.7453671	0.7737252
0.123781	0.7855326	0.2442524	0.123781	0.8990082	0.2613919	0.123781	0.9805509	0.3729068	0.123781	1.366142	0.293474	0.123781	1.294372	0.2569784	0.123781	1.847293	0.2872307	0.123781	1.908827	0.2799177	0.123781	1.5012	0.2410503	0.123781	1.440901	0.2453037	0.123781	1.785397	0.2903195	0.123781	2.13673	0.3051997	0.123781	1.980678	0.2764142	0.123781	1.431268	0.251175	0.123781	1.56967	0.2462087	0.123781	1.368131	0.2482915	0.123781	1.272026	0.2827599	0.123781	1.80468	0.5394107	0.123781	1.451696	1.078589
0.124381	0.7401993	0.2289987	0.124381	1.031397	0.2663224	0.124381	0.8185058	0.3371988	0.124381	1.467277	0.3041727	0.124381	1.426806	0.2715441	0.124381	1.768753	0.2809287	0.124381	1.899988	0.2788097	0.124381	1.559418	0.245946	0.124381	1.426497	0.2448071	0.124381	1.811211	0.2924702	0.124381	1.965102	0.2928608	0.124381	1.720332	0.2574757	0.124381	1.585028	0.2634778	0.124381	1.585576	0.2477304	0.124381	1.47303	0.261829	0.124381	1.508847	0.3070387	0.124381	1.798784	0.5392303	0.124381	1.990072	1.265682
0.124981	0.5066766	0.2300673	0.124981	0.8083877	0.2418599	0.124981	0.6692074	0.3042594	0.124981	1.138722	0.276573	0.124981	1.544698	0.2824474	0.124981	1.812766	0.2848643	0.124981	1.616423	0.2578342	0.124981	1.721555	0.2589758	0.124981	1.999092	0.2901028	0.124981	1.905704	0.3065491	0.124981	1.973324	0.2942606	0.124981	1.599729	0.2489059	0.124981	1.4055	0.2511966	0.124981	1.406153	0.2377559	0.124981	1.323603	0.2412599	0.124981	1.224437	0.2773228	0.124981	1.599886	0.5435366	0.124981	0.6741838	0.7378088
0.125581	0.3977982	0.2236862	0.125581	0.8664987	0.255068	0.125581	1.196337	0.4069358	0.125581	1.006483	0.2625398	0.125581	2.19559	0.3374157	0.125581	1.8379	0.2869266	0.125581	1.350196	0.2358548	0.125581	1.966337	0.2777325	0.125581	2.032481	0.292685	0.125581	1.784772	0.2914374	0.125581	1.519328	0.2602578	0.125581	1.539216	0.2441987	0.125581	1.70311	0.2795727	0.125581	1.153338	0.2177309	0.125581	1.351408	0.2426788	0.125581	1.068617	0.2607201	0.125581	1.193347	0.4711694	0.125581	0.3987214	0.5683739
0.126181	0.3603589	0.1915003	0.126181	0.8640284	0.2755257	0.126181	1.513707	0.4579801	0.126181	1.132819	0.2686009	0.126181	1.926869	0.3175985	0.126181	1.70294	0.2765577	0.126181	1.890917	0.2808493	0.126181	1.657054	0.2556499	0.126181	2.081617	0.2922323	0.126181	1.717873	0.2848388	0.126181	1.606507	0.2674184	0.126181	1.43051	0.2353801	0.126181	1.565377	0.2635499	0.126181	0.9946185	0.2023528	0.126181	1.514947	0.2553196	0.126181	1.445542	0.3097545	0.126181	2.103227	0.5795363	0.126181	0.4963507	0.6328051
0.126781	0.3557113	0.2043712	0.126781	0.7392589	0.2306553	0.126781	1.408796	0.4409592	0.126781	1.159496	0.271973	0.126781	1.71274	0.3039176	0.126781	1.907704	0.2952423	0.126781	1.894164	0.2843332	0.126781	1.635257	0.2529933	0.126781	2.08899	0.2931585	0.126781	1.62749	0.2771672	0.126781	1.589165	0.2668626	0.126781	1.301829	0.2248009	0.126781	1.382564	0.2488462	0.126781	1.262891	0.2233538	0.126781	1.607034	0.2628491	0.126781	0.9664875	0.2538446	0.126781	1.921199	0.5547036	0.126781	0.4259883	0.5800606
0.127381	0.2720283	0.218234	0.127381	0.9541864	0.264095	0.127381	1.475613	0.4509733	0.127381	1.165907	0.2742688	0.127381	1.702204	0.2964198	0.127381	1.79449	0.2889917	0.127381	1.760759	0.2707472	0.127381	1.760766	0.2628417	0.127381	1.8315	0.2766202	0.127381	1.510365	0.2671729	0.127381	1.670906	0.2762524	0.127381	1.541454	0.2449363	0.127381	1.247021	0.2355761	0.127381	1.397875	0.2334452	0.127381	1.385564	0.2443554	0.127381	1.01327	0.2570685	0.127381	0.9117383	0.3825148	0.127381	0.5051575	0.6336756
0.127981	0.1699161	0.2076246	0.127981	0.9561333	0.2529337	0.127981	1.31677	0.42756	0.127981	1.488641	0.3090259	0.127981	1.626083	0.2893745	0.127981	1.646694	0.2739841	0.127981	1.860172	0.2772455	0.127981	1.656625	0.2555524	0.127981	1.676383	0.2687604	0.127981	1.737908	0.2866569	0.127981	1.846001	0.2878287	0.127981	2.064202	0.2838502	0.127981	1.285313	0.2385307	0.127981	1.861139	0.2697009	0.127981	1.504166	0.2547914	0.127981	1.200131	0.2848567	0.127981	0.9303607	0.3861166	0.127981	1.866996	1.223
0.128581	0.329626	0.2101253	0.128581	0.908648	0.2476448	0.128581	1.440765	0.4480444	0.128581	1.371468	0.2959904	0.128581	1.652769	0.292328	0.128581	1.556186	0.2650686	0.128581	1.65226	0.2614514	0.128581	1.581541	0.250015	0.128581	2.018963	0.2901339	0.128581	1.6606	0.2804874	0.128581	1.520929	0.2603856	0.128581	1.732967	0.2601636	0.128581	1.396201	0.2490971	0.128581	1.636921	0.2532023	0.128581	1.489139	0.2534383	0.128581	1.440419	0.3046471	0.128581	1.293314	0.4559217	0.128581	1.046087	0.9152686
0.129181	0.5201787	0.2067745	0.129181	1.110963	0.258896	0.129181	1.045199	0.3813193	0.129181	1.189921	0.2760681	0.129181	1.558973	0.2864904	0.129181	1.699078	0.2783504	0.129181	1.841363	0.2763005	0.129181	1.453577	0.2410577	0.129181	1.676909	0.2687736	0.129181	1.564402	0.2726288	0.129181	1.402555	0.250466	0.129181	1.50158	0.2422329	0.129181	1.325816	0.2437126	0.129181	1.900829	0.2729821	0.129181	1.457166	0.2509167	0.129181	1.671754	0.3254717	0.129181	1.28427	0.4552943	0.129181	0.524773	0.6536205
0.129781	0.436443	0.2062082	0.129781	0.618635	0.1998597	0.129781	1.10306	0.3919823	0.129781	0.9475097	0.2648955	0.129781	1.443295	0.2755065	0.129781	1.431917	0.2547621	0.129781	1.655176	0.2624003	0.129781	1.698945	0.2641129	0.129781	1.543971	0.2543014	0.129781	1.589241	0.2795609	0.129781	1.507292	0.2588742	0.129781	1.187288	0.2167639	0.129781	1.592657	0.2739905	0.129781	1.413624	0.2394612	0.129781	0.944062	0.2023961	0.129781	1.275316	0.2849624	0.129781	0.7021466	0.3369623	0.129781	1.175374	0.9794792
0.130381	0.4992234	0.2137355	0.130381	0.7300576	0.2340438	0.130381	0.6218967	0.2945492	0.130381	0.7857398	0.2249543	0.130381	1.649889	0.293124	0.130381	1.438875	0.2556192	0.130381	2.162143	0.3001576	0.130381	1.542663	0.2501318	0.130381	1.609642	0.2590016	0.130381	1.299721	0.255169	0.130381	1.55747	0.2631933	0.130381	1.224489	0.2199028	0.130381	1.52035	0.2621021	0.130381	1.41133	0.24732	0.130381	1.11023	0.2199729	0.130381	1.222402	0.2791999	0.130381	0.8741229	0.3765916	0.130381	0.6952496	0.7481958
0.130981	0.5481304	0.2270787	0.130981	0.6572724	0.227368	0.130981	0.8231263	0.3385713	0.130981	1.3696	0.2970922	0.130981	1.881689	0.3129695	0.130981	1.447886	0.2575954	0.130981	1.847193	0.2776021	0.130981	1.666079	0.2570124	0.130981	1.749934	0.2735442	0.130981	1.466687	0.2648441	0.130981	1.616865	0.2683587	0.130981	1.478871	0.2409029	0.130981	1.656722	0.274715	0.130981	1.62871	0.2559547	0.130981	1.537012	0.258736	0.130981	1.241592	0.2814804	0.130981	1.460283	0.486517	0.130981	1.538228	1.121825
0.131581	0.4914695	0.2290053	0.131581	1.255607	0.2747072	0.131581	0.9710467	0.3691075	0.131581	1.740627	0.3352186	0.131581	1.974345	0.3210687	0.131581	1.61121	0.2730884	0.131581	1.593971	0.258384	0.131581	2.010235	0.2827012	0.131581	1.420782	0.2461478	0.131581	1.813814	0.2949953	0.131581	1.34102	0.2446326	0.131581	1.408682	0.2355804	0.131581	1.660719	0.2733688	0.131581	1.452489	0.2451139	0.131581	1.666606	0.2696716	0.131581	1.387216	0.2977754	0.131581	1.501881	0.4936794	0.131581	1.183285	1.043879
0.132181	0.4682656	0.2237286	0.132181	0.8952885	0.2432505	0.132181	1.316288	0.4303902	0.132181	1.547473	0.316394	0.132181	1.676423	0.2963734	0.132181	1.671383	0.277517	0.132181	1.577964	0.257502	0.132181	1.900083	0.2756469	0.132181	1.46748	0.2471928	0.132181	1.851643	0.2982674	0.132181	1.700399	0.2755375	0.132181	1.524981	0.2451799	0.132181	1.564684	0.2653933	0.132181	1.623247	0.2615019	0.132181	1.495799	0.2558697	0.132181	1.45533	0.3052064	0.132181	1.07474	0.4181933	0.132181	0.8936457	0.9239655
0.132781	0.3835385	0.2139658	0.132781	0.6761501	0.2444164	0.132781	1.068473	0.387847	0.132781	1.320127	0.2922273	0.132781	1.579614	0.287567	0.132781	1.910427	0.2959117	0.132781	1.539824	0.2548069	0.132781	1.792604	0.2675561	0.132781	1.718183	0.2676699	0.132781	1.823539	0.2998203	0.132781	2.039117	0.3022014	0.132781	1.714713	0.2601354	0.132781	1.429609	0.2590805	0.132781	1.472581	0.2466793	0.132781	1.27916	0.236675	0.132781	1.486585	0.3102039	0.132781	1.586421	0.5078754	0.132781	2.455171	1.416992
0.133381	0.3119486	0.2189321	0.133381	0.7237096	0.2320155	0.133381	1.060111	0.3866432	0.133381	1.249198	0.2840581	0.133381	1.659173	0.2947185	0.133381	1.776609	0.2851288	0.133381	1.602875	0.2596763	0.133381	1.771728	0.2655107	0.133381	1.78404	0.2736616	0.133381	1.628177	0.2857804	0.133381	1.742866	0.2803666	0.133381	1.571672	0.2495597	0.133381	1.565662	0.2700016	0.133381	1.370989	0.2366048	0.133381	1.474112	0.2598194	0.133381	1.475283	0.3084819	0.133381	1.665038	0.5204374	0.133381	1.377028	1.061123
0.133981	0.3293105	0.235973	0.133981	0.6008424	0.2165205	0.133981	1.243081	0.4191908	0.133981	1.22095	0.2814005	0.133981	1.928672	0.3246086	0.133981	1.512357	0.26332	0.133981	1.858744	0.2798753	0.133981	1.965893	0.2803496	0.133981	1.494271	0.2503644	0.133981	1.344369	0.257425	0.133981	1.605254	0.2735788	0.133981	1.519467	0.2456151	0.133981	1.708137	0.2843644	0.133981	1.310918	0.2353599	0.133981	1.591932	0.2667256	0.133981	1.370267	0.2971254	0.133981	2.133089	0.5920148	0.133981	0.9096938	0.8615744
0.134581	0.5145337	0.2367101	0.134581	0.8622347	0.2276298	0.134581	0.5560954	0.2877226	0.134581	1.193785	0.278422	0.134581	1.302976	0.2663889	0.134581	1.388421	0.2539142	0.134581	1.948865	0.2878466	0.134581	1.756147	0.2652551	0.134581	1.439686	0.2470364	0.134581	1.98636	0.3101961	0.134581	1.556129	0.2770928	0.134581	1.471216	0.2440301	0.134581	1.670722	0.275784	0.134581	1.505286	0.2460062	0.134581	1.337069	0.2426145	0.134581	1.736838	0.3347825	0.134581	1.408864	0.4890323	0.134581	0.5810127	0.6874128
0.135181	0.525601	0.2208858	0.135181	0.9469338	0.2460273	0.135181	1.191568	0.4169495	0.135181	1.429257	0.3070804	0.135181	1.316471	0.262981	0.135181	1.293077	0.2436439	0.135181	1.628073	0.267623	0.135181	1.331524	0.2315426	0.135181	1.952288	0.2862881	0.135181	1.456026	0.265174	0.135181	1.733901	0.2791556	0.135181	1.625459	0.2588256	0.135181	1.484737	0.2590369	0.135181	1.409595	0.2369698	0.135181	1.366116	0.2451061	0.135181	1.298789	0.2887452	0.135181	0.7955042	0.3842266	0.135181	0.2945237	0.4888879
0.135781	0.534009	0.2025714	0.135781	0.6697557	0.235252	0.135781	1.401601	0.4465223	0.135781	1.651788	0.3288138	0.135781	1.389348	0.2707365	0.135781	1.198195	0.2349406	0.135781	1.353029	0.2414083	0.135781	1.442738	0.2420621	0.135781	1.869293	0.2808517	0.135781	1.412415	0.2618889	0.135781	1.679427	0.2758114	0.135781	1.541831	0.248221	0.135781	1.630753	0.2724269	0.135781	1.282662	0.2267612	0.135781	1.095826	0.2200342	0.135781	1.361222	0.2968945	0.135781	1.401135	0.525753	0.135781	0.625124	0.7157321
0.136381	0.6509423	0.2252403	0.136381	1.091926	0.2543383	0.136381	1.301892	0.4308839	0.136381	1.457505	0.3084204	0.136381	1.293066	0.2620128	0.136381	1.464535	0.2597514	0.136381	1.733551	0.2715241	0.136381	1.423528	0.240807	0.136381	1.765147	0.2744536	0.136381	1.418587	0.2623686	0.136381	1.520134	0.2620265	0.136381	1.456256	0.2409723	0.136381	1.452137	0.2577676	0.136381	1.415716	0.2378354	0.136381	1.342991	0.2435121	0.136381	0.980065	0.2523595	0.136381	1.256371	0.4544904	0.136381	0.8371358	0.8355308
0.136981	0.604636	0.232126	0.136981	0.7880952	0.2178413	0.136981	1.547278	0.4700326	0.136981	1.436318	0.3062765	0.136981	1.190388	0.2576233	0.136981	1.852214	0.2923692	0.136981	1.777955	0.2749331	0.136981	1.379056	0.2363103	0.136981	1.562673	0.25753	0.136981	1.31248	0.2525993	0.136981	1.368176	0.2485193	0.136981	1.596897	0.2522718	0.136981	1.390888	0.2513241	0.136981	1.75127	0.2648173	0.136981	1.309807	0.2404452	0.136981	1.065639	0.2630187	0.136981	1.322697	0.4666556	0.136981	1.934708	1.259587
0.137581	0.4477937	0.2059031	0.137581	0.9156307	0.245625	0.137581	1.644118	0.4840652	0.137581	1.514141	0.315153	0.137581	1.292039	0.2688262	0.137581	1.783784	0.2872352	0.137581	1.336432	0.2381084	0.137581	1.268136	0.2269865	0.137581	1.666133	0.2654855	0.137581	1.695029	0.2873184	0.137581	1.366618	0.2486555	0.137581	1.460485	0.2415253	0.137581	1.351466	0.2482335	0.137581	1.879285	0.2752291	0.137581	1.301555	0.240099	0.137581	1.469589	0.3092601	0.137581	0.8696513	0.3780021	0.137581	1.33063	1.040236
0.138181	0.4443548	0.2092637	0.138181	0.8349737	0.2339152	0.138181	1.230618	0.4261076	0.138181	1.482344	0.3121779	0.138181	1.743757	0.307676	0.138181	1.61302	0.2734902	0.138181	1.394633	0.2436541	0.138181	1.460661	0.2439982	0.138181	1.609509	0.261128	0.138181	1.723874	0.2920056	0.138181	1.452236	0.2567323	0.138181	1.400833	0.2373093	0.138181	1.385952	0.2523661	0.138181	1.642538	0.2577144	0.138181	1.116859	0.2228445	0.138181	1.398443	0.3112373	0.138181	1.165797	0.4425128	0.138181	1.227288	1.009003
0.138781	0.3463081	0.2069418	0.138781	0.89876	0.2493511	0.138781	1.425303	0.4550766	0.138781	1.36075	0.2991277	0.138781	1.656197	0.2975815	0.138781	1.69132	0.2802848	0.138781	1.711134	0.2709393	0.138781	1.693288	0.2620581	0.138781	1.60045	0.261623	0.138781	1.463718	0.2694411	0.138781	1.601595	0.2698887	0.138781	1.6126	0.2611887	0.138781	1.347273	0.24819	0.138781	1.341838	0.2344899	0.138781	1.33429	0.2477895	0.138781	1.454904	0.3136404	0.138781	1.632846	0.5264661	0.138781	3.543138	1.714186
0.139381	0.2988779	0.1912185	0.139381	0.5056342	0.2166396	0.139381	0.7883353	0.3365243	0.139381	1.163725	0.2772048	0.139381	1.332354	0.2666503	0.139381	1.396195	0.2552554	0.139381	1.765234	0.2754456	0.139381	1.340795	0.2332101	0.139381	1.645308	0.265035	0.139381	1.73294	0.2919472	0.139381	1.680603	0.276999	0.139381	1.594652	0.2567435	0.139381	1.386845	0.2522904	0.139381	1.044453	0.2070248	0.139381	1.312424	0.2465403	0.139381	1.306696	0.2930274	0.139381	0.7782935	0.3662134	0.139381	1.702035	1.190896
0.139981	0.5303901	0.2245312	0.139981	0.8740348	0.2548303	0.139981	0.8182095	0.3409318	0.139981	1.040979	0.2621867	0.139981	1.462724	0.2795712	0.139981	1.505064	0.2654158	0.139981	1.416552	0.2461766	0.139981	1.732838	0.2649929	0.139981	1.493938	0.2522296	0.139981	1.630543	0.282746	0.139981	1.681711	0.2769865	0.139981	1.63917	0.2645372	0.139981	1.368282	0.2589219	0.139981	1.054836	0.2081068	0.139981	1.272052	0.2382509	0.139981	0.8364745	0.2369432	0.139981	1.278734	0.4684502	0.139981	0.0814812	0.26061
0.140581	0.5237924	0.2448248	0.140581	0.7330137	0.2273819	0.140581	0.7459052	0.3268215	0.140581	0.6542781	0.2083959	0.140581	1.38031	0.2722594	0.140581	1.090364	0.2274285	0.140581	1.387227	0.2440278	0.140581	1.666876	0.2603551	0.140581	1.937922	0.2877094	0.140581	1.563002	0.277366	0.140581	1.316638	0.2469015	0.140581	1.442354	0.2436146	0.140581	1.66122	0.2780562	0.140581	1.379365	0.2365127	0.140581	1.101369	0.2219755	0.140581	1.640738	0.328112	0.140581	1.217706	0.4497641	0.140581	0.5024417	0.6454574
